"FSC-A", "FSC-H", "FSC-W", "SSC-A", "SSC-H", "SSC-W", "CD86", "CD206", "Time", "Event #"
84556.1,72994,75916.7,37934.6,27542,90265.1,6810.92,988.79,0.022,0
88941.4,79897,72954.7,32779.6,26173,82078.5,1250.5,2556.31,0.036,1
65387.5,62671,68376.7,51332.2,35115,95802.6,1632.62,1504.9,0.066,3
57636.8,40270,93799,44424.8,22478,129523,3489.1,1205.94,0.08,4
51790,40522,83759.7,50961.6,24506,136286,7206.98,2255.33,0.087,5
60420,52859,74910.3,33142.1,19643,110574,2158.24,735.28,0.097,7
49909,39771,82241.8,45277.3,25311,117233,1954.88,1453.39,0.101,8
61758.2,44057,91867.1,38263.9,24250,103409,5929.42,2590.65,0.163,11
60279.4,53927,73255.9,52735.1,36199,95473.6,2842.12,1208.97,0.166,12
96325.5,87819,71884.1,48743.6,32047,99680.5,11887.5,1538.23,0.168,13
82252.4,59958,89904.5,65119.8,40082,106474,13922,2059.39,0.19,14
140381,118333,77747,89239.6,51789,112928,8331.2,2045.25,0.255,16
69577.7,50027,91147.6,61933.2,32939,123223,9031.48,1800.83,0.255,17
97867.6,71543,89650.3,70042.5,42759,107353,2842.94,1488.74,0.265,18
63290.1,57931,71598.6,44440,28367,102669,775.72,826.18,0.302,20
74593.4,61082,80032.6,43891.6,29358,97979.4,2219.74,1772.55,0.315,22
91573.6,65645,91421.6,73814.8,42473,113897,28674.6,1920.01,0.332,24
113836,90667,82282.9,63010.9,35007,117962,2853.6,2083.63,0.373,26
42521,31542,88347.4,45832.8,21366,140583,595.32,929.2,0.403,28
55595.5,35807,101754,72870.5,30667,155726,9458.7,3422.89,0.409,32
51591,37991,88996.5,53344.2,26199,133439,1498.14,1703.87,0.427,34
78986.6,64848,79824.6,45435.9,33492,88907.3,2063.94,1840.22,0.447,35
67185.6,46698,94288.2,62437.2,38094,107415,3216.04,2716.9,0.451,36
107961,89446,79102,86803.4,46774,121622,8217.22,3089.59,0.474,37
114180,99161,75462.3,52852.3,39417,87874,5021.68,2714.88,0.484,38
62371.3,51255,79749.6,55294.5,32135,112767,17414.3,2388.65,0.494,40
54401,42370,84145,52832.1,31942,108397,2957.74,3798.61,0.503,41
109168,93086,76858.1,53409.8,39034,89672.2,5792.48,1806.89,0.504,42
55102.5,48872,73890.9,47750.8,24328,128633,913.48,1691.75,0.512,43
58042.1,35473,107232,50932.3,27029,123493,14286.9,3126.96,0.518,44
50313.5,34898,94485.3,63267.4,26786,154793,1119.3,2263.41,0.534,46
