"FSC-A", "FSC-H", "FSC-W", "SSC-A", "SSC-H", "SSC-W", "CD86", "CD206", "Time", "Event #"
112847,99959,73985.6,63794.6,47427,88153.3,3177.5,3843.05,0.011,0
59837,50693,77357.3,48363.8,27733,114289,2698.62,1704.88,0.013,1
72429.6,67527,70294,47789.2,29671,105555,2890.5,4169.28,0.022,3
58215.1,44284,86152.7,51035.3,28940,115572,844.6,1592.77,0.037,4
75547.7,61529,80467.7,57980.1,39689,95738.9,3052.04,1783.66,0.066,6
44428.8,38890,74869.8,40076.8,24894,105506,4226.28,1659.43,0.085,7
59980.8,52666,74638.3,51463.5,31130,108343,1056.98,1959.4,0.102,8
51195.2,39950,83983.1,50216.2,27278,120646,2811.78,2352.29,0.106,9
82604.8,73185,73971.3,33096.7,25541,84923.2,445.26,1605.9,0.111,10
48820.4,26318,121571,72561.4,29706,160082,1808.1,4506.62,0.113,11
70460.1,61464,75128.1,121141,52952,149931,3953.22,9480.87,0.117,12
34129.6,21775,102719,60843.4,32367,123194,2860.16,6509.45,0.118,13
63762.5,59810,69866.9,35145,22598,101923,2601.86,1977.58,0.129,14
35345.4,27882,83078.5,45018.7,23914,123373,2911.82,1551.36,0.134,16
95981.1,84919,74073.1,35508.6,27043,86051.5,467.4,1581.66,0.139,17
80177.1,56126,93619.5,80772.7,38042,139149,2375.54,3064.34,0.141,18
43360.7,36415,78036.2,37270,24975,97798.9,2210.72,2721.95,0.153,20
112369,100615,73191.9,80573.8,45171,116900,8224.6,2807.8,0.153,21
41082.4,25849,104158,83112.9,32665,166750,7447.24,6773.06,0.162,22
54814.2,45371,79176.1,52153.4,29087,117507,819.18,2195.74,0.175,23
85938.6,72467,77719.1,58203.3,37047,102961,1453.86,2590.65,0.214,24
42685.3,33403,83747.6,95353.1,49387,126532,6060.62,8381.99,0.235,27
33462.8,21823,100491,62954.3,25087,164459,11987.6,6141.81,0.267,28
99023.3,89415,72578.4,48815.3,36147,88504.2,3905.66,5540.86,0.269,29
53625.2,46079,76268.6,59114.3,32683,118536,3773.64,3456.22,0.299,32
38875.9,22049,115550,51377.7,24421,137877,7819.52,4560.15,0.311,33
87328.2,76914,74409.6,30617.1,23862,84088.7,257.48,2218.97,0.332,34
51753.7,36674,92483.2,99336.5,54354,119773,4291.06,4524.8,0.34,35
103037,90222,74844.9,58533.5,43006,89198.1,3926.16,3522.88,0.354,37
106768,92583,75576.8,50242.4,37139,88658.5,1426.8,1988.69,0.37,38
33293.8,18607,117264,44528.9,19743,147812,1611.3,2639.13,0.378,39
69405.5,60941,74638.7,52465.5,32521,105728,5076.62,3036.06,0.398,41
147818,121887,79478.4,63588.6,42219,98707.7,4722.38,2495.71,0.4,42
88240.6,68494,84429.9,84793.5,44634,124502,9007.7,4752.05,0.437,44
62565.6,39183,104645,60089.9,28219,139553,3198.82,1753.36,0.439,45
52332,36470,94039.7,75968.2,39782,125148,16002.3,14362.2,0.458,46
46204.7,40492,74782,64172.4,33416,125856,4227.92,2924.96,0.478,48
90918.7,82438,72278,66301.5,46098,94258.6,1630.98,2353.3,0.522,49
50548.2,47325,69999.4,56473.1,34525,107198,4339.44,3452.18,0.527,50
66946.2,59549,73676.9,40003.1,27417,95621,3477.62,2142.21,0.531,51
96694.4,74494,85066.8,69824.3,31930,143314,1412.04,2988.59,0.546,52
43696.5,36219,79066,53564.3,28495,123193,1951.6,2074.54,0.559,53
51195.2,36355,92287.9,53732,26919,130814,3436.62,2883.55,0.582,54
109017,87346,81795.7,66445.9,44258,98391.2,10664.9,5428.75,0.597,57
35420.4,26307,88239.4,44424.8,21107,137937,2039.34,2554.29,0.67,61
59251.6,51574,75292,31949.3,23094,90665.6,11937.6,1437.23,0.699,63
56063.1,50182,73216.6,52606.9,35078,98285,2225.48,4531.87,0.7,64
39149.2,27602,92952.9,44490.5,22242,131091,9566.94,3328.96,0.701,65
87551.8,75630,75866.6,59196.1,41418,93666.4,4486.22,1898.8,0.702,66
45753.6,29891,100315,46059,26343,114585,1886,1205.94,0.709,67
137960,108266,83510.5,77387.2,39658,127885,3376.76,3052.22,0.709,68
30409.5,27174,73339,48430.5,29442,107803,905.28,2915.87,0.711,69
59490.2,44466,87679.3,36752.9,25986,92689.8,2204.98,2496.72,0.715,71
87769,71570,80369.3,79733.4,51110,102239,1092.24,5552.98,0.716,73
52819.4,43790,79049.4,37877,26174,94838.7,6074.56,2996.67,0.718,74
49153,34270,93997.4,33857.2,18778,118163,1015.16,3382.49,0.719,75
85047.5,74330,74985.5,51450.4,37486,89949.7,5043.82,3295.63,0.726,79
80008.8,72025,72800.5,39544.5,29993,86406.5,2357.5,1703.87,0.735,82
51500.1,43351,77855.4,30297,22455,88423.2,1745.78,3301.69,0.736,83
53629.2,44793,78464.1,36035.8,25497,92624.3,984,2125.04,0.741,84
50602.7,42670,77719.6,42348.3,23710,117053,4352.56,1512.98,0.742,85
120306,100267,78633.8,73819.9,40475,119527,9858.04,3965.26,0.743,86
49187.8,40769,79069.1,49270.8,26933,119891,1750.7,2358.35,0.748,87
41546.1,37039,73510.8,40652.5,23643,112685,9481.66,1728.11,0.749,88
157322,134800,76485.7,107373,71056,99031.8,1049.6,3053.23,0.749,89
101826,81567,81813.6,79787,43387,120518,1403.84,7166.96,0.76,90
41531.1,30887,88120.6,65110.7,27699,154052,2815.88,1372.59,0.76,91
108078,94879,74653.2,57514.4,37355,100904,1345.62,2660.34,0.767,94
142706,113111,82683.4,114540,64823,115800,3034.82,4083.43,0.768,96
131785,115066,75058.1,110531,69210,104664,29504.4,5929.71,0.77,97
126444,111684,74197.3,103074,67348,100300,4944.6,7906.28,0.778,98
73755.2,59402,81371.4,92474.6,36426,166376,9790.8,3342.09,0.78,100
55780.3,33674,108559,67351.9,24270,181869,2806.04,3978.39,0.805,102
51106.7,34488,97115.7,70296,27420,168013,3490.74,2567.42,0.806,103
24073.7,17497,90169.3,65660.1,16697,257717,801.96,4627.82,0.807,104
65273.8,45219,94601.4,53320.9,29015,120436,1136.52,1777.6,0.811,106
91890.4,82679,72837.5,41239.3,31639,85421.8,1179.98,1879.61,0.813,107
55516.5,48610,74847.3,43658.3,28466,100512,3345.6,874.66,0.819,108
96528.5,80606,78481.7,63466.4,43854,94845,3604.72,3639.03,0.82,109
45910.9,33823,88957.6,36815.5,20523,117563,4751.08,2671.45,0.821,110
102858,87263,77248.1,75056.1,47503,103549,3917.96,2385.62,0.821,111
132336,115719,74946.9,55584.3,41139,88548,1395.64,2336.13,0.839,113
22055.2,16308,88632,61673.6,32608,123952,1539.96,2791.64,0.843,114
70678.9,50150,92363.2,54310.7,30418,117013,2220.56,1836.18,0.845,115
73880,50658,95578.2,69029.5,29574,152969,4938.04,15627.7,0.846,116
85593.3,60159,93243.7,73939.1,43483,111438,7099.56,4031.92,0.846,117
53649.7,38599,91090.1,64700.6,30935,137069,3799.06,1567.52,0.846,118
98643.4,80694,80113.6,76799.4,41506,121263,3998.32,2718.92,0.849,119
54988,48263,74667.8,38925.4,23991,106332,1378.42,1631.15,0.849,121
