"FSC-A", "FSC-H", "FSC-W", "SSC-A", "SSC-H", "SSC-W", "CD86", "CD206", "Time", "Event #"
88713.1,79826,72832.1,57548.8,38054,99109.6,27461.8,22842.2,0.001,0
88508.4,79711,72769,76327.7,44299,112919,14919.1,4058.18,0.015,1
74966.3,65952,74493.4,54002.7,35680,99190.6,4624.8,2214.93,0.034,3
95401.2,78658,79486,57392.2,39846,94394.9,5341.48,3089.59,0.058,4
58761,51946,74133.9,59884.9,32670,120129,4381.26,3712.76,0.07,6
58670.1,48759,78857.4,66031.8,38451,112545,19437.3,14687.4,0.079,8
58302,44346,86160.6,70834.3,38522,120508,4891.3,3325.93,0.081,9
81249.1,70151,75904,43448.2,31539,90282.5,6892.1,2130.09,0.129,14
56385.5,39222,94214.4,38110.3,21062,118583,2337.82,620.14,0.154,15
87832.2,68499,84032.9,67516.5,31283,141443,6188.54,1780.63,0.155,16
40427.5,34675,76408.2,49749.6,28083,116098,4060.64,1893.75,0.156,17
65808.6,60650,71110.2,43651.2,31434,91007.3,1743.32,1646.3,0.156,18
69176.4,55425,81796,39840.5,25009,104402,4541.16,1917.99,0.167,19
64892.2,44682,95178.7,81784.8,40570,132114,15023.2,6783.16,0.169,20
100386,78912,83370.1,65311.6,46320,92406.4,6035.2,2686.6,0.203,24
72054.3,64938,72717.9,47470,30302,102666,12236,1556.41,0.227,25
67266.9,57966,76051.6,62954.3,41246,100028,7171.72,1513.99,0.247,28
118686,102776,75680.9,54930.9,37848,95116,9969.56,1971.52,0.255,29
48655.3,34655,92012,75871.2,36047,137939,12266.4,4011.72,0.274,31
113577,90955,81835.7,72318,43595,108715,9433.28,1703.87,0.275,32
87984.7,76518,75357,52188.7,37378,91504.1,9070.84,2470.46,0.285,33
89029.8,79463,73426.1,46321.6,34647,87619,8092.58,1656.4,0.308,34
46083.9,29169,103540,45066.2,22193,133081,6425.52,2114.94,0.322,35
65254,51750,82637.4,66656,40722,107273,3923.7,2611.86,0.325,36
23888,16227,96476.6,53938,28439,124297,8657.56,5669.13,0.328,37
28966.9,26903,70563.8,47645.7,30931,100951,39411.7,9962.64,0.35,38
