"FSC-A", "FSC-H", "FSC-W", "SSC-A", "SSC-H", "SSC-W", "CD86", "CD206", "Time", "Event #"
74632.1,57603,84910.3,55985.3,28467,128888,2543.64,5260.08,0,0
38046.4,25511,97738.6,55183.4,24227,149276,866.74,9968.7,0,1
81385.8,73862,72211.7,55459.1,38098,95400.5,3787.58,19627.3,0.002,2
138687,119160,76275.5,77433.7,52044,97507.7,1353.82,9066.77,0.005,3
124593,109763,74390.7,57120.6,37703,99287.9,3144.7,5479.25,0.005,4
162521,136949,77773.4,78447.7,52549,97835.3,3881.88,8973.85,0.005,5
134998,114554,77232.2,66174.2,48846,88785,4953.62,8330.48,0.005,6
26665.7,24422,71556.8,36062.1,20050,117873,477.24,1482.68,0.006,7
107688,96566,73084.2,71820.1,41782,112651,2702.72,6849.82,0.007,8
126516,91570,90546.7,93763.4,53602,114639,1782.68,3023.94,0.008,9
75908.7,67211,74017,45374.2,34987,84992.9,1864.68,5802.45,0.011,10
58166.9,39535,96421.6,64456.2,32747,128995,1038.12,4451.07,0.013,11
87641.8,76475,75105.5,77716.5,45979,110773,799.5,15455,0.017,12
27694.2,17295,104942,89448.6,41199,142288,11220.1,17109.4,0.018,13
108280,93214,76128.3,66266.1,41982,103445,2975.78,5129.79,0.021,14
35258.5,19695,117324,41715,26799,102013,1042.22,11047.4,0.022,15
88401.8,65212,88841,51936.2,34396,98956,2386.2,7592.17,0.022,16
49492.7,32670,99282.4,37647.8,24046,102607,3710.5,5264.12,0.023,17
124996,112625,72734.7,62000.9,43365,93699.7,2628.1,7665.9,0.023,18
57677.9,51223,73794.6,50601,29139,113806,2245.98,10930.2,0.024,19
99717.8,81466,80218.8,57317.5,34750,108097,1802.36,2664.38,0.024,20
123930,84418,96210.6,84057.2,48902,112649,2921.66,15709.5,0.026,21
86798.9,54182,104988,148317,56518,171983,3677.7,15668.1,0.029,24
170338,133126,83855,108386,59618,119145,1665.42,13283.5,0.029,25
77974.6,60658,84245.2,62631.1,39106,104961,10014.7,16444.8,0.03,26
85143.8,78355,71214.2,38035.6,28631,87063,2655.16,2861.33,0.032,27
51282.1,32171,104467,86074.2,31599,178517,2400.14,3018.89,0.035,30
44182.3,33161,87317.4,88807.3,48569,119831,9135.62,14974.3,0.038,31
70657.6,61138,75740.4,64464.3,36274,116467,2302.56,9940.42,0.038,32
91115.4,77819,76733.7,43118.9,23467,120418,3863.02,10745.4,0.041,33
35772,22919,102289,67549.8,44451,99591.6,938.9,6986.17,0.042,34
91685.8,57966,103659,184085,100442,120111,2612.52,13033,0.043,35
102199,81586,82094,46525.6,34518,88333.8,2874.92,4596.51,0.043,36
46534.2,39250,77698.4,43062.4,25238,111821,1370.22,10661.6,0.044,37
147615,118143,81884.4,81325.2,52955,100646,1671.98,11033.2,0.044,38
118891,101277,76934,52553.3,36557,94212.7,613.36,2348.25,0.046,40
74490.7,62997,77492.9,46769.1,28261,108455,1940.94,4977.28,0.046,41
135726,113450,78404,64988.4,44490,95731.2,3010.22,12219,0.048,42
66591.5,63163,69093.3,44905.6,27855,105652,393.6,8257.76,0.05,43
126838,88324,94113,102539,56064,119863,2273.86,9525.31,0.053,45
51181.7,37923,88448.9,44736.9,20615,142221,2227.12,10348.5,0.055,47
38176,20565,121658,68318.4,25329,176766,468.22,7050.81,0.055,48
57011.9,47815,78141.5,47705.3,28967,107930,1111.1,4166.25,0.056,49
107419,88278,79746.3,67369,41954,105237,406.72,1816.99,0.058,50
50729.9,44570,74593.5,59504.1,43466,89717.6,2562.5,9914.16,0.061,52
47859,30370,103276,76981.2,28690,175847,1134.88,28618.3,0.062,53
175211,136286,84253.9,119285,75146,104030,2176.28,8405.22,0.064,54
79390.3,68269,76212.1,57978,37118,102367,2132.82,10916.1,0.065,55
142239,110998,83981.3,69656.7,47862,95378.8,5073.34,5995.36,0.066,56
127362,98731,84540.9,66645.9,39963,109294,1845,9895.98,0.066,57
126247,98895,83661.5,79869.8,52271,100139,2667.46,10849.4,0.069,58
67949.5,63859,69733.9,54195.6,37623,94404,448.54,7692.16,0.071,59
106807,88291,79280.1,62680.6,37411,109803,1012.7,23500.7,0.071,60
103737,87762,77465.5,58681,36326,105867,1990.96,9509.15,0.073,61
46463.9,40654,74901.7,58004.3,30474,124741,4387.82,3497.63,0.073,62
60961.9,52294,76398.8,45013.7,25810,114297,1054.52,2633.07,0.075,63
33345.9,23578,92686.3,70038.5,33198,138263,10275.4,12573.5,0.076,64
73449.5,61631,78103.3,52908.8,31339,110643,5534.18,7615.4,0.077,66
32236,23327,90565.2,59690,35983,108714,1081.58,8296.14,0.078,67
112073,93413,78627.6,59819.3,44261,88572.7,6364.02,4990.41,0.078,68
29601.3,18923,102518,64881.4,24683,172267,2712.56,11153.4,0.078,69
81309.2,55598,95843,85847,31002,181474,1348.9,4885.37,0.08,70
49343.4,26066,124061,66939.8,17986,243910,899.54,7290.18,0.08,71
90054.5,76639,77007.9,43736,33835,84713.6,2528.88,4945.97,0.081,72
96711.8,77847,81417.5,69490,36723,124012,3522.72,14246,0.081,73
109658,93140,77158.2,76061.1,47155,105710,1904.04,15769.1,0.082,74
71526.6,66018,71004.4,38846.6,25922,98212,1000.4,5014.65,0.082,75
88394.7,79590,72786,41880.7,33714,81411,1127.5,5746.9,0.083,76
149023,124447,78478.3,86819.6,54955,103536,9940.04,11235.2,0.083,77
68974.1,55666,81203.7,51940.3,30310,112305,1197.2,5660.04,0.085,78
46222.1,40058,75620.6,48670.9,22158,143952,862.64,7961.83,0.085,79
80442.5,72785,72430.9,48817.3,36097,88630.4,233.7,8504.2,0.087,80
100145,88750,73950.6,31839.2,25993,80276.1,678.96,1361.48,0.087,81
89118.3,75484,77373.5,68653.7,41608,108135,4296.8,2849.21,0.088,83
105509,94488,73180.2,58639.6,38072,100940,4527.22,9821.24,0.088,84
78134.2,74222,68990.3,50389.9,33594,98301.9,837.22,3941.02,0.09,86
115704,90266,84004.9,88403.3,45422,127550,1978.66,5629.74,0.091,87
69651.9,38216,119445,51748.4,28844,117577,2038.52,3305.73,0.091,88
49559.9,40455,80285.6,51490.8,30775,109651,1352.18,4082.42,0.092,89
86125.8,71555,78881.2,50549.5,35847,92415.3,5198.8,10578.7,0.096,92
101566,89427,74432.2,35342.9,28919,80093.9,1804.82,5131.81,0.096,93
66629.4,37131,117600,81830.2,32779,163605,1216.88,12927,0.097,94
79907.7,70918,73843.5,58317.4,35874,106536,833.94,4581.36,0.098,96
71557.4,43947,106710,66822.6,32763,133666,3257.04,9083.94,0.1,97
114992,102568,73474.1,52370.5,41608,82487.9,668.3,5258.06,0.102,98
79948.8,76228,68734.9,40766.6,30596,87321.3,5437.42,4659.13,0.104,99
67021.2,61939,70913.4,40944.4,28131,95387,2349.3,7525.51,0.106,100
23909.4,19563,80096.3,51957.4,30047,113325,979.08,10606,0.106,102
78872,67555,76514.8,47987.1,30503,103101,2109.86,3550.15,0.107,103
107269,86534,81239.2,83112.9,54422,100086,1963.9,4125.85,0.109,104
21077.2,15431,89515.6,42136.2,15715,175720,1028.28,4849.01,0.109,106
68189.6,53927,82869,29002.2,22023,86304.5,1192.28,8038.59,0.112,107
71066,62265,74799.4,38307.3,27197,92308.2,1314.46,2571.46,0.113,108
130306,118305,72183.9,65179.3,44805,95337.4,9438.2,13762.3,0.114,109
100523,95006,69341.5,58232.6,44762,85258.2,647.8,7173.02,0.114,110
66465.1,40742,106913,70442.5,32886,140379,2446.88,6317.55,0.115,111
95993.7,84386,74550.8,42363.4,32278,86013.1,324.72,1928.09,0.117,112
71974.5,56382,83660.1,62235.2,36702,111129,597.78,3263.31,0.117,113
162036,127155,83513.8,157989,82535,125450,2219.74,9238.47,0.119,114
58949.8,46455,83162.9,51195.9,30615,109592,343.58,7700.24,0.122,115
117196,104684,73369.3,70453.6,42396,108908,3072.54,6827.6,0.122,116
55198.1,23312,155176,78933.5,27104,190857,701.1,16960.9,0.122,117
75334.4,51870,95182.5,46801.4,25326,121108,3864.66,10714.1,0.123,118
63247.4,59210,70004.8,37955.8,25546,97372.2,1249.68,2053.33,0.124,119
78035.4,68878,74249.1,57495.3,33934,111039,1358.74,11158.5,0.124,120
73923.5,52659,92000.4,45659.1,28803,103889,2298.46,970.61,0.125,121
32253.3,26534,79662.1,74193.6,29378,165510,1066,3917.79,0.126,122
103077,70243,96169.6,75252.1,37927,130032,1536.68,13599.6,0.126,123
27827.8,25959,70253.8,46265.1,29923,101328,460.02,2655.29,0.127,124
51699.2,38874,87157.4,64744,33722,125825,3943.38,10318.2,0.128,126
55224.2,29850,121245,72818,24798,192443,4733.04,6024.65,0.131,127
34644.7,26974,84172.6,37308.4,20718,118015,4363.22,2756.29,0.131,128
91766.4,80759,74468.5,38743.6,28355,89546.8,1004.5,4949,0.136,130
75577.7,68539,72266.3,71235.3,45243,103187,533.82,4266.24,0.137,131
80622.7,71191,74218.5,51993.8,36019,94601.9,710.94,3959.2,0.14,133
93276.9,80661,75786.2,55522.7,39285,92624.1,563.34,8257.76,0.14,134
26787.3,21714,80848,37851.8,21234,116825,797.04,10684.8,0.141,135
52639.3,36391,94797.3,51396.9,28131,119738,1599,4630.85,0.143,136
88690.9,76274,76204.9,67857.9,46098,96471.3,749.48,10095,0.143,137
87813.2,62685,91807.1,65704.5,22905,187994,3537.48,9249.58,0.145,138
107744,93642,75405.5,60152.6,35994,109523,2327.16,6659.94,0.147,139
14860.7,9427,103311,56973.1,28727,129975,1597.36,3167.36,0.152,140
65517.1,56106,76528.8,46537.8,32746,93138.1,186.14,8473.9,0.155,141
84755.9,54367,102168,107889,52831,133835,691.26,6979.1,0.155,142
142800,111599,83858.9,81814,56763,94458.8,2615.8,6559.95,0.156,143
74661.3,68307,71632.5,52301.8,34867,98306.5,1053.7,8477.94,0.158,144
69102.1,63387,71444.8,41457.5,30527,89001.8,2075.42,8266.85,0.161,146
81550.1,72718,73495.8,41403.9,32094,84546.9,4651.04,4430.87,0.161,147
63358,55887,74296.9,40917.1,26911,99644.9,761.78,4137.97,0.162,148
73539.5,47253,101993,63596.7,23653,176209,2960.2,3939,0.163,149
119762,93707,83758.4,66836.8,48267,90749.6,1490.76,3443.09,0.164,150
69775.2,58762,77818.8,44734.9,29898,98058.3,635.5,7254.83,0.164,151
85314.5,79410,70408.9,43175.5,32086,88186.4,215.66,1790.73,0.164,152
133017,109503,79608.8,86278.2,57355,98584.8,2554.3,3208.77,0.166,153
167318,128422,85385.3,136545,78678,113737,3785.12,37113.5,0.17,154
37715.4,21156,116833,73551.2,24835,194091,3195.54,10490.9,0.175,156
117357,98074,78421.4,65654,40862,105298,4033.58,4222.81,0.179,158
103799,87447,77790.7,43342.1,32327,87866.8,1250.5,8894.06,0.18,159
83956.5,75118,73247,66505.5,39450,110482,2443.6,14177.4,0.18,160
58478.2,42350,90494.1,59153.7,23994,161569,2882.3,2984.55,0.183,161
86349.4,63446,89193.9,43726.9,24758,115748,3746.58,3724.88,0.184,162
66068.5,52723,82124.8,65011.7,43584,97756.2,2918.38,11918,0.186,163
92699.4,84159,72186.5,49014.3,35935,89389.2,1294.78,14866.2,0.186,164
31142.6,15834,128897,50153.6,17754,185134,841.32,7354.82,0.186,165
104372,80920,84529.8,56400.4,33784,109409,563.34,5198.47,0.189,166
72240,40775,116108,69762.7,36599,124921,2741.26,9589.95,0.19,167
60155.3,42418,92940.3,46119.6,29682,101829,1110.28,3526.92,0.191,169
