"FSC-A", "FSC-H", "FSC-W", "SSC-A", "SSC-H", "SSC-W", "CD86", "CD206", "Time", "Event #"
29783.8,18911,103216,81029.3,31807,166955,306.68,2483.59,0.001,1
126032,94978,86963.5,76282.3,30390,164503,250.1,2001.82,0.007,2
82729.6,56307,96289.4,65481.3,39395,108932,360.8,1664.48,0.012,5
100121,83713,78381,102510,54133,124103,524.8,2325.02,0.025,6
104849,82746,83041.7,82937.2,47902,113469,450.18,2266.44,0.029,8
30133.8,10815,182603,127670,38991,214588,576.46,2656.3,0.029,9
134727,116967,75487.1,94429.9,63747,97080,346.04,2844.16,0.033,10
132311,94599,91661.9,127744,62611,133712,139.4,2510.86,0.04,11
47223.8,26419,117145,50956.5,24151,138275,207.46,865.57,0.046,12
176225,134219,86046.3,156082,72907,140302,759.32,3998.59,0.052,13
58580.9,34255,112076,78063.9,33007,154997,326.36,1572.57,0.078,15
63161.3,38634,107142,69634.5,39034,116913,104.14,1246.34,0.092,16
45184.8,27516,107619,109104,33752,211847,542.84,3614.79,0.11,17
113088,98287,75404.9,47223.6,35643,86828.9,111.52,1378.65,0.115,20
63388.8,46534,89273.4,84880.4,38134,145873,254.2,1688.72,0.131,21
72246.3,41423,114302,68704.2,33547,134218,289.46,1508.94,0.134,22
118607,102314,75972.6,55478.3,40298,90223.5,281.26,2610.85,0.139,23
106923,76425,91688.3,93596.7,40649,150900,370.64,2550.25,0.141,24
122083,83650,95646.9,156425,64934,157875,552.68,4418.75,0.143,25
41179.5,32156,83926.6,63676.5,31800,131230,133.66,976.67,0.144,27
83928.8,58167,94561.5,125008,54071,151514,413.28,2587.62,0.161,28
53430.9,27298,128275,98847.7,37074,174734,156.62,1485.71,0.161,29
82954.7,62586,86864.8,87241.8,46590,122719,238.62,2001.82,0.167,30
100947,91081,72634.9,71834.2,52665,89390.1,173.84,1616,0.171,31
61443,46774,86089.1,75907.6,46786,106328,196.8,1843.25,0.172,32
46063.3,24310,124180,110836,44546,163062,583.02,2658.32,0.182,33
127000,109655,75902.6,87224.6,49511,115456,307.5,2062.42,0.191,35
20608.7,14071,95985.6,81596.9,25223,212010,279.62,2101.81,0.195,36
79863.5,52511,99673.1,61583.7,29179,138317,201.72,1008.99,0.2,37
94706.8,64786,95803.2,94397.6,43094,143557,533.82,2318.96,0.202,38
65587.4,56646,75880.6,38618.4,26162,96739.3,120.54,810.02,0.213,39
107470,79883,88168.4,56033.8,43519,84382.2,228.78,2068.48,0.218,40
62923.5,29392,140302,95552.1,32004,195666,291.1,1722.05,0.23,41
71029.7,50850,91543.8,115799,37270,203621,544.48,3122.92,0.231,42
98924.6,76859,84350.9,74541,43131,113262,268.14,1603.88,0.232,43
158962,133479,78047.9,91076.8,63255,94361,865.1,3893.55,0.247,44
72963.6,59651,80162,111492,51699,141332,497.74,3112.82,0.265,45
71165.6,52221,89311,70988.9,37853,122905,718.32,3498.64,0.283,46
58917.4,32942,117212,96070.2,33086,190294,195.16,2662.36,0.302,47
47433.2,19494,159463,117998,36306,212999,295.2,2407.84,0.321,49
128686,106390,79270.5,103404,52294,129588,595.32,3751.14,0.327,50
57399,45284,83069.1,78202.3,36804,139253,255.84,1654.38,0.333,52
37147.4,26343,92415.1,57722.5,25635,147568,274.7,1459.45,0.335,53
46394.3,22982,132299,81627.2,26674,200552,487.08,2013.94,0.338,54
72947,59403,80478.4,112927,61167,120993,554.32,3851.13,0.348,56
21723.4,11403,124850,55946.9,30187,121461,359.98,1941.22,0.353,57
89812.7,60353,97525.7,87189.3,41365,138137,239.44,1872.54,0.354,58
80681.9,54648,96756.9,99777.9,46904,139413,336.2,2735.08,0.36,59
71791.2,38414,122479,66275.2,33786,128557,277.98,1201.9,0.36,60
49203.6,27625,116728,119569,28317,262143,290.28,2117.97,0.362,61
29064.1,15507,122831,69098.1,29011,156093,350.96,1894.76,0.377,63
52550.8,39803,86525.4,57365,35327,106419,196.8,1316.03,0.381,65
125439,110183,74609.9,49201.1,36823,87566.1,271.42,2069.49,0.397,69
15413.7,9019,112003,58661.8,24667,155854,370.64,2009.9,0.4,70
53945.9,38447,91955.2,47082.2,21935,140669,132.84,1014.04,0.407,71
88581.1,55942,103773,89436.5,49014,119584,376.38,1972.53,0.408,72
98889,75282,86086.9,62858.4,35794,115089,297.66,1912.94,0.451,75
80087,56151,93472.7,79316.3,43287,120084,353.42,1693.77,0.453,76
162764,120419,88581.8,96240.9,60451,104336,309.96,2349.26,0.46,77
149975,129367,75975.9,82871.5,54915,98899.5,469.04,2317.95,0.489,79
84860.2,53914,103153,83743.1,34398,159550,307.5,2090.7,0.491,80
107542,74386,94747.2,183873,71826,167770,660.1,4066.26,0.494,81
58448.9,32562,117637,93175.5,40130,152164,985.64,4989.4,0.497,83
125936,101588,81243.5,102985,61028,110592,373.1,2264.42,0.513,85
61147.6,48219,83107.7,47975,27067,116160,208.28,1551.36,0.533,88
66601.7,55802,78219.6,73828,44586,108518,165.64,1309.97,0.544,89
71299.1,47925,97499.4,75415.7,50049,98752.1,343.58,2187.66,0.561,90
87414.3,64161,89287.6,72967.5,42273,113122,523.16,3939,0.576,92
26793.6,13495,130118,55273.3,23767,152413,113.16,1132.21,0.6,96
95765.4,74987,83695.6,64863.2,39087,108754,204.18,1313,0.602,97
116324,87006,87619,90445.5,47098,125853,170.56,2190.69,0.626,98
99159.2,89587,72538.4,76878.2,41107,122565,505.12,3035.05,0.629,99
65818.1,38846,111040,75499.5,32702,151304,289.46,2017.98,0.64,102
33721.2,23359,94608,68456.8,38587,116267,225.5,1987.68,0.646,103
20844.9,15274,89439.2,82183.7,29418,183085,468.22,2276.54,0.659,104
62545.1,37134,110383,112803,43182,171197,365.72,2008.89,0.673,105
57929.1,41070,92438.4,69664.8,34670,131686,419.84,1955.36,0.675,106
25975.2,10567,161097,76876.1,21539,233909,257.48,1788.71,0.707,107
114225,76386,97999.9,79966.8,44322,118242,496.1,1981.62,0.708,108
96639.1,82382,76877.7,61386.8,42430,94816,277.98,1589.74,0.724,109
65260.3,40959,104419,80710.1,30427,173840,127.92,1601.86,0.73,110
126505,97948,84643.2,130522,70636,121098,674.04,4095.55,0.731,111
54170.3,35375,100356,64138,33963,123763,125.46,1150.39,0.731,112
67977.9,58126,76643.9,45538.9,28270,105569,145.96,1145.34,0.733,113
79531.7,52987,98367.3,79167.8,34911,148616,338.66,1581.66,0.734,114
70021.6,38842,118144,92239.3,45146,133899,288.64,1513.99,0.741,117
35426.8,21386,108563,97977.1,48266,133034,433.78,2156.35,0.746,120
136955,120994,74181.3,70100.1,49490,92828.4,241.9,1580.65,0.749,121
64798.2,42073,100934,112863,32281,229132,405.9,2203.82,0.766,122
18750.7,9646,127394,93072.5,28878,211220,359.98,1588.73,0.773,123
34992.3,12559,182598,70975.7,24315,191300,209.1,1599.84,0.774,124
84578.2,50520,109717,59937.4,26840,146351,180.4,1483.69,0.784,125
110043,94539,76283.7,69003.2,38379,117830,263.22,1748.31,0.802,127
171522,133830,83993.4,123453,56018,144429,460.84,3783.46,0.812,128
59181.3,37159,104376,80246.5,31847,165134,209.92,1491.77,0.812,129
127669,102526,81607.6,114072,60238,124105,179.58,2022.02,0.816,131
57967,48270,78701.6,62165.5,34794,117091,313.24,1601.86,0.818,132
167302,141668,77394.5,85683.4,57028,98466.4,382.12,2542.17,0.824,134
128183,102758,81751.3,79926.4,58262,89905.1,346.86,1522.07,0.827,135
37341.7,22223,110121,92001.9,28971,208120,338.66,1552.37,0.838,137
34417.1,27884,80890.9,51912,37151,91575,353.42,2417.94,0.851,139
142021,118040,78850.1,131042,76392,112420,324.72,3435.01,0.865,140
113649,92735,80315.7,101574,51999,128017,454.28,2973.44,0.881,141
141830,122639,75791,107177,52683,133325,533,3120.9,0.905,143
70821.1,39834,116517,118157,43514,177955,209.1,1717,0.906,144
65171.1,33791,126396,99369.9,25707,253328,232.88,1602.87,0.907,145
112963,89882,82365.1,106997,56362,124413,368.18,1858.4,0.911,146
99892.3,76091,86035.7,137214,65403,137493,373.1,2913.85,0.912,147
47272.8,41902,73936.1,61416.1,36030,111711,272.24,1992.73,0.93,150
75907.1,60879,81713.7,74985.4,38735,126868,386.22,2711.85,0.931,151
72124.6,52882,89383.2,84399.6,38582,143363,181.22,1467.53,0.938,152
44807.2,32254,91042.5,125302,50634,162179,515.78,2105.85,0.939,153
49484,32767,98971.1,75413.7,27867,177354,93.48,1254.42,0.941,154
101863,84462,79038.1,64769.3,44942,94448.8,59.04,1122.11,0.941,155
187909,156407,78735.8,81002,55667,95362.6,472.32,3244.12,0.96,156
63376.2,57343,72431.2,58465.9,33883,113084,99.22,1290.78,0.964,157
33908.4,18074,122951,90148.6,23998,246186,604.34,2945.16,0.981,159
96566.4,62882,100642,151048,49106,201585,512.5,2527.02,0.987,160
136442,115884,77162,88147.8,54840,105340,366.54,3013.84,1.002,165
146964,128147,75159.5,67232.7,43063,102319,207.46,1854.36,1.003,166
83402.7,49539,110335,181112,59959,197958,1016.8,4385.42,1.005,167
174344,147670,77374.1,75204.6,53030,92940,306.68,2155.34,1.01,170
43461.1,35657,79879.5,45286.4,31917,92987.7,137.76,1320.07,1.027,173
83146.7,67249,81028.8,90668.7,46082,128945,390.32,2183.62,1.028,174
77369.4,52215,97107.8,98090.2,43031,149391,387.04,2250.28,1.035,175
98467.2,85862,75157.2,60174.8,33686,117070,291.92,1468.54,1.036,176
118722,86108,90358.2,129191,51560,164210,350.14,2745.18,1.039,178
