"FSC-A", "FSC-H", "FSC-W", "SSC-A", "SSC-H", "SSC-W", "CD86", "CD206", "Time", "Event #"
43436.6,41183,69122.2,40076.8,25211,104180,1062.72,4174.33,0.021,2
39751.2,30157,86385.8,86856,47881,118882,1518.64,7635.6,0.022,3
59572.3,31803,122760,100773,34859,189456,6359.1,6617.52,0.023,5
29132,22251,85802.8,42185.7,15947,173367,343.58,1132.21,0.027,6
41526.4,28742,94686.2,82841.2,42662,127258,7735.88,19850.5,0.031,8
100587,83967,78507.7,58459.8,43563,87946.7,2535.44,1649.33,0.031,9
22030.7,15091,95673.3,72701.8,31619,150687,703.56,7345.73,0.037,10
45169.8,44008,67266.2,57802.3,38008,99666.7,3139.78,1426.12,0.042,11
45135.1,33975,87063.2,79054.7,36739,141020,3668.68,13417.8,0.053,12
70160.7,41603,110522,73305.8,29175,164667,1908.14,3520.86,0.069,14
75064.2,63972,76899.4,46530.7,33012,92373.6,1453.86,1744.27,0.075,15
43366.3,35755,79486.8,49226.4,28171,114519,1286.58,2018.99,0.075,16
65164.7,54331,78604,58833.5,42459,90810.3,4592,3985.46,0.086,17
42145.7,27698,99720.6,69835.4,27190,168324,2247.62,2521.97,0.087,18
31578.7,11611,178240,61905.9,21599,187836,2074.6,2098.78,0.089,19
23835.9,21193,73708.7,44459.2,19165,152031,544.48,1702.86,0.096,20
21286.6,20231,68955.3,57791.2,33011,114732,760.14,2267.45,0.099,21
77969.8,66230,77152.8,68878,35606,126776,6692.02,3066.36,0.109,22
55064.6,46598,77443.5,32883.6,18466,116704,920.86,4610.65,0.118,23
44358.5,28623,101564,46877.1,26635,115342,1186.54,1225.13,0.121,24
67312.7,57979,76086.3,67850.8,41051,108321,7452.98,1859.41,0.126,26
58659.9,49838,77136.6,54187.5,31610,112345,1838.44,1194.83,0.134,28
19177.2,10384,121032,64641,19188,220779,3245.56,2703.77,0.139,29
27434.3,17243,104270,50942.4,18315,182286,2227.12,2892.64,0.143,30
61443,46550,86503.4,64608.7,27490,154027,2792.1,2124.03,0.149,31
86282.2,77945,72545.9,31816,24649,84591.4,931.52,967.58,0.16,33
40030.1,30897,84908.3,50828.2,33621,99077.4,781.46,1302.9,0.163,34
138028,112527,80387.9,94668.3,56479,109849,3354.62,4318.76,0.189,35
63655,42955,97117.8,93207.9,41883,145846,4904.42,3373.4,0.21,37
45980.4,31815,94715.4,84521.9,35459,156215,1088.96,1914.96,0.211,38
152725,131066,76366.1,88911.3,56266,103560,3352.16,2219.98,0.22,41
88440.5,60214,96257.3,96289.4,46310,136265,5234.06,3444.1,0.221,42
41151.9,15935,169246,70089,23167,198271,4718.28,1573.58,0.222,44
76633.2,42506,118153,66809.5,26314,166392,1030.74,2936.07,0.229,45
88295.9,66538,86966.3,89295.1,39998,146308,6533.76,2839.11,0.244,46
85843,70279,80049.6,51977.6,27955,121853,681.42,1253.41,0.244,47
99431.8,85446,76262.9,51003,36838,90736,2771.6,2495.71,0.247,48
133524,106650,82050.1,65638.9,42618,100936,10190.1,4127.87,0.253,49
56167.4,40391,91133.9,95506.6,41607,150434,940.54,4509.65,0.264,50
86369.1,76971,73537.9,58395.2,36095,106025,1420.24,2325.02,0.274,51
111426,95822,76208.4,53378.5,39850,87784.5,731.44,1894.76,0.289,52
45598,34455,86730.9,51099.9,23635,141692,2332.08,2098.78,0.29,53
109503,91169,78715.6,101104,68037,97387.5,1776.94,5259.07,0.299,55
87732.7,69384,82867.1,62070.6,41100,98974.6,1112.74,1931.12,0.313,57
23816.9,17062,91482,49012.3,21522,149246,494.46,1785.68,0.322,59
157729,130951,78937.4,116717,76387,100137,5266.04,5248.97,0.324,60
44293.7,25915,112014,49734.4,21867,149055,2225.48,1135.24,0.325,61
36569.9,28710,83477.7,63803.7,34518,121138,3388.24,2323,0.326,62
65773.8,56454,76355.1,45785.3,30626,97975.1,754.4,1409.96,0.34,64
92278.3,70883,85317.4,62082.7,34739,117121,3453.02,3440.06,0.348,65
71408.1,42983,108876,90352.6,38115,155355,1921.26,5024.75,0.349,66
33056,29048,74578.5,28429.5,22328,83444.8,437.06,1588.73,0.349,67
18475.7,12526,96665,55497.5,26238,138619,514.14,2020,0.35,68
62367.3,38559,106001,40551.5,22731,116914,906.1,971.62,0.369,69
46647.9,34547,88491.6,58291.1,31347,121867,2044.26,1410.97,0.372,70
145385,112931,84369.8,126594,71591,115887,12358.2,2792.65,0.376,71
44398.8,32974,88242.8,32489.7,20510,103815,570.72,1974.55,0.377,72
75336.8,41448,119120,85711.6,31740,176975,1742.5,2741.14,0.384,73
81773.7,47083,113823,64656.2,33407,126839,2131.18,1055.45,0.394,74
88001.3,76063,75822,65720.7,38815,110964,844.6,2268.46,0.404,75
25147.3,19341,85210.3,47710.4,35097,89088.7,964.32,1412.99,0.412,76
132695,104722,83041.6,97143.8,52870,120416,2786.36,2520.96,0.413,77
121807,89188,89504.6,120737,51632,153251,1752.34,4986.37,0.416,78
65173.4,49550,86199.9,61442.3,29786,135187,3935.18,2363.4,0.419,79
102242,74815,89561.2,67505.4,39583,111766,693.72,2823.96,0.429,81
79678.6,71379,73156.2,47748.8,31239,100172,1876.16,3272.4,0.437,82
48026.5,27223,115618,78251.8,28871,177628,7011.82,11268.6,0.437,83
50911.6,32703,102025,47695.2,28187,110893,1038.94,6984.15,0.438,84
59774.6,49010,79930.3,72141.3,40022,118131,387.86,1475.61,0.447,85
88078.7,65686,87877.5,60751.5,35894,110921,2569.88,2898.7,0.449,86
61413,55471,72556.2,58001.3,34843,109094,2756.02,1790.73,0.45,87
56932.1,35112,106263,122844,50364,159851,2346.02,6342.8,0.452,88
54312.5,24027,148143,78646.7,31851,161822,1167.68,2503.79,0.455,89
104733,90178,76113.5,60551.5,37058,107084,1474.36,2768.41,0.465,91
66473,36307,119987,65033.9,26503,160814,1757.26,5536.82,0.476,92
27822.2,22851,79793.3,57851.8,23763,159550,3077.46,2887.59,0.476,93
81522.5,64147,83287.7,66969.1,36019,121849,1966.36,1274.62,0.492,96
59599.2,28903,135138,77476.1,32935,154166,3749.86,4439.96,0.494,97
96520.6,67974,93058.8,115997,42918,177129,12620.6,3815.78,0.495,98
44962.9,36542,80638.3,73308.8,36586,131317,3448.1,2446.22,0.496,99
73777.3,57188,84546.9,93316.9,47220,129513,1112.74,1994.75,0.497,100
43192.5,38078,74338.5,71632.2,41726,112508,2710.1,4571.26,0.502,101
48093.6,41883,75254,50570.7,35343,93772.5,2946.26,1468.54,0.51,103
22421.8,16573,88664.3,40524.2,21625,122811,318.16,1711.95,0.535,104
81050.1,54826,96882.8,75476.3,37306,132590,2484.6,3552.17,0.54,105
29839.9,24771,78946.6,64930.9,33895,125544,2874.1,4264.22,0.56,107
60595.4,40555,97920.8,66709.5,36843,118662,498.56,1525.1,0.571,109
59626,44683,87452.8,65113.7,38459,110957,1732.66,3056.26,0.575,110
44146.8,28747,100644,33975.4,15675,142049,887.24,1038.28,0.583,112
52514.5,24191,142267,69499.1,21067,216200,2742.08,10537.3,0.595,113
60570.1,55014,72154.8,43864.3,32930,87297,1517.82,2277.55,0.598,114
101968,67119,99562.8,86735.8,50351,112894,2801.94,3321.89,0.609,116
61138.1,44247,90554.1,156323,76119,134589,3313.62,7180.09,0.614,117
84996.1,69693,79926.3,82498.8,48297,111946,3777.74,4768.21,0.617,118
33166.6,26505,82007.3,53415.9,38237,91551.7,3931.08,1525.1,0.628,120
73814.4,65270,74115.3,29353.6,21782,88316.9,3348.06,1799.82,0.636,122
52656.7,33103,104248,60517.2,29439,134721,848.7,2547.22,0.64,123
108190,89469,79248.9,62731.1,40233,102183,891.34,2785.58,0.64,124
98381.9,80722,79873.6,105893,61234,113333,8071.26,3013.84,0.656,125
70265,48559,94830.7,54943,29135,123588,6857.66,1422.08,0.658,126
78556.8,60207,85510,88721.4,47535,122319,1817.94,4295.53,0.665,127
54542.4,42063,84979.4,49684.9,30207,107795,3856.46,1343.3,0.667,128
53663.1,31554,111455,68220.5,39282,113815,3458.76,2177.56,0.672,130
88318.1,57142,101292,72868.5,31686,150714,1237.38,3198.67,0.691,131
65334.6,58115,73677.5,52701.8,33715,102443,4562.48,1549.34,0.695,132
173468,135023,84196.1,146345,92815,103333,2434.58,6923.55,0.698,133
111161,89447,81445.3,76217.6,44487,112280,996.3,2486.62,0.738,135
103861,95002,71647.5,36791.3,30590,78821.6,641.24,749.42,0.743,137
84760.7,75687,73392.7,48372.9,35315,89768.4,1949.96,1062.52,0.752,138
52712.8,39335,87824.6,51267.6,24547,136875,1596.54,2268.46,0.753,139
90333.3,61859,95702.9,70224.3,30487,150957,6920.8,1723.06,0.756,140
42983.9,26303,107098,82584.7,26495,204275,6413.22,3168.37,0.761,141
84158.7,72590,75980.5,77278.1,46190,109645,929.88,2732.05,0.796,142
94393.9,82212,75246.9,72010,45204,104399,1504.7,3940.01,0.8,143
57054.6,38473,97188.4,89838.5,43257,136109,2764.22,4055.15,0.803,144
103462,86058,78789.4,95780.3,44766,140219,4832.26,5055.05,0.808,145
22476.3,19014,77469.6,47592.2,23618,132060,1239.02,2914.86,0.815,146
21371.9,14208,98580.2,65334.9,19680,217570,1542.42,2393.7,0.819,147
85581.5,70042,80075.8,52163.5,39710,86088.8,966.78,3464.3,0.819,148
47936.4,37996,82681.4,44946,30380,96957.9,1633.44,2259.37,0.826,149
51940.1,35558,95729.5,74329.9,42898,113555,1048.78,7157.87,0.828,151
46467.8,37563,81072.2,65261.1,28127,152059,2222.2,2370.47,0.829,152
62169.1,50781,80233,81988.8,48989,109682,4284.5,1791.74,0.829,153
31127.6,24978,81671,44648.1,28022,104420,2178.74,7747.71,0.844,154
35745.9,27246,85981.2,55904.5,27530,133082,1533.4,4462.18,0.849,155
68880.1,63086,71555.1,48176,27994,112784,2001.62,2415.92,0.855,156
50029.1,35882,91374.7,65242,33370,128130,1439.92,2165.44,0.858,157
40625,25407,104790,59767.8,23883,164005,1717.08,1228.16,0.866,158
65173.4,59678,71570.9,60278.8,36074,109509,765.88,3480.46,0.872,159
45359.4,30664,96943.5,114854,60363,124697,4819.14,9064.75,0.886,160
42485.4,33921,82082.6,48947.6,31666,101302,1322.66,4422.79,0.903,161
87257.9,64514,88640.2,89420.4,26594,220360,941.36,2610.85,0.911,162
71718.6,65200,72088.2,52456.4,37652,91304.1,1626.88,6478.14,0.913,163
52542.1,47450,72569,43405.8,29886,95183,1653.94,2908.8,0.92,165
117673,99914,77184.5,68121.5,42026,106230,943.82,3517.83,0.932,166
72955.7,53902,88702.2,44885.4,29194,100761,3025.8,1744.27,0.938,167
79647.8,59111,88305,81519.1,32483,164469,1429.26,3444.1,0.941,168
126738,109147,76098.4,76302.5,54987,90940.8,3520.26,5338.86,0.949,169
30174.8,16515,119742,62748.3,27363,150286,2261.56,3884.46,0.962,170
78428,74146,69320.8,40633.3,30614,86984.5,531.36,2193.72,0.963,171
51345.3,41127,81818.8,84756.2,43175,128653,1194.74,2302.8,1,176
52976.6,35380,98131,62451.3,30452,134402,2599.4,4974.25,1.006,177
117806,80224,96237.5,85487.4,50084,111862,2000.8,2923.95,1.009,178
71424.7,47191,99190.3,74717.8,38579,126927,5849.88,3846.08,1.01,179
76372.5,70311,71185.8,61037.3,40487,98800.7,862.64,3072.42,1.013,180
82220,57314,94015,66295.4,29190,148843,8523.9,1314.01,1.014,181
101737,79410,83962.2,73680.5,47202,102299,3556.34,4225.84,1.018,182
99027.3,69595,93251.7,93948.2,34027,180944,8987.2,3721.85,1.022,183
51853.2,33047,102831,80041.5,27255,192464,6578.04,6548.84,1.039,186
55081.2,46692,77310.9,59734.4,33780,115890,1201.3,2405.82,1.049,187
32389.2,18882,112417,58106.3,24902,152922,2874.92,7332.6,1.05,188
44998.4,27325,107924,85585.4,34653,161860,10699.4,1947.28,1.052,189
55749.5,47351,77159.9,58810.3,35991,107088,18533.6,1561.46,1.073,190
40677.1,35490,75114.5,56669.1,29702,125038,1541.6,3010.81,1.086,192
57916.5,29502,128656,116845,29230,261976,14398.4,4537.93,1.088,193
59565.2,44622,87483,46563,25182,121180,2068.04,1454.4,1.101,194
38016.4,25245,98690.5,115057,52425,143832,3525.18,3374.41,1.108,195
102450,82487,81396.3,75209.6,37843,130247,2039.34,2575.5,1.117,196
39695.1,32276,80600.5,48215.4,31248,101121,1509.62,1113.02,1.122,197
75016,51926,94678,82364.5,38818,139055,3391.52,5428.75,1.124,198
21133.3,18602,74453.9,41774.6,23294,117530,1539.14,2745.18,1.124,199
96618.6,74697,84769.1,76508.5,38889,128933,13463.6,12995.7,1.125,200
122001,88246,90604.4,99691,48358,135104,2658.44,3243.11,1.13,201
40533.3,18905,140513,104053,37485,181919,5308.68,3485.51,1.137,205
92617.2,72951,83203.3,76973.1,40279,125239,3246.38,2232.1,1.143,207
