"FSC-A", "FSC-H", "FSC-W", "SSC-A", "SSC-H", "SSC-W", "CD86", "CD206", "Time", "Event #"
134535,116591,75622.6,57208.4,37407,100228,1521.92,13091.6,0.009,1
85372.9,75982,73635.9,26987.2,14862,119004,2429.66,3005.76,0.01,2
95092.3,84839,73456.4,46441.8,34819,87412.4,914.3,5703.47,0.014,3
35452,20967,110812,53507.8,18727,187253,235.34,7960.82,0.016,4
73971.6,58847,82379.8,57816.4,29275,129430,1155.38,11930.1,0.017,6
61905.2,53423,75941.4,53220.9,28860,120855,3079.1,4082.42,0.05,8
63647.1,49958,83493.7,51378.7,27474,122558,863.46,4562.17,0.063,9
166795,131565,83085,109868,63294,113760,4294.34,18837.5,0.075,10
113758,98935,75355.3,58959.8,39239,98473.1,9504.62,2425.01,0.092,13
121331,108587,73227.7,75382.4,48895,101038,6461.6,5258.06,0.092,14
125293,108802,75469.3,78161.9,52946,96747.9,8015.5,9032.43,0.101,15
125868,105484,78200.6,62068.5,46699,87105.2,2398.5,5999.4,0.103,16
30671,16994,118280,69658.7,25510,178955,1297.24,15081.3,0.103,17
44225.8,35118,82532.6,59491,26158,149048,2247.62,16503.4,0.103,18
104813,78840,87126.4,64698.6,29343,144501,2645.32,13765.3,0.107,20
91527.8,74993,79985.7,57845.7,40741,93050.7,688.8,8808.21,0.111,21
47063.5,36372,84800.2,61012.1,31171,128276,818.36,9046.57,0.111,22
69738.8,60967,74965.2,36942.8,26771,90436.7,382.94,994.85,0.111,23
89066.2,56166,103925,61855.4,24390,166206,1678.54,4096.56,0.111,24
50406.7,46611,70872.9,33691.6,23111,95539.4,900.36,5830.73,0.112,26
37773.9,22547,109795,60569.7,23607,168149,1500.6,9989.91,0.115,29
47632.3,24552,127144,58116.4,20235,188224,746.2,8496.12,0.115,30
39318.3,24154,106681,38760.8,21626,117462,1886.82,5484.3,0.117,32
29791.7,18578,105094,54788.5,17174,209073,1371.04,11682.7,0.118,34
73869.7,65610,73786.4,52472.5,36122,95200.7,1243.94,3359.26,0.118,35
94621.5,57322,108180,161904,65150,162863,2487.88,16968,0.118,36
34085.3,19685,113478,61550.4,18741,215238,2830.64,15031.8,0.119,38
30136.9,18726,105471,68317.4,36182,123742,1585.06,15061.1,0.119,39
44923.4,19666,149705,136840,44530,201391,1052.06,24316.8,0.12,41
99004.4,65839,98548.8,114830,58399,128863,2296,36188.3,0.12,42
31312.4,21103,97241.7,51610,18959,178401,1143.08,5409.56,0.121,43
165308,143271,75616.1,68399.2,48691,92062.4,5635.86,3184.53,0.121,44
66546.4,53088,82150.2,54009.8,28208,125482,985.64,6931.63,0.122,46
