"FSC-A", "FSC-H", "FSC-W", "SSC-A", "SSC-H", "SSC-W", "CD86", "CD206", "Time", "Event #"
138173,111831,80972.9,111078,70019,103966,399.34,3817.8,0.004,0
91372.2,81611,73374.5,42249.3,27131,102055,160.72,1358.45,0.005,1
64091.9,55823,75243.7,39307.2,27035,95285.2,56.58,687.81,0.005,2
41953.7,30926,88905.1,39699.1,31710,82047.2,72.16,328.25,0.006,3
77593,61346,82892.7,56043.9,35302,104042,182.86,1305.93,0.007,5
85830.3,72246,77858.7,47078.1,33010,93466,54.12,1107.97,0.009,6
65930.2,62050,69634.2,34332.9,24642,91309.3,251.74,741.34,0.011,8
98931.7,90135,71932,63219.9,43831,94526.3,216.48,1611.96,0.011,9
100287,87606,75022,67759.9,43558,101949,197.62,1426.12,0.012,10
61219.5,36498,109926,94891.5,30914,201165,295.2,1854.36,0.012,11
61899.7,31018,130784,67445.8,29098,151905,338.66,1297.85,0.014,12
85906.2,62467,90126.8,75375.3,39443,125239,309.14,2040.2,0.015,13
95909.2,86691,72504.7,59920.3,42375,92671,277.16,1450.36,0.016,14
83238.4,63675,85671.1,86035.8,44751,125996,530.54,2759.32,0.016,15
71802.3,39314,119694,107562,44914,156948,519.06,2727,0.019,17
84805.7,54307,102341,51865.5,25479,133406,343.58,1790.73,0.021,18
79562.5,65694,79371.1,45346,32942,90212.9,200.9,1058.48,0.022,19
109658,102439,70154.1,55634.8,38391,94972.4,270.6,1412.99,0.023,20
53393.7,36807,95069.2,71096.9,29747,156635,245.18,1704.88,0.025,21
99286.4,78807,82566.7,80417.2,40467,130235,287.82,2227.05,0.027,22
89143.6,77185,75689.8,44210.7,34257,84578.2,129.56,911.02,0.028,23
133698,120757,72559.2,84088.6,53041,103898,173.02,1654.38,0.03,24
58544.5,43743,87711.7,45369.2,25791,115285,228.78,1044.34,0.031,25
22777.3,13938,107098,62018,32438,125298,387.86,3014.85,0.032,26
121999,95787,83469.8,82041.3,51647,104104,344.4,2314.92,0.036,27
