"FSC-A", "FSC-H", "FSC-W", "SSC-A", "SSC-H", "SSC-W", "CD86", "CD206", "Time", "Event #"
124873,101739,80437.9,111192,59586,122295,931.52,2415.92,0.006,0
75612.5,49143,100835,84398.6,41191,134281,700.28,2766.39,0.007,1
124568,103627,78779.5,111710,64635,113267,728.98,2259.37,0.021,2
86347.8,52760,107257,81399.9,42552,125367,482.16,2636.1,0.036,3
45980.4,32635,92335.5,124013,46111,176255,1968.82,4051.11,0.066,5
45337.3,26595,111721,116146,42195,180394,956.94,6347.85,0.068,6
51632,40926,82679.9,71509,44686,104874,553.5,1775.58,0.075,7
106490,98521,70836.7,65650,46601,92325,248.46,1552.37,0.076,8
107307,93803,74970.9,47344.8,35391,87671.6,492,2249.27,0.084,9
49644.4,31627,102871,50578.8,24575,134882,499.38,1550.35,0.09,10
57571.2,34338,109878,81620.1,40966,130573,904.46,2797.7,0.1,12
24110,19550,80822.2,53730,27582,127665,551.86,1674.58,0.105,13
35300.4,18523,124896,59335.5,27483,141491,542.84,2223.01,0.107,14
100291,90873,72328.3,64809.7,41229,103019,499.38,1704.88,0.113,15
47735,29192,107165,102308,46632,143782,599.42,1856.38,0.125,16
115118,94471,79859.2,87059,55443,102907,792.12,2141.2,0.129,17
16636.6,9431,115608,67000.4,31059,141374,510.86,1827.09,0.13,18
210949,174347,79294.5,152049,93183,106937,957.76,4371.28,0.135,19
87712.9,76763,74884.4,43783.5,33935,84555.6,279.62,1035.25,0.161,20
18826.5,9302,132640,89040.6,28562,204305,588.76,2444.2,0.203,22
66226.5,45572,95238.7,104543,52560,130353,537.1,2924.96,0.224,24
104959,82710,83165.5,126316,67810,122080,921.68,3650.14,0.241,25
107807,74586,94726.4,107261,60862,115498,596.96,2627.01,0.241,26
92862.9,64172,94836.8,185810,85612,142237,1669.52,7673.98,0.25,30
42125.2,30533,90417.4,72449.3,38677,122761,653.54,2029.09,0.251,31
61883.9,38699,104799,124766,38747,211028,510.86,2528.03,0.252,32
85995.5,75415,74730.5,46242.8,35395,85621.5,414.1,1864.46,0.276,34
85922.8,61187,92029.9,89086,48487,120410,582.2,3033.03,0.277,35
36736.6,24499,98272.1,65844.9,35539,121422,733.08,2307.85,0.281,36
43548,37399,76311.1,51758.5,27415,123729,451,1550.35,0.291,37
117473,79017,97431.1,138366,59517,152359,859.36,3902.64,0.294,38
98080.9,79226,81132.8,102758,45610,147651,586.3,2712.86,0.317,40
99109.5,68983,94157.1,89907.2,50055,117714,400.98,3100.7,0.345,41
76678.2,46411,108276,90229.4,41963,140916,692.08,2720.94,0.351,42
32513.2,24835,85797.8,59609.2,30423,128408,170.56,1402.89,0.358,43
25938.9,17658,96269.6,95862.1,41758,150448,651.9,2448.24,0.362,44
35169.2,16215,142143,123939,49315,164706,942.18,3408.75,0.376,47
116489,96639,78997.6,65409.6,43243,99130.1,610.9,2491.67,0.415,48
70202.6,45194,101801,107944,60174,117562,388.68,2539.14,0.457,52
129759,103918,81832.7,123863,69578,116668,1177.52,6299.37,0.457,53
94134.8,72485,85110.3,78642.6,46129,111729,573.18,1642.26,0.48,55
57832,38202,99211.4,71628.2,33834,138743,722.42,2909.81,0.484,56
57145.4,29030,129007,89100.2,31938,182831,645.34,2433.09,0.506,58
105254,84482,81649.7,107884,64002,110470,714.22,3158.27,0.511,59
105376,96319,71698.3,42527.1,32687,85264.9,282.08,997.88,0.55,63
119149,105742,73845.5,77761.9,50958,100008,1064.36,4776.29,0.587,66
78099.4,56073,91279.6,101373,53229,124811,855.26,2511.87,0.597,67
62266.2,41155,99153.9,65312.7,29911,143102,123.82,1140.29,0.617,69
104508,71689,95537.7,129761,52537,161867,765.06,4643.98,0.624,71
68820.1,62833,71780.6,57194.3,38257,97976.4,356.7,1377.64,0.624,72
99115.8,86919,74732.2,39268.8,27767,92682.7,1577.68,866.58,0.628,73
55877.5,25166,145513,64899.6,28970,146816,236.16,1190.79,0.673,75
24187.4,14939,106108,55485.4,23183,156852,336.2,1301.89,0.68,76
118670,99486,78173.3,114917,67838,111017,1266.9,3427.94,0.7,79
99592.1,81036,80542.9,75821.7,44699,111167,369,1643.27,0.717,80
107662,95395,73963.4,68491.1,44775,100249,274.7,1737.2,0.736,82
94882.2,68587,90661.5,100974,54975,120371,405.9,2398.75,0.742,83
36178.8,26764,88589.8,72200.9,42044,112543,722.42,3055.25,0.744,84
64503.5,48705,86794,58623.4,34273,112098,282.9,2069.49,0.754,85
221407,178479,81298.8,191629,82699,151859,1413.68,5189.38,0.766,86
27903.6,18810,97219,68186.1,25802,173190,378.02,2477.53,0.767,87
68758.4,34838,129346,90570.7,46466,127742,432.14,2281.59,0.771,89
70621.3,61134,75706.4,97750.8,52382,122298,760.14,3287.55,0.772,90
160896,131098,80432.1,115107,65678,114858,356.7,2046.26,0.775,91
117509,81284,94743,84360.2,45376,121840,646.98,1552.37,0.776,92
54491.8,45875,77845.8,39495,22387,115618,172.2,644.38,0.779,93
58471.1,46902,81701.4,55750,37650,97042,369,1063.53,0.781,94
61595.5,36591,110320,126458,44731,185275,1072.56,5375.22,0.803,96
89371.9,71154,82315.5,95708.6,44338,141467,673.22,1587.72,0.818,98
33123.1,27342,79392.8,68702.2,35738,125985,355.88,1711.95,0.839,100
76947.6,48958,103003,123475,53966,149947,1883.54,5664.08,0.841,102
29229.2,24286,78875.3,41356.5,25646,105683,376.38,1055.45,0.845,104
105444,95526,72340.1,59510.2,42994,90711.8,554.32,2487.63,0.871,105
90866.6,68919,86406.3,90210.2,50263,117622,443.62,2646.2,0.902,106
125183,94345,86957.7,81440.3,51449,103739,389.5,2028.08,0.903,107
66734.5,49431,88477.1,116071,61011,124680,837.22,3788.51,0.905,108
31944.4,20455,102347,100164,59495,110334,703.56,2678.52,0.972,114
54281.7,28315,125637,113475,30411,244539,644.52,2580.55,0.99,116
55969.1,33046,110997,76685.3,20770,241967,543.66,2094.74,1.008,117
78661.1,45158,114158,145589,68950,138381,768.34,3729.93,1.034,118
40285.3,27938,94499.8,57751.8,32790,115426,1079.94,2580.55,1.034,119
67593.2,36799,120378,76382.3,36015,138992,359.16,1746.29,1.039,120
52257.7,29351,116683,74581.4,25059,195050,660.1,2326.03,1.042,124
109630,97089,74001.2,41620.1,31681,86096.2,259.94,1395.82,1.119,128
164075,138010,77913.4,88597.2,58558,99154.8,601.88,2603.78,1.126,129
28685.7,23982,78389.9,71287.8,37486,124631,464.12,1967.48,1.163,131
24731,16042,101033,60863.6,26410,151032,714.22,1681.65,1.164,132
77160.9,54982,91972.2,85548,45170,124119,2831.46,1621.05,1.178,134
104015,94421,72195.3,73803.7,46021,105100,431.32,1394.81,1.195,135
58990.9,27731,139412,110667,38243,189647,580.56,3339.06,1.221,138
42242.1,30551,90615,70457.6,29655,155708,1266.9,3098.68,1.238,140
53513,37079,94582.6,79477.9,47143,110486,561.7,2664.38,1.254,141
66423.2,41742,104286,86150,42538,132727,715.04,1681.65,1.292,142
70177.3,57751,79637.4,107110,56567,124093,637.14,2052.32,1.297,143
73843.7,41503,116604,106901,41803,167593,414.92,1849.31,1.3,144
52554.8,20805,165548,113520,41121,180921,520.7,3816.79,1.302,145
113927,98627,75702.4,64714.7,43859,96699.5,513.32,1706.9,1.32,147
54920.8,27163,132507,141758,50043,185645,788.84,4610.65,1.333,148
51622.6,42607,79403.3,69159.8,36827,123074,531.36,2150.29,1.345,149
90781.3,70083,84891.4,115317,57191,132143,919.22,2733.06,1.355,150
32299.2,24050,88014.9,56845.8,31894,116807,491.18,1637.21,1.366,152
55103.3,50455,71573.7,30408.1,20199,98659.5,144.32,912.03,1.379,154
69967.9,58450,78450.3,66184.3,38710,112050,561.7,2194.73,1.394,155
30478.2,13236,150908,107153,24320,262143,761.78,3738.01,1.412,156
126905,104066,79918.8,132327,74454,116477,656,3643.07,1.412,157
82980,72707,74795.8,61834.2,39811,101790,744.56,2045.25,1.413,158
118759,98962,78646.3,104145,71638,95274.2,398.52,2285.63,1.426,159
81005,72714,73008.6,65381.3,43694,98064.5,396.06,1745.28,1.437,160
85329.5,69807,80108.8,64025.9,44235,94857.1,409.18,2020,1.437,161
121916,88314,90471.3,130582,71134,120306,751.12,4279.37,1.438,162
171761,129860,86682,134282,49712,177025,790.48,3374.41,1.439,163
90062.4,61333,96234.1,129089,52629,160748,774.08,3677.41,1.457,164
62322.3,46330,88157.9,119910,59582,131893,564.98,2613.88,1.473,165
65513.9,41056,104577,84021.9,36096,152550,678.14,2834.06,1.475,166
26590.6,18210,95697,92634.2,54150,112112,850.34,4946.98,1.483,169
46417.2,42826,71031.6,55687.4,38970,93649.6,304.22,2116.96,1.503,170
25715.3,16597,101541,64300.6,27749,151862,464.12,1783.66,1.517,171
36319.5,27124,87753.7,43888.5,27920,103019,603.52,1084.74,1.52,172
39169.8,28934,88720.2,51211,36146,92850.3,414.1,1569.54,1.539,175
90460.5,82107,72203.6,79095.1,49147,105471,425.58,1992.73,1.548,176
71238.2,50458,92525.9,70662.6,45374,102062,289.46,1402.89,1.549,177
96250.4,80711,78153.8,96257,53463,117994,733.08,2566.41,1.55,178
100512,76086,86574.9,93640.1,50082,122535,255.84,1775.58,1.555,180
88773.9,76975,75581.5,64169.3,49135,85588.7,676.5,1515,1.559,182
44352.2,22999,126382,70769.7,26407,175634,956.94,2638.12,1.57,183
43495.8,30754,92688.5,75282.4,40086,123078,1011.06,3153.22,1.578,184
134364,117355,75034.6,59591,45903,85078.5,262.4,1214.02,1.596,185
127690,106019,78932.1,69766.8,44631,102445,246,1677.61,1.616,186
70547,47875,96571.7,75785.4,37895,131064,219.76,1790.73,1.619,187
120517,109783,71943.7,109703,63735,112803,518.24,2954.25,1.621,188
18719.8,13865,88483.5,62943.2,25626,160971,564.16,1630.14,1.639,191
99280.1,90218,72118.9,71270.6,43354,107736,286.18,1846.28,1.642,192
124532,94967,85938.3,125705,65175,126401,709.3,6338.76,1.657,194
88435.8,57909,100083,119562,58725,133429,628.94,3317.85,1.66,195
45334.9,25487,116572,67143.8,32511,135349,514.96,2043.23,1.719,198
36705.8,30543,78759.4,66830.7,40635,107784,662.56,1886.68,1.72,199
35193.7,29351,78581.8,71541.3,38051,123217,661.74,2528.03,1.74,200
77250.9,62783,80638.4,83134.1,43531,125159,419.02,2273.51,1.751,202
144700,123364,76870.7,62526.1,44912,91238.6,315.7,2378.55,1.753,203
160099,121339,86470.6,139386,69563,131317,599.42,5449.96,1.783,205
81930.1,50689,105928,71731.2,48229,97472,629.76,3353.2,1.805,207
64575.4,44148,95859.7,65500.5,35876,119652,615.82,1751.34,1.813,209
49786.6,41311,78981.7,59024.4,40763,94895.4,578.92,1948.29,1.843,210
35530.2,21411,108753,79810.2,46499,112485,442.8,2375.52,1.852,211
71407.3,50111,93387.7,94383.5,39643,156030,7425.92,3225.94,1.888,212
145494,106392,89622.5,171809,87788,128260,1004.5,4732.86,1.914,213
65923.9,45475,95005.8,115341,51703,146200,924.96,3280.48,1.92,214
19241.2,9910,127245,56608.5,24374,152207,601.06,2015.96,1.923,215
75084,55827,88142,61620.1,40823,98923,428.04,1700.84,1.936,216
101019,77173,85786.1,132861,57621,151112,628.12,3939,1.941,218
75080.8,63895,77009.1,78819.4,48147,107286,386.22,1857.39,1.949,219
196931,162376,79482.7,168833,91368,121099,549.4,3448.14,1.977,220
100358,88914,73970.8,66615.6,47014,92859.9,341.12,1501.87,1.981,221
85262.3,67889,82307.2,53750.2,39525,89122.6,515.78,1574.59,1.983,222
46561,44579,68449.8,45902.5,30899,97358,661.74,1175.64,1.994,223
28217.2,23715,77977.8,50537.4,30115,109979,314.88,1543.28,2.016,224
69911.8,58751,77985.8,80470.7,40287,130904,416.56,1772.55,2.051,227
156817,129579,79311.7,132732,72735,119595,933.98,5446.93,2.064,230
55607.3,44394,82089.5,66117.6,34570,125342,1772.84,3496.62,2.097,232
