"FSC-A", "FSC-H", "FSC-W", "SSC-A", "SSC-H", "SSC-W", "CD86", "CD206", "Time", "Event #"
69514.5,36194,125869,74341,43194,112794,474.78,3652.16,0.003,0
105798,76402,90751.6,108245,46322,153144,1853.2,3704.68,0.003,1
37332.2,26407,92649.9,61348.4,29459,136479,884.78,1992.73,0.004,2
45752.9,25211,118935,82606.9,35563,152229,337.02,1876.58,0.004,3
117684,107947,71447.4,73139.1,40235,119131,277.98,2245.23,0.005,4
72117.5,62436,75698.2,42563.4,27988,99665.4,400.98,1891.73,0.005,7
86315.4,82359,68684.2,48360.8,37767,83919.2,111.52,1083.73,0.007,8
17158,13196,85212.7,64327.9,27516,153212,692.9,1850.32,0.012,9
69548.4,60996,74725,51533.2,36512,92497.9,388.68,1649.33,0.013,10
60069.2,41049,95902.4,55680.3,26025,140214,272.24,1410.97,0.014,11
26104,22478,76107.7,55707.6,27038,135027,651.08,1328.15,0.019,12
31708.2,21236,97854.1,31133.2,21684,94094.7,499.38,1466.52,0.024,13
25638.7,17278,97248.2,58726.4,31214,123300,628.12,1177.66,0.027,14
164150,139626,77046.9,65119.8,48346,88273.9,482.98,1799.82,0.03,16
31957.1,24567,85250.1,80779.8,47187,112192,587.94,2400.77,0.035,18
82605.6,62279,86925.6,60724.2,34115,116653,910.2,4136.96,0.037,19
56402.1,49406,74816.1,47073.1,31742,97189.2,600.24,1207.96,0.039,20
52148.7,35319,96764.2,75594.5,42327,117045,473.96,2295.73,0.044,22
38456.4,33635,74930.3,44349.1,25731,112956,1064.36,1242.3,0.044,23
134298,114480,76880.9,65270.2,40512,105587,935.62,2916.88,0.045,24
149751,129362,75865.2,77731.6,56018,90939,774.08,2519.95,0.046,25
57576,50676,74459.3,44090.5,29904,96626.5,321.44,1472.58,0.048,26
147389,127404,75816,58093.2,41720,91255.9,463.3,1693.77,0.049,27
55868.8,50770,72117.7,38007.3,27702,89915.8,924.14,1658.42,0.052,28
65882.8,57939,74521.5,58483,31747,120728,181.22,1235.23,0.054,29
44224.2,34830,83212.1,37088.2,26250,92594.8,188.6,1232.2,0.057,31
79548.3,68131,76518.4,46624.6,28147,108558,386.22,1016.06,0.057,32
33525.2,26606,82579.5,96331.8,34430,183363,1164.4,2614.89,0.058,33
122828,103887,77484.5,70478.8,42219,109403,228.78,1976.57,0.059,34
43008.4,26534,106226,92586.7,46326,130980,671.58,3482.48,0.059,35
55332.4,44987,80606.9,64123.9,48319,86972.5,588.76,2194.73,0.06,36
37132.4,23590,103158,51104,27750,120690,200.08,1102.92,0.061,37
22110.5,18523,78229,51615,24139,140132,595.32,1435.21,0.064,38
72138.1,51141,92443.2,119595,48529,161507,1329.22,3366.33,0.066,39
53663.9,41732,84273.9,49590,19120,169975,409.18,1501.87,0.071,40
38127,31486,79358.8,45309.6,24942,119053,469.04,1111,0.072,41
33195,21210,102568,48676.9,15182,210123,414.1,1407.94,0.072,42
30578.5,23016,87069.6,56170.1,27228,135198,1107,1351.38,0.073,43
31445.2,29840,69061.3,39701.1,29024,89644.8,249.28,1193.82,0.074,44
112657,97071,76058.8,87762.9,50443,114022,501.84,2822.95,0.075,45
52132.9,40594,84164.7,49146.6,22774,141428,613.36,2411.88,0.075,46
73384.7,50490,95253.3,70223.3,36522,126010,736.36,1864.46,0.075,47
75898.5,47858,103934,43442.1,23714,120057,101.68,851.43,0.079,50
46260,36246,83642.3,55788.4,42242,86552.4,447.72,2061.41,0.079,51
70547.8,62531,73938,66311.5,40003,108637,393.6,1688.72,0.081,52
25844.9,21137,80132.9,60462.6,32050,123634,537.92,2268.46,0.083,53
102606,83119,80900.7,73828,47935,100936,478.06,1870.52,0.083,54
58520.8,41342,92768.2,42282.6,23114,119886,396.06,1355.42,0.083,55
83874.3,51530,106672,105570,40446,171059,561.7,3228.97,0.084,56
62057.7,29740,136752,74513.8,28728,169985,250.1,1655.39,0.086,58
49610.4,36554,88944.3,49534.4,27674,117305,283.72,1575.6,0.09,59
38412.2,37667,66832.5,30965.6,21379,94923.1,343.58,979.7,0.092,60
24892.9,19940,81814.5,50025.3,25412,129012,589.58,1535.2,0.093,61
81353.4,66035,80738.7,68397.2,41495,108025,322.26,1705.89,0.094,62
41723.1,35839,76295.7,34297.6,20155,111522,266.5,2004.85,0.098,63
35678.8,24931,93788.6,51217.1,23623,142089,355.88,1453.39,0.103,65
23597.3,14722,105045,64670.3,23798,178092,787.2,1641.25,0.104,66
87945.2,69279,83193.7,77375.1,41931,120933,291.1,1737.2,0.106,68
68959.1,57256,78931.5,38041.6,27384,91042.1,127.1,911.02,0.107,69
49729.7,27531,118379,90012.2,32591,181002,742.92,2751.24,0.109,70
102343,90922,73768.1,55454.1,40794,89087.5,326.36,1134.23,0.116,71
61377.5,45079,89230.8,68420.4,35075,127840,545.3,1617.01,0.117,72
53758.7,38250,92108,43903.7,23886,120459,199.26,1048.38,0.119,73
32422.4,21738,97747.4,42441.2,17006,163556,208.28,1003.94,0.123,74
35998.7,29209,80770,56433.8,29053,127300,258.3,1178.67,0.124,75
32014.8,26694,78598.9,38508.3,22086,114266,287.82,1500.86,0.124,76
73746.5,63246,76416.7,43475.4,32858,86712.7,536.28,1388.75,0.125,77
27341.1,17620,101693,88871.9,29988,194221,748.66,2231.09,0.126,78
23306.6,18471,82692.9,42236.2,22263,124331,585.48,2089.69,0.129,80
113546,93922,79229,89771.8,46722,125921,433.78,2439.15,0.136,82
52014.4,33525,101680,57233.7,31717,118260,634.68,1346.33,0.14,83
103588,86631,78363.9,81084.8,50919,104361,329.64,2478.54,0.142,84
79083.7,66399,78055.9,57891.2,41211,92061.7,263.22,1256.44,0.143,86
121534,103214,77168.1,73460.3,53546,89909.5,3735.92,1540.25,0.147,87
76431.7,67317,74409.6,31929.1,25073,83456.6,382.94,721.14,0.148,88
21335.5,17503,79886,62993.7,24827,166285,688.8,2060.4,0.149,89
77116.6,63091,80105.2,65782.3,39235,109879,444.44,1781.64,0.149,90
44745.6,27114,108153,46494.3,25690,118609,355.88,1509.95,0.15,91
42281.6,34770,79694.2,39642.5,28246,91978,419.02,1209.98,0.151,92
66063,40130,107887,81142.4,38786,137105,244.36,2250.28,0.154,94
68828.8,61126,73794.5,42084.7,32018,86141,151.7,802.95,0.154,95
102311,81138,82637.9,91094.9,45730,130549,492,2552.27,0.155,96
60383.7,51675,76580.6,41782.7,29007,94400.3,235.34,1138.27,0.158,98
42246,31779,87121.6,63185.6,33251,124536,753.58,2030.1,0.161,99
17974.1,14243,82703.7,46466.1,21655,140623,530.54,1224.12,0.162,100
31364.6,30043,68418.9,39417.3,25983,99420.8,771.62,1551.36,0.164,101
80014.4,61402,85401.5,71900.9,31118,151427,207.46,1419.05,0.167,102
46516.8,33555,90851.5,46148.9,27347,110594,125.46,871.63,0.17,104
62446.3,34515,118571,58365.9,24051,159040,462.48,1555.4,0.173,105
66802.4,60889,71900.7,56403.4,33853,109191,483.8,1398.85,0.181,107
29516,22471,86082.5,43113.9,25427,111122,470.68,1432.18,0.182,108
67220.3,46266,95217.9,174895,65850,174061,1885.18,4756.09,0.182,109
67685.6,54411,81524.8,59165.8,34895,111119,646.16,1953.34,0.182,110
70383.5,56718,81326.1,73066.4,43422,110278,403.44,1759.42,0.184,111
67438.4,47114,93807.4,84579.4,43322,127949,787.2,3778.41,0.186,114
115748,102567,73958.4,49534.4,38311,84735.2,268.14,1079.69,0.186,115
47950.6,42830,73371.3,30795.9,24250,83226.4,888.88,1551.36,0.189,116
73158.7,57226,83782.4,36575.1,25450,94184.2,283.72,1168.57,0.191,118
114706,98790,76094.8,73271.5,44710,107401,983.18,2518.94,0.192,119
33641.4,24986,88238.2,85323.8,36554,152973,683.06,1874.56,0.194,120
35102.9,30730,74861.7,49724.3,36042,90414.9,511.68,1758.41,0.196,122
61782,40007,101206,88672.9,28963,200645,646.98,2111.91,0.199,123
52964.8,43026,80674.5,64217.8,33602,125248,377.2,1547.32,0.201,125
94242.3,76695,80530.2,64336,39287,107321,380.48,1730.13,0.202,127
