"FSC-A", "FSC-H", "FSC-W", "SSC-A", "SSC-H", "SSC-W", "CD86", "CD206", "Time", "Event #"
102130,81086,82544.7,88418.4,41018,141269,5839.22,34699.6,0.009,0
140089,121531,75543.5,60457.6,43311,91481.4,1571.12,1623.07,0.01,1
152735,132303,75656.8,69801.1,43115,106100,1111.92,6843.76,0.015,3
100807,86863,76056.5,45716.6,33771,88717.7,953.66,11032.2,0.017,4
92877.1,75126,81021.2,74597.6,36674,133305,2747,12998.7,0.022,5
117252,94610,81219.9,66953.9,45542,96348.2,2574.8,9286.95,0.023,6
117450,107635,71512.1,56238.8,40695,90568.1,4027.84,4463.19,0.027,7
72766.9,53062,89873.2,49942.5,25138,130202,3054.5,7599.24,0.029,8
75396,59926,82454.2,53472.4,26934,130110,594.5,14876.3,0.032,9
92673.3,58689,103485,59926.3,23973,163823,2163.16,14487.4,0.041,10
69866.8,37649,121618,110217,43058,167755,423.12,6870.02,0.045,12
28595.6,20199,92779,110577,47619,152182,938.08,15012.6,0.046,13
83294.4,73559,74209.6,58136.6,37367,101963,4130.34,11400.9,0.05,14
42901.7,36275,77508.2,41338.3,24391,111072,1495.68,18120.4,0.05,15
68305.8,44618,100329,59995,22366,175795,3619.48,6140.8,0.052,17
108855,93062,76657.7,71786.8,41510,113337,494.46,11487.7,0.054,18
120524,106502,74164.4,69887,41670,109914,1178.34,13748.1,0.063,19
73970.9,55803,86872.6,63650.2,29835,139815,1721.18,8948.6,0.063,20
47313.1,37419,82864.6,40668.7,18667,142779,2158.24,7242.71,0.066,21
47875.6,33860,92663.1,52899.8,19312,179517,156.62,10544.4,0.069,22
92520.1,59678,101602,83930,44490,123633,1155.38,6931.63,0.075,23
121432,92336,86186.8,84003.7,31076,177155,6930.64,7762.86,0.076,24
120669,94942,83294.9,79655.7,51278,101804,5197.98,3730.94,0.08,25
94487.2,65238,94918.8,149473,59618,164310,3970.44,36826.6,0.081,26
74542.8,46373,105347,75269.2,37969,129918,2751.1,12928,0.084,27
91910.2,59466,101292,59263.8,28714,135262,1271,4696.5,0.087,28
68020.6,33807,131860,50114.2,18299,179479,21634.9,2837.09,0.092,29
154444,136280,74271,59519.3,39464,98840.9,3709.68,19698,0.097,31
64899.3,53890,78924.5,57104.4,36642,102134,1931.92,12867.4,0.098,32
172811,132477,85489.1,95650,52765,118801,8582.94,10159.6,0.099,33
152377,128099,77956.6,63073.5,40791,101336,3199.64,4568.23,0.102,35
79726.8,67606,77285.7,43198.7,29366,96406.4,6066.36,3219.88,0.102,36
49439.8,31748,102056,68141.7,31172,143261,810.98,22304.8,0.105,37
67392.5,55962,78922.1,52573.5,33802,101931,341.12,8808.21,0.108,38
106597,90431,77251.7,72669.5,44175,107809,1718.72,6859.92,0.115,39
112245,96503,76226.4,58127.5,37463,101686,3404.64,12964.4,0.123,42
109630,73208,98141,80235.4,48840,107664,809.34,9679.84,0.123,43
80427.5,57395,91835.5,53137.1,26471,131555,2200.06,12375.5,0.134,44
73873.7,62450,77524.2,57405.4,29170,128972,3222.6,10238.4,0.136,45
81859.8,66826,80279.6,44258.2,22362,129707,3328.38,10045.5,0.145,46
101360,91047,72959.5,39969.7,31395,83435.5,1436.64,5442.89,0.146,47
73712.5,42557,113514,64948.1,35053,121429,1489.12,9593.99,0.146,48
46855.7,39333,78070.2,37851.8,28609,86708.9,1357.1,15776.2,0.151,49
109579,86782,82751.5,69240.5,39038,116239,6564.1,14488.5,0.152,51
76217.6,55990,89212.3,91992.8,36914,163321,528.9,11231.2,0.163,53
93381.2,87204,70178.3,59616.3,34464,113365,1241.48,9620.25,0.164,54
144350,122202,77414,103445,50622,133922,3990.12,15307.6,0.172,55
91261.6,82457,72533.8,33869.3,26301,84394.5,1611.3,8563.79,0.174,56
89121.5,81366,71782.6,66081.3,42774,101246,519.06,11984.7,0.178,57
102937,83913,80393.7,61994.8,33098,122753,7499.72,5714.58,0.191,58
50379.1,34419,95925,57057.9,27251,137219,1751.52,9711.15,0.2,59
127858,110990,75496.2,36266.1,27374,86824.5,1186.54,1890.72,0.201,60
129344,104484,81129.3,94269.4,64116,96357.2,2214,12793.7,0.203,61
47852.7,37106,84516.6,75013.7,26230,187423,2783.9,10723.2,0.203,62
61253.4,42478,94503.2,76590.3,37114,135243,459.2,9065.76,0.204,63
82054.9,69503,77371.5,57789.2,37403,101256,1952.42,12225,0.208,64
110675,99270,73065.4,80049.6,50822,103226,2967.58,14646,0.217,65
67853.9,62057,71657.9,48612.3,29961,106333,1407.12,12303.8,0.232,66
32299.9,19018,111306,45316.7,19598,151540,1901.58,4130.9,0.24,67
37017.8,30675,79087.2,28882,18067,104766,2149.22,6672.06,0.248,69
115633,93650,80919.7,64141.1,39522,106360,1686.74,9914.16,0.251,70
93567.6,79945,76703.3,54783.4,32473,110562,350.14,2206.85,0.252,71
104635,87302,78547.3,109378,55478,129208,9397.2,23180.5,0.253,72
115373,103459,73083,74772.3,50439,97152.6,3111.9,10119.2,0.256,73
60890.8,54485,73241.1,34347.1,23713,94925.6,2452.62,4548.03,0.26,74
84551.3,59087,93779.6,90887.9,37551,158622,2974.96,43238.1,0.262,75
18226.9,12986,91985,48981,20170,159148,741.28,13711.8,0.264,76
50619.2,39832,83284.4,63193.7,22744,182090,5871.2,18370.9,0.275,77
106411,95912,72709.6,40412.1,32780,80794.7,203.36,4718.72,0.282,78
79353.1,52118,99782.9,53435.1,29458,118878,127.92,12264.4,0.284,79
67591.6,50120,88381.6,78587.1,34748,148218,1457.14,14314.7,0.288,80
52477.3,36999,92952.6,63324,40423,102664,1694.94,5198.47,0.288,81
94388.4,80496,76846.5,55386.4,38100,95270.4,269.78,5374.21,0.29,82
80132.9,65102,80667.1,45466.2,31018,96062.6,2162.34,5726.7,0.295,83
88906.6,74533,78174.5,57389.2,37761,99601.7,622.38,8481.98,0.299,85
82580.3,67738,79895.8,34015.8,24410,91325.6,1137.34,6801.34,0.303,87
63324.8,50162,82733.1,46620.6,29606,103200,1808.92,6308.46,0.307,88
86498.7,78054,72626.4,64379.4,41186,102442,4818.32,12251.3,0.311,89
135856,115375,77169.9,70302.1,48139,95708.6,5755.58,10162.6,0.312,90
102170,91309,73331.3,37282.1,29405,83092,428.86,1824.06,0.312,91
72654.7,57862,82290.6,74889.5,36866,133130,2384.56,12924,0.312,92
49008.4,42086,76315.6,66108.5,29026,149262,1120.94,6692.26,0.316,93
99071.5,91151,71230.7,50252.6,33519,98253.3,821.64,6184.23,0.318,94
102124,76248,87776.8,58112.4,28812,132183,3537.48,4269.27,0.326,96
46960.8,27542,111743,55111.7,21814,165572,2063.12,10305,0.332,97
83039.3,56114,96982.2,71517.1,26082,179700,3306.24,10664.6,0.344,99
52170,40368,84696.2,70544.5,37476,123364,4425.54,12411.9,0.354,102
99061.3,72109,90031.5,65504.6,26601,161381,726.52,9762.66,0.363,104
57656.6,53266,70938,59432.4,37138,104878,2471.48,13810.7,0.374,105
112323,98781,74520.4,49195.1,39673,81265.6,966.78,2910.82,0.379,106
41955.3,35907,76575.1,41649.4,15831,172417,1641.64,7338.66,0.392,107
123932,115666,70219.5,59410.2,43330,89857.1,2983.16,3787.5,0.393,108
94908.2,84419,73679,37206.4,25495,95640.6,3946.66,4075.35,0.399,109
88458.7,82722,70080.8,44606.6,32294,90522.8,564.16,6778.11,0.399,110
99286.4,88182,73788.7,55702.5,39014,93569.5,1899.94,7655.8,0.404,111
92786.3,79502,76486.6,59753.6,39114,100118,308.32,1299.87,0.41,113
101204,89454,74144.1,73312.9,44046,109082,563.34,19974.8,0.417,114
110868,89174,81479.3,101977,52258,127887,1248.86,20078.8,0.432,115
26706.7,17447,100318,74758.2,34291,142876,781.46,16278.2,0.433,116
91544.4,57018,105220,57707.4,27758,136246,2517.4,8668.83,0.435,117
115976,98007,77551.6,78597.2,46947,109718,751.12,4516.72,0.438,118
65908.1,49826,86688.8,32316,23970,88354.6,387.86,2798.71,0.441,119
79307.3,44452,116924,50507.1,27220,121603,1790.88,8412.29,0.448,120
100521,89400,73688.5,49165.8,35820,89953.4,1464.52,5440.87,0.454,121
32657,25971,82407.7,38453.7,22371,112650,2053.28,6517.53,0.456,122
64161.4,54095,77731.5,50636.3,36495,90930.4,835.58,6084.24,0.462,123
57201.5,44494,84253.1,42901.8,27482,102307,396.06,2872.44,0.476,125
83003.7,71823,75738,95449,47499,131694,2241.88,12526,0.477,126
98567.5,68350,94509.4,117613,46938,164215,587.94,8710.24,0.485,127
66344.2,56479,76983.2,51829.2,29051,116921,1546.52,12477.5,0.485,128
101379,91629,72509.6,44746,29742,98597.1,1190.64,6433.7,0.49,129
67060.7,51459,85405.7,51100.9,28195,118778,7352.12,9422.29,0.494,130
102615,86053,78149.6,56135.8,32021,114891,5972.88,9399.06,0.495,131
98666.3,83578,77367.2,48962.8,33898,94661.2,3712.14,8046.67,0.497,132
51192.8,35199,95314.4,46857.9,27947,109882,5812.98,5897.39,0.497,133
87596,65665,87423.9,58652.7,37282,103102,1428.44,8106.26,0.499,134
30330.5,21031,94514.7,65270.2,29287,146056,732.26,21067.6,0.5,135
61344.3,51285,78390.6,54810.7,31201,115127,2819.16,10427.2,0.501,136
71141.1,53535,87088.9,54836.9,25179,142730,2373.08,2670.44,0.503,137
174979,145162,78997.3,86137.9,58378,96699.6,2166.44,9337.45,0.506,138
72868,52224,91442.2,71996.8,27120,173982,1721.18,12255.3,0.509,139
124271,97475,83551.9,65793.4,39047,110427,5511.22,11153.4,0.521,141
85097.2,71792,77681.8,64978.3,43204,98565.4,4608.4,4926.78,0.528,143
107892,97003,72892.6,47968.9,36319,86557.8,633.04,4326.84,0.529,144
93526.5,76915,79690,50920.2,30647,108888,1653.12,4641.96,0.53,145
93024.9,75072,81208.4,78360.9,40256,127570,9510.36,19250.6,0.536,146
82397.8,76770,70340.3,39237.5,29430,87375.7,1444.02,5241.9,0.539,148
48206.6,39041,80921.8,44165.3,24433,118463,1168.5,3978.39,0.54,149
103533,93262,72753.3,43090.6,30862,91503.7,1020.9,6070.1,0.543,150
77608.8,65995,77069,43013.9,28379,99332.5,851.16,3036.06,0.543,151
101703,80458,82840.9,64068.3,34334,122292,4907.7,11302.9,0.565,152
71894.7,60293,78146.6,78735.6,47685,108210,246,6606.41,0.571,153
89123.1,78427,74474,55066.2,37371,96567.4,4670.72,5653.98,0.571,154
138493,97635,92961.5,77110.5,45427,111245,1632.62,11907.9,0.585,155
84387.8,66346,83357.5,47426.6,31802,97734.4,3765.44,3094.64,0.588,156
123019,101702,79272.4,78763.8,40966,126004,2924.12,13842,0.604,157
52042.8,24751,137800,54350.1,21135,168530,1699.86,13453.2,0.605,158
106325,89122,78185.9,54263.3,37574,94645.1,893.8,2642.16,0.615,159
35459.9,32901,70633.2,25368.2,17957,92583.9,875.76,11051.4,0.624,160
104774,92159,74506.6,36444.8,28971,82442.8,276.34,3567.32,0.63,161
129551,103690,81881.3,72085.7,45566,103678,2523.96,8589.04,0.635,162
146322,118278,81074.9,83971.4,45334,121391,6494.4,9518.24,0.641,164
113170,100794,73582.8,50249.5,34702,94898.1,2850.32,5224.73,0.658,165
78796.2,71106,72623.8,48085.1,32774,96152.6,765.06,6178.17,0.661,166
60723.4,33865,117513,74068.4,32570,149037,1969.64,15405.5,0.672,169
91346.9,73802,81115.8,46337.8,28446,106756,2438.68,9078.89,0.676,170
103992,90659,75174,45572.2,33895,88113.9,2855.24,3887.49,0.692,171
87499.6,62451,91822,49555.6,28503,113942,1134.88,7468.95,0.698,173
78908.4,64994,79566.4,69254.7,29618,153240,17427.5,15977.2,0.718,176
113861,98527,75735.6,81071.7,44879,118388,1148,4136.96,0.72,177
118079,86499,89462.6,99840.5,58291,112250,1922.08,12406.8,0.72,178
67886.3,60509,73526.2,28255.8,22345,82871.8,4867.52,1785.68,0.721,179
87536,57623,99556.7,95627.8,35399,177041,503.48,5614.59,0.73,182
132680,118502,73377.2,73101.8,46978,101980,5721.14,2374.51,0.739,184
114894,99698,75524.8,61152.5,37014,108275,10646.9,3689.53,0.745,185
56326.2,47526,77671.1,43257.3,22102,128265,1565.38,7105.35,0.749,186
90150.9,81513,72480.8,33878.4,27453,80874.8,1429.26,2583.58,0.756,187
47518.5,35758,87090.2,40001.1,26670,98294.3,1056.16,1977.58,0.767,189
31418.3,25242,81571.6,51114.1,26090,128394,1664.6,22171.5,0.769,190
52913.4,33078,104835,46110.5,23010,131330,4405.04,3242.1,0.769,191
82837.8,63422,85599,49860.7,26142,124997,1199.66,20177.8,0.771,192
64042.9,51339,81753,44373.3,28187,103170,1469.44,4366.23,0.779,194
91391.9,73639,81335.5,46719.6,28679,106762,1521.1,9603.08,0.781,195
98059.5,88971,72230.6,57769,39279,96386,1693.3,5284.32,0.781,196
99890,74851,87458.9,96303.5,49427,127690,1037.3,21251.4,0.787,197
178510,134635,86892.9,141239,63807,145067,5337.38,33292.6,0.792,198
125702,94567,87113.2,69100.2,45303,99961.3,8835.5,8930.42,0.797,200
87825.9,74640,77113.6,60273.8,37012,106725,2570.7,11671.6,0.801,201
40128.1,28102,93581.7,48890.1,25458,125857,1744.14,7572.98,0.802,202
70042.2,60379,76024.5,51802.9,32527,104373,3325.1,4601.56,0.802,203
97290.1,78704,81012.4,57250.8,38452,97576,849.52,7599.24,0.803,204
111625,97330,75161.7,77182.2,44482,113714,2582.18,8566.82,0.81,205
86256.1,77005,73409.3,41395.9,31437,86297,1626.88,4012.73,0.816,206
94082.7,80163,76915.8,37640.7,27447,89875.8,1647.38,2864.36,0.827,208
92340.7,67808,89246.7,77805.4,44308,115082,944.64,13223.9,0.829,210
96493.8,71107,88933.8,64439,38935,108465,5202.08,9831.34,0.831,211
65268.2,55991,76394.7,42117,27427,100637,1584.24,2249.27,0.833,212
121848,109070,73213.8,73460.3,47918,100469,1097.98,7740.64,0.842,213
38243.9,28666,87432.9,50564.6,18842,175873,3316.08,14032.9,0.847,215
42373.2,35703,77779.8,54209.7,24583,144518,1652.3,6932.64,0.848,216
53288.7,32963,105947,64177.4,26563,158338,1083.22,12434.1,0.851,217
79557,67626,77098.2,53156.3,31258,111448,2854.42,6313.51,0.853,218
109022,76643,93223,92953.3,51619,118014,2138.56,7264.93,0.855,219
195029,166134,76934.4,103075,63602,106209,5115.98,24604.6,0.862,220
98738.2,90063,71848.6,55579.3,35611,102284,1654.76,13480.5,0.863,221
44315.8,30526,95141.3,60995.9,22990,173877,1679.36,21410,0.866,223
96586.2,79219,79903.5,85534.9,45939,122023,1933.56,8754.68,0.872,224
152860,132813,75428.2,61377.7,44685,90017.9,1003.68,4726.8,0.872,225
60386,42893,92263.5,51528.2,30105,112172,2039.34,6520.56,0.884,227
82714.6,55514,97647.1,75549,24926,198635,837.22,20003.1,0.887,228
162723,136871,77914.2,124013,76995,105556,1912.24,31347.4,0.888,230
125368,95268,86242.3,68953.7,39207,115259,3028.26,5168.17,0.9,231
81834.5,61819,86755,50985.8,21595,154731,648.62,3055.25,0.91,233
72542.5,65237,72875,44520.8,29633,98461.7,1523.56,5191.4,0.92,235
132788,118786,73261.1,64825.8,44774,94886,859.36,10887.8,0.924,236
150843,129318,76444.3,58858.8,41862,92144.9,13229.1,4717.71,0.929,237
115732,104896,72305.9,69747.6,45328,100842,2505.1,14603.6,0.937,238
102873,83827,80426.2,62689.7,39335,104447,1072.56,7031.62,0.955,239
100692,89482,73746,37523.5,30026,81900.4,11082.3,4186.45,0.956,240
63611.6,57610,72363.3,40567.7,24714,107576,450.18,6423.6,0.962,241
158543,134233,77404.6,70972.7,52057,89349.5,455.1,3020.91,0.964,242
125462,103968,79084.9,66031.8,44068,98199.6,4454.24,10628.2,0.974,243
75341.5,64691,76325.6,66147.9,41959,103317,9010.16,12235.1,0.977,244
89412.2,84998,68939.5,46615.5,33746,90529.1,270.6,8688.02,0.984,245
63942.6,53691,78049.3,40588.9,27583,96437.4,7752.28,5165.14,0.988,246
134523,110019,80132.4,69897,45207,101329,466.58,6019.6,0.996,247
115316,79010,95650.8,65716.7,41058,104896,1407.12,8652.67,0.997,248
86332.8,80015,70710.6,37606.3,27899,88339,2234.5,6258.97,0.999,249
86235.6,76567,73811.6,30409.1,24007,83012.9,305.04,5927.69,1,250
115718,97879,77480.1,73233.1,47399,101255,1802.36,7232.61,1.012,252
122561,99051,81091.4,89995,46091,127962,2885.58,14150.1,1.021,253
73184,52086,92082.1,42372.5,24774,112090,1918.8,12326,1.024,254
127857,91195,91882.5,84682.4,33839,164005,2560.86,10734.3,1.026,255
