"FSC-A", "FSC-H", "FSC-W", "SSC-A", "SSC-H", "SSC-W", "CD86", "CD206", "Time", "Event #"
69797.3,44619,102518,70529.3,40431,114323,1539.14,9994.96,0.001,0
82065.2,64988,82757.2,74813.7,46299,105898,4064.74,6259.98,0.02,1
78531.5,63478,81077.6,64267.3,36994,113852,10459.9,1839.21,0.024,2
54954.8,37674,95596.9,54506.7,30926,115506,7011.82,14518.8,0.029,3
25805.4,21406,79004.9,50039.4,25710,127553,3028.26,14887.4,0.029,4
44955.7,22460,131176,77891.2,21020,242849,1613.76,11110,0.03,5
142712,115990,80634.3,68815.3,39602,113880,1973.74,2417.94,0.035,6
75501.1,48559,101897,93693.7,39563,155203,1376.78,10103,0.041,7
86781.5,54582,104198,86216.6,46962,120316,3543.22,2851.23,0.042,8
112697,89027,82960.7,103967,60359,112885,3557.16,10413.1,0.043,9
106776,82063,85272.3,57397.3,36331,103537,1997.52,2183.62,0.045,10
44906.8,40438,72778.3,68051.8,42594,104706,2426.38,21422.1,0.063,11
52397.5,40702,84367.5,57569,28590,131964,768.34,4231.9,0.08,12
36132.2,23663,100070,131818,61435,140617,6892.92,25599.5,0.082,13
95146,84390,73889,47003.4,32918,93578.4,1132.42,1373.6,0.084,15
83940.7,63954,86017.1,63986.5,32594,128656,3474.34,6820.53,0.086,16
116657,91175,83852.2,89192.1,47959,121881,1244.76,7648.73,0.091,17
88841.8,70282,82842.5,62557.4,36234,113147,893.8,3478.44,0.095,18
80050.7,75456,69526.6,51866.5,38195,88994,1684.28,3482.48,0.117,20
48438.1,32546,97536.9,92436.2,37570,161243,1256.24,10115.2,0.119,21
69960,54936,83458.9,70666.7,33196,139511,5032.34,5732.76,0.121,22
61258.2,53295,75328.2,69796,44527,102728,19817.8,9520.26,0.125,23
66686.3,57559,75928.2,44644,30807,94971.6,545.3,5333.81,0.136,25
143024,124867,75065.6,88220.5,61287,94336.8,1083.22,5300.48,0.136,26
72676.8,65734,72457.9,65243,37906,112799,2192.68,4930.82,0.143,27
62822.4,48103,85589.8,95724.8,41683,150503,2754.38,6260.99,0.144,28
68124.9,60394,73925.1,61514.1,38510,104684,1284.12,2847.19,0.154,31
105888,95964,72313.1,52541.2,40876,84238.7,1802.36,3334.01,0.174,32
37506,29954,82059,87618.5,40582,141495,3748.22,8213.32,0.176,33
116731,92191,82980.9,116969,63579,120569,3374.3,19958.6,0.18,34
