"FSC-A", "FSC-H", "FSC-W", "SSC-A", "SSC-H", "SSC-W", "APC-A", "Alexa Fluor 488-A", "Time", "Event #"
28649.4,19105,98276.2,38585.2,22197,113922,880,2710.62,0.003,1
56567.9,49632,74694.5,42990.8,25504,110471,2409.6,3533.31,0.008,3
73165.6,58705,81679.2,53479.8,34705,100990,5687.2,2211.66,0.011,4
67686.8,46620,95150.7,53471.9,28940,121090,1664,3975.84,0.025,7
61979.6,51401,79023.6,56311.2,34877,105812,8346.4,1837.44,0.042,8
87607.3,72198,79523.4,55693.4,38038,95954.7,8233.6,2974.95,0.043,9
41105.2,30332,88812.9,22928.4,18504,81206,1067.2,1528.56,0.053,11
69573.7,50629,90058.6,37516.1,19921,123420,3908,1407.78,0.055,12
34065.7,17449,127946,46153.8,15385,196603,1660.8,4804.47,0.074,16
27700.1,22335,81278.5,26760.7,21564,81329.5,891.2,4249.08,0.091,18
27509.8,16132,111758,31734.5,17008,122281,1607.2,5752.89,0.096,19
71141.5,65380,71311.2,33995.6,26560,83883.2,840,1177.11,0.104,20
54584.4,38744,92330.2,50325.7,32316,102059,1299.2,2790.81,0.106,21
70861.4,63893,72683.6,43550.1,30981,92124.2,1772,3606.57,0.124,25
74774.7,56853,86194.8,36110.2,24849,95236.1,3721.6,2555.19,0.136,26
71161,58672,79486,56931.9,33844,110244,560.8,2483.91,0.145,27
85009.9,76925,72423.9,55923.1,45405,80717.5,3920,5027.22,0.156,28
51673.4,33692,100513,41420.6,25688,105674,2285.6,1477.08,0.167,29
44963.9,39108,75349.1,48419.9,30548,103877,2647.2,4878.72,0.178,30
32870,22680,94980.9,29995,15352,128045,1541.6,20497,0.186,32
70838.8,61396,75615.6,50377.1,37056,89095.3,5572,2321.55,0.194,35
52777.1,44668,77433.6,35687.5,27644,84604.9,498.4,1681.02,0.196,36
64125.4,49139,85523.1,64199.5,39872,105522,6898.4,3179.88,0.197,37
99259.7,88968,73117.1,68403.1,43020,104204,11956.8,2051.28,0.2,38
41556.1,28262,96363.2,55516.2,26134,139218,2890.4,5609.34,0.205,39
57595.2,41480,90997.1,85633,35964,156046,4248.8,6796.35,0.21,40
15349.6,11901,84526.7,59856.4,27097,144767,5009.6,4245.12,0.222,41
30909.1,19224,105371,58372.4,24472,156321,7972.8,2716.56,0.228,42
26285.2,22577,76300.1,58740.7,38421,100196,8539.2,3411.54,0.238,45
26970.1,19504,90622.9,31622.6,17120,121052,2652.8,2583.9,0.243,46
17959.5,11696,100632,42665,21728,128686,1348.8,2043.36,0.257,49
75911.9,59964,82965.9,73359,43880,109564,2543.2,7900.2,0.259,50
79622.4,67556,77241.6,48434.8,33140,95782.1,4047.2,1677.06,0.27,52
97689.5,75616,84667,60358.3,36804,107479,2115.2,4922.28,0.275,53
96751.2,88049,72013.1,47572.5,37601,82915.6,4815.2,2246.31,0.282,55
86226.7,63056,89618,62543.2,35632,115032,2642.4,2298.78,0.297,58
97302.7,74416,85691.6,58909,34916,110570,6187.2,3910.5,0.304,59
28399.8,19597,94974.2,60200.9,24173,163212,4038.4,3011.58,0.307,60
37407.2,28820,85063.2,50163.3,31444,104551,5720.8,5761.8,0.361,65
42958.5,37504,75067.4,41949.3,27828,98792.1,4220,2195.82,0.363,66
36323.8,21133,112645,48909,19149,167387,2764,4444.11,0.374,68
30378.7,18869,105511,63825.3,37057,112876,2462.4,8518.95,0.377,69
67106.5,56640,77646.4,52816.5,31668,109302,1518.4,2479.95,0.387,70
37406.5,33873,72372.4,53670.9,35249,99786.5,1900.8,5490.54,0.389,71
24424.1,16421,97476.4,93708.5,49361,124416,3800,5876.64,0.401,73
60480.4,52817,75044.9,47009.2,29109,105836,796,1629.54,0.402,74
27218.1,23598,75589.7,44008.5,30302,95179.8,1842.4,5319.27,0.409,75
51292.8,48160,69799.1,36605.2,26372,90966.2,5840,715.77,0.411,76
145347,127166,74905.6,75526.1,54170,91373.1,10524,1873.08,0.411,77
17696.6,12788,90691.8,41131.5,26868,100327,3161.6,4397.58,0.417,78
95822.2,85152,73748.2,42966,32644,86258.4,1617.6,1132.56,0.426,79
55347.2,35384,102511,47288.3,21896,141537,1207.2,8322.93,0.43,80
45457.6,35825,83157.3,26627,17269,101050,3975.2,668.25,0.431,81
46838.2,35232,87125,39786.1,23828,109427,4571.2,2054.25,0.451,82
25506.8,15857,105418,32447.2,17845,119163,2319.2,1744.38,0.458,83
46329.7,31173,97400.3,55368.7,25249,143714,1597.6,12773,0.465,85
43020.1,27581,102221,54924.2,17517,205487,1940,2796.75,0.476,86
75227.9,54292,90807.7,38790.2,26288,96703.9,2549.6,21329.6,0.476,87
22544.3,16524,89413.3,46131,30812,98119,1102.4,5121.27,0.478,88
35713.1,26617,87932.2,62738.3,33897,121297,12900.8,3935.25,0.483,89
61454.6,53930,74680,45068.8,26990,109434,2330.4,1608.75,0.486,90
90444.9,80093,74006.4,36932.9,28141,86011.1,6224.8,1736.46,0.5,91
82155.1,66325,81177.7,53673.8,35857,98099.9,3660,1954.26,0.501,92
29817.1,21308,91706.9,134556,55452,159025,1358.4,6608.25,0.507,93
98545.2,84368,76548.7,43283.8,31140,91093.3,2328.8,2920.5,0.533,94
32172.7,29373,71782.5,36935.9,16745,144558,2401.6,1213.74,0.539,95
63039.6,47437,87091.6,80268.2,46105,114097,6325.6,2469.06,0.55,96
51510.4,45468,74245.3,45752.9,29756,100768,2118.4,3005.64,0.57,99
57755.1,36975,102367,72125.5,29071,162596,3836,8627.85,0.579,100
29743.7,19436,100293,52306.7,24376,140629,10206.4,1988.91,0.586,101
57130.3,43224,86620.7,49339.6,22792,141871,7508.8,2752.2,0.591,102
40726.1,24676,108163,58542.7,26164,146639,9474.4,6372.63,0.592,103
62204.2,57681,70675.2,45823.1,34037,88229.4,1846.4,3716.46,0.619,105
54386.3,41484,85918.9,47452.7,25864,120239,708,2485.89,0.62,106
27173.6,17121,104016,60000.9,22241,176801,2450.4,4715.37,0.625,107
36120.2,24648,96039.3,53765.9,30392,115938,5300.8,6761.7,0.627,108
104583,97143,70555.4,75561.8,46931,105517,3270.4,4471.83,0.636,109
85792.2,64956,86558.2,92466,46652,129895,3380,3486.78,0.644,110
73323.1,62696,76644.5,41984.9,28056,98072.5,1715.2,2029.5,0.647,111
87998.8,79086,72921.8,56579.5,40286,92041.7,3580,2922.48,0.664,112
45547.3,40487,73727.1,40154.4,23143,113709,859.2,2049.3,0.674,114
97919.6,85536,75024.1,53471.9,41348,84752.2,2237.6,2521.53,0.68,116
66673.6,47873,91273.2,79853.4,39633,132043,6832.8,5072.76,0.696,118
65603.5,50545,85060.6,64504.4,39889,105978,6980.8,3411.54,0.715,121
41191,26705,101086,62957.1,27861,148091,1653.6,9519.84,0.717,123
60021.8,54764,71828,43395.7,31832,89343.4,1204,3842.19,0.736,125
38055.4,27768,89815.6,39790.1,26232,99408.5,2056.8,4538.16,0.741,126
23634.8,20540,75410.4,46074.6,31496,95870.8,2720,4239.18,0.757,127
61571.6,46674,86454.1,75488.5,24758,199823,3074.4,2298.78,0.776,128
21794,10004,142772,36719.1,15312,157159,1682.4,2048.31,0.779,129
71439.4,67248,69620.7,39497,30644,84469.3,2808,2699.73,0.781,130
34228,30084,74563.3,29633.7,17012,114159,835.2,3003.66,0.786,132
122233,105984,75583.7,81170.1,50768,104782,13306.4,2560.14,0.801,133
126074,109597,75388.6,92918.4,53501,113820,2152,5069.79,0.813,135
18888.5,13377,92537.6,31530.5,19493,106006,1456,5850.9,0.817,136
58652.1,52556,73137.7,28481.3,21916,85168.4,2161.6,1179.09,0.835,138
84040.3,82340,66889.3,68112,47136,94700.2,715.2,2406.69,0.839,139
33511.9,25389,86503.5,32263.1,19849,106524,593.6,2107.71,0.857,141
73431.5,59345,81092.1,43741.2,31297,91594.1,974.4,23887.7,0.859,142
71840.3,63896,73684.2,27803.2,22572,80724.3,861.6,1014.75,0.862,143
47505.1,38237,81421,69708.9,45949,99424.2,4341.6,3880.8,0.867,144
11250.7,6072,121431,48216,18280,172860,1406.4,3866.94,0.876,145
31470.7,19133,107796,52773.9,20729,166848,4316.8,1919.61,0.877,146
65866.3,54897,78631.2,57972.4,39173,96987.2,4982.4,1686.96,0.88,147
130412,111785,76456.5,78609,54441,94629.4,45170.4,2768.04,0.89,148
25920.2,24080,70544.2,35910.3,23504,100128,1284,4997.52,0.894,149
24421.8,21078,75932.6,43053.1,23618,119465,1922.4,1751.31,0.897,150
23524.8,14170,108802,60247.4,34830,113361,1203.2,2435.4,0.921,151
77644.3,70705,71968,33878.8,28449,78044.2,2700.8,2131.47,0.927,152
48767.2,34928,91502.6,80285,34596,152086,2165.6,4408.47,0.933,153
47927.1,38500,81583.1,66101.3,32500,133293,3386.4,6782.49,0.942,157
69427,62028,73353.5,43522.4,30840,92486.5,2374.4,3015.54,0.955,159
45258.7,33056,89728.8,100982,53636,123386,1047.2,3941.19,0.988,160
118691,100705,77240.8,74057.9,48609,99847,20043.2,2451.24,1.001,162
97637.3,87180,73397.1,63668.9,50348,82875.3,1464.8,2152.26,1.007,167
119065,104062,74984.3,55545.9,39178,92915.9,2591.2,1873.08,1.014,169
49351.4,43252,74777.9,37869.5,26464,93780.8,2202.4,1359.27,1.041,171
73305.2,56202,85479.7,54469.8,25854,138073,2691.2,4087.71,1.044,172
46881.1,40148,76526.9,39401,23460,110068,10382.4,1538.46,1.048,173
61650.4,52181,77429,48831.8,28625,111799,2558.4,3324.42,1.056,175
35416.7,26057,89076.5,38591.2,19821,127598,1441.6,1685.97,1.057,176
68720.3,58336,77202,47876.4,29652,105815,1878.4,2008.71,1.062,177
