"FSC-A", "FSC-H", "FSC-W", "SSC-A", "SSC-H", "SSC-W", "APC-A", "Alexa Fluor 488-A", "Time", "Event #"
98745.7,86081,75178,71153.3,49397,94400.5,36324,2365.11,0.375,3
14785.7,11512,84172.5,41117.7,22940,117467,1501.6,1936.44,0.426,5
134831,114396,77242.8,61332.5,47576,84485.6,1725.6,1782,0.45,7
9364.68,7529,81514.6,78424.8,65581,78371,1664,1976.04,0.454,8
24738.5,22225,72947.6,26202.3,14081,121951,2186.4,656.37,0.617,12
87440.3,70931,80789.6,48824.8,35907,89113.1,7440,15336.1,0.723,17
29952.8,20007,98114.9,101625,29971,222219,7711.2,4393.62,0.724,18
54495.5,46644,76567.5,38019,26708,93290.8,20355.2,3324.42,1.108,22
40321.3,25656,102997,85341,30524,183230,37539.2,3066.03,1.117,23
52202.3,39092,87514.8,126317,49220,168190,41123.2,6624.09,1.202,24
142922,125336,74731.3,102977,63676,105985,13905.6,3895.65,1.207,25
68282,57865,77333.9,56328,47005,78534.5,8447.2,3801.6,1.242,26
26946.7,13472,131085,48290.2,25860,122380,11160.8,6743.88,1.244,27
150355,125124,78751.3,79603.9,52676,99037.9,35768,2835.36,1.444,28
124558,111067,73496.6,76990.3,59611,84642.7,5052,2823.48,1.482,29
20418.1,10845,123386,54522.3,17581,203240,15759.2,1750.32,1.487,30
50230.4,34720,94812.8,74933.1,36976,132811,17014.4,6516.18,1.561,32
20420.4,12344,108415,31699.8,19436,106888,2472,1255.32,1.609,35
36996.2,30820,78669.1,38248.6,22080,113526,4689.6,1293.93,1.7,36
49841.2,32892,99306.6,142236,71752,129914,10349.6,11924.5,1.881,38
39153.7,39412,65106.4,70543.4,45232,102209,7323.2,5457.87,1.969,39
21686.3,12833,110749,29403,17521,109980,12236,2360.16,2.08,40
24521.6,13533,118750,80017.7,38761,135292,58695.2,3931.29,2.096,41
26378,12725,135852,99551.4,35077,185997,8273.6,4969.8,2.098,42
111809,99945,73315.5,46769.6,35801,85614.7,10674.4,2199.78,2.267,47
21292.4,19930,70016.1,43590.7,25114,113752,4314.4,2760.12,2.279,48
100627,78816,83672,81209.7,47876,111165,35526.4,3322.44,2.304,49
106256,104882,66394.7,60200.9,44006,89654.3,8230.4,2636.37,2.482,51
98391.5,82516,78144.7,85750.8,57616,97538.3,7404.8,3611.52,2.527,53
29342.8,14089,136490,66513.1,29373,148402,29503.2,2367.09,2.717,55
78150.5,71049,72086.5,50222.7,38873,84670.5,21905.6,1657.26,3.028,61
22835.3,21885,68381.7,48757.5,28781,111024,5562.4,1706.76,3.201,67
28238.3,18517,99942.1,40042.5,22549,116379,18963.2,3886.74,3.287,68
108922,94329,75674.3,81370.1,51257,104038,9582.4,3450.15,3.471,69
56232.5,50544,72911.8,29472.3,19812,97491.3,5395.2,1248.39,3.587,72
28097.2,16010,115014,64307.4,21354,197361,7273.6,5436.09,3.597,73
193835,160928,78937.2,145129,83952,113293,68485.6,4371.84,3.604,74
20679.4,13945,97184.8,41572.1,21645,125871,7588.8,4956.93,3.804,77
84133.9,62861,87714.2,87495.2,40969,139962,27292,7804.17,3.858,78
21093.5,9317,148372,106537,41829,166918,5077.6,4889.61,3.969,80
40852.5,29004,92308.3,78793.1,44680,115573,10982.4,3188.79,4.092,82
110297,99168,72891,74034.2,51984,93334.6,44708.8,2002.77,4.165,83
30707.8,17206,116963,46163.7,20562,147135,5006.4,3064.05,4.174,84
81478.8,65916,81009.1,104003,68872,98965.8,8582.4,2498.76,4.22,87
26626.1,19249,90652.3,44104.5,22513,128389,10725.6,2087.91,4.421,93
23683.1,12041,128901,30753.4,15181,132761,6424.8,2694.78,4.477,96
33651.5,25106,87843,62061.1,31766,128037,7268,2443.32,4.507,97
15656.9,9940,103229,42824.4,24500,114553,15700.8,2201.76,4.517,98
36844.9,32451,74409.6,65464.7,42535,100865,5130.4,3921.39,4.582,100
83143.3,69092,78864.1,89607.9,54448,107856,9816.8,2351.25,4.598,102
26280.5,21112,81580.2,35370.7,23880,97071,16829.6,3035.34,4.701,104
60377.5,56477,70062.1,43301.6,29645,95726.6,6289.6,2279.97,4.707,105
30466.8,22357,89308.6,60152.4,41409,95200.3,3929.6,2480.94,4.715,106
21143.5,16840,82283.7,41852.2,20124,136296,9340,4836.15,4.747,107
28007.5,26421,69471.1,44659.9,31829,91954.8,42779.2,2449.26,4.842,109
18452.5,13976,86526.9,54090.6,21432,165401,5103.2,4060.98,4.858,110
19386.1,14453,87904.8,46820.1,25089,122301,15156,1412.73,4.906,111
117213,106915,71848.4,85968.6,61911,91002.2,10874.4,3978.81,5.001,114
18379.9,10975,109754,57961.5,28427,133625,26268.8,5850.9,5.015,115
65453.7,51481,83323.4,53828.3,41533,84937,3715.2,4905.45,5.087,116
39737.9,36429,71488.7,48225.9,32397,97556.3,3367.2,2761.11,5.108,118
75144.4,58511,84166.5,87347.7,49295,116126,57119.2,2592.81,5.321,122
23948.3,23031,68146.3,134378,125715,70051.9,185.6,94.05,5.437,124
23059.9,19390,77939.9,26024.1,16090,105999,1371.2,1245.42,5.46,125
68929.4,50303,89802.9,51854.2,34651,98072.7,18349.6,1266.21,5.467,126
23570.8,21053,73373.7,51417.6,33929,99316.4,29504,2592.81,5.503,127
119456,103740,75464.5,62270,45736,89227.9,109888,1899.81,5.731,133
24850.8,17541,92846.6,49397,31653,102274,9920,2198.79,5.747,134
26635.4,17583,99276.6,83300.6,36651,148951,5145.6,2173.05,5.95,135
27973.1,17661,103802,78190.2,33389,153472,13348,10779.1,6.251,144
61960.9,54281,74808.2,40635.5,29129,91424,8392.8,1722.6,6.344,145
121353,102156,77851.5,59806.9,44892,87309.6,13327.2,2027.52,6.39,147
93184.3,80396,75960.5,63185.8,47448,87273.3,3282.4,2071.08,6.399,148
27101.9,20836,85244.2,71130.5,34884,133632,8978.4,4016.43,6.47,149
52748.3,43206,80010,62088.8,41318,98481.4,32252.8,5976.63,6.52,152
122203,105532,75889,72637.3,45224,105262,21063.2,3116.52,6.687,156
17629.6,10357,111555,59905.9,26017,150901,113.6,262143,6.701,157
25710.4,15621,107865,51508.7,27329,123520,4112.8,2894.76,6.72,158
160972,140624,75018.8,159267,83716,124680,21846.4,6606.27,6.767,160
37054.7,32380,74997.4,50605.8,36428,91042.7,25895.2,2777.94,6.77,161
54185.8,36385,97598.5,72126.5,43861,107770,7029.6,5514.3,6.772,162
41598.2,31595,86285.1,108152,58031,122139,25772.8,3726.36,6.778,163
78444.6,60845,84492.5,119069,75501,103354,34245.6,2339.37,6.803,164
32105.6,21308,98745.6,76626,42840,117221,35716.8,5512.32,6.969,167
40595.9,33716,78908.9,49448.5,32192,100667,4761.6,2906.64,6.986,168
22091.9,17596,82281,60624.6,37740,105275,7636.8,3555.09,7.051,169
31534.6,24001,86107,69196,50165,90398.3,1872.8,5270.76,7.116,171
93588.3,81865,74920.9,49515.8,37293,87015.5,5058.4,2405.7,7.157,172
24920.2,13936,117191,39230.7,15508,165787,62392,693.99,7.213,173
52239.7,44106,77621.7,77215,46026,109946,27034.4,5159.88,7.283,174
54323.9,34009,104683,73974.8,37677,128673,7198.4,1801.8,7.328,175
25093.4,19108,86064.5,81232.5,46768,113831,8329.6,2781.9,7.415,177
53341.1,41828,83574.7,55184.6,36676,98608.8,6533.6,2242.35,7.722,183
58291.7,47509,80410.2,69997,47397,96785,9331.2,3654.09,7.793,185
77083.5,66500,75966.1,53280.8,40016,87260.4,25718.4,1367.19,7.816,186
56929.1,49259,75740.6,45626.1,37423,79901.5,21375.2,1907.73,7.832,187
71573.6,62440,75122.5,40967.2,29352,91470,5676,999.9,7.964,189
