"FSC-A", "FSC-H", "FSC-W", "SSC-A", "SSC-H", "SSC-W", "APC-A", "Alexa Fluor 488-A", "Time", "Event #"
19200.5,14440,87141.5,47047.8,36209,85153.5,367.2,538.56,0.001,0
42555.2,27617,100985,45798.4,17541,171110,1725.6,6085.53,0.008,2
37539.8,25634,95974.5,48634.7,23334,136596,6139.2,1531.53,0.015,4
61424.2,53569,75146,46720.1,32069,95476.9,7905.6,1472.13,0.018,5
34900.3,19272,118681,25066.8,14024,117140,378.4,1370.16,0.027,6
23832.1,12191,128116,33610.5,15755,139809,5841.6,5921.19,0.053,9
41222.2,29224,92442.5,106519,52392,133242,6439.2,11740.4,0.064,10
108977,100954,70744.2,67738.8,42510,104430,4965.6,2539.35,0.084,13
88603.3,81500,71247.9,62169,46108,88364.5,5388,2081.97,0.092,14
84267.3,77518,71242.1,46666.6,36414,83988.1,10750.4,2431.44,0.097,15
71430.8,53624,87298.4,43805.5,29864,96130.4,5517.6,1778.04,0.139,20
74282.5,55949,87011,32900.7,16761,128643,9528.8,966.24,0.162,21
50584.6,32878,100831,55101.4,26842,134533,11038.4,1267.2,0.173,22
29120.5,23270,82013,38388.2,23205,108417,3188,4588.65,0.235,25
32930,28125,76732.6,42925.4,26377,106652,2728.8,1800.81,0.243,26
139117,119976,75991.6,114074,63644,117465,11406.4,6890.4,0.244,27
55291.9,50701,71470.1,44092.6,25789,112050,13534.4,3303.63,0.258,29
36793.4,32669,73809.8,36213.2,23101,102734,930.4,1517.67,0.26,30
39485.2,27148,95318.2,44527.2,23932,121935,4019.2,6476.58,0.26,31
86623.7,69532,81645.4,75365.7,46184,106945,7772.8,5527.17,0.264,32
70991.7,64049,72639.9,56667.6,40421,91877.2,4197.6,3330.36,0.274,33
34758.4,25360,89823.5,64717.3,36032,117710,5656.8,13387.8,0.298,37
40285.4,30960,85276,55881.5,28548,128284,2577.6,1905.75,0.302,39
58057,45617,83408,70160.3,38113,120642,4852.8,7316.1,0.312,42
80718.3,67317,78582.7,57275.5,39413,95237.7,14196.8,2039.4,0.318,43
38978.9,28117,90853.4,41060.2,25953,103685,2310.4,1421.64,0.323,45
92242.8,71475,84578.2,59110.9,34275,113024,16082.4,2130.48,0.327,46
73982.2,59729,81175,90074.2,40565,145522,7038.4,3306.6,0.331,47
93392.5,81705,74910.6,54780.7,41785,85918.5,1409.6,3114.54,0.355,49
19346.3,16764,75631.2,39727.7,24796,105001,2349.6,2949.21,0.356,50
55926,51873,70656.5,41954.2,31121,88349.1,1140.8,2578.95,0.358,51
50415.3,34179,96668,60371.2,31027,127518,1633.6,3400.65,0.36,52
20189.5,14316,92423.9,36565.6,20616,116238,1464.8,4578.75,0.364,54
65888.2,51545,83772.4,50692.9,29485,112675,1128,2827.44,0.371,56
75697.4,69653,71223.2,60007.9,45141,87119.8,7737.6,5320.26,0.378,58
34047.8,29517,75595.6,34420.3,24841,90808.4,6222.4,9070.38,0.385,60
59821.3,51291,76435.4,43839.2,26927,106698,3224.8,1152.36,0.386,61
80313.5,72708,72391.3,51905.7,39108,86982,3800,1868.13,0.389,62
113073,97228,76216,68813.9,38264,117860,5368.8,1891.89,0.391,63
132801,111247,78233.7,100959,61995,106726,3478.4,6541.92,0.402,64
32731.1,27652,77573.7,50326.7,31280,105441,5552,7363.62,0.405,65
52204.6,41965,81527,49440.6,20685,156642,4448,3534.3,0.406,66
