"FSC-A", "FSC-H", "FSC-W", "SSC-A", "SSC-H", "SSC-W", "APC-A", "Alexa Fluor 488-A", "Time", "Event #"
43015.4,31833,88557.8,42469,24128,115354,3116,3976.83,0.006,0
30781.9,19394,104018,47753.6,22534,138883,684.8,15697.4,0.009,1
33969,28504,78101.1,48001.1,30344,103671,1537.6,6592.41,0.014,2
45798.5,43320,69285.5,51852.2,30828,110231,2281.6,23326.4,0.016,3
94767.7,86292,71973,66409.2,43636,99738.6,2720,6226.11,0.025,5
66307,61217,70985.1,89386.1,56257,104129,2429.6,12959.1,0.032,6
102004,92865,71985.3,44119.4,33649,85928.4,601.6,1658.25,0.033,8
27914.6,20400,89677.2,68518.9,33728,133137,5483.2,28153.6,0.037,9
156282,137216,74642,146483,81124,118337,5270.4,26729,0.037,10
47120.6,42004,73519.1,59086.2,35488,109115,732.8,4844.07,0.04,11
96011.8,85597,73509.9,62536.3,45753,89576.2,927.2,6557.76,0.053,12
124723,108596,75268.3,57238.8,42788,87669.5,2097.6,5212.35,0.055,13
49421.6,36012,89939.3,91880.9,54872,109737,4648,20661.3,0.058,14
27094.9,16214,109516,35293.5,18098,127804,1288,3843.18,0.059,15
16503.2,10646,101593,98504,46246,139592,1130.4,4446.09,0.063,16
33799,26480,83649.9,46351.8,25204,120525,1808,3332.34,0.064,17
56204.5,49413,74543.4,49493.1,28725,112918,5373.6,6069.69,0.068,18
103068,93125,72533.6,52958.1,36305,95597.3,15390.4,5437.08,0.069,19
18108.5,11280,105209,34584.7,19684,115146,3285.6,7516.08,0.072,20
47638.5,32365,96463.4,82075,44057,122089,1988,31390.9,0.072,21
35364.4,27605,83957.4,44214.4,29461,98354.9,1696,3415.5,0.072,22
62926.5,59320,69520.4,31668.1,25192,82383.4,12979.2,3760.02,0.075,23
20102.9,17413,75659.9,30280.1,17125,115880,1234.4,4398.57,0.079,25
63986.5,53193,78834.1,38830.8,23657,107571,1297.6,2611.62,0.093,27
36850.3,24844,97207.5,122887,54152,148720,4357.6,10818.7,0.103,28
24159.7,20384,77675.2,54433.2,39952,89290.5,901.6,4241.16,0.109,29
45474,29688,100383,59744.5,23480,166755,976,14334.2,0.11,30
35780.2,25567,91715.4,74025.3,36639,132409,1950.4,11066.2,0.114,31
47112,30708,100545,36173.6,22852,103740,1267.2,4535.19,0.119,34
19216.9,13533,93061.1,45008.4,29497,99998.9,2200.8,6819.12,0.127,36
84132.4,75354,73170.6,42213.6,33754,81961,423.2,3628.35,0.128,37
36503.2,24173,98964.8,45377.6,22221,133831,2933.6,21064.2,0.129,38
73930.7,66079,73323.2,46648.8,33967,90004.3,1980,2466.09,0.132,39
73074.3,65914,72655.2,39387.1,28638,90134.7,470.4,2030.49,0.148,40
75794.2,66117,75128.1,45981.5,33253,90621.8,1047.2,5584.59,0.152,41
37410.4,31604,77576.4,68938.6,39904,113221,2390.4,6780.51,0.156,42
98728.5,89780,72068.1,115501,65776,115080,4318.4,10721.7,0.156,43
20223.1,12834,103268,59457.4,26838,145190,1707.2,8002.17,0.158,44
14918.3,8857,110386,39488.1,21453,120631,3342.4,7476.48,0.161,45
28760.9,16864,111769,45927.1,20944,143711,2201.6,12502.7,0.165,46
39029.6,31333,81634.3,75986.5,47137,105646,2498.4,6417.18,0.167,47
47832.7,37882,82750.8,60529.6,33370,118875,776,6369.66,0.168,48
42683.9,29620,94440.7,141812,44112,210686,2969.6,32124.5,0.17,50
111017,101399,71752.5,62351.2,48391,84442.3,1584.8,8673.39,0.17,51
49965.2,46634,70217.5,79300,45262,114820,1300,15132.2,0.194,56
57872.1,39861,95148.3,47401.2,30625,101436,2558.4,15159.9,0.209,58
69400.5,61900,73477.1,51880,37404,90899.5,892.8,4165.92,0.212,59
36621.8,25868,92780.5,60617.7,30248,131336,2613.6,10970.2,0.223,61
83567.6,77959,70250.9,43029.4,33891,83207.1,2104.8,4562.91,0.228,62
18880.7,11172,110756,48303.1,21056,150342,2761.6,8550.63,0.243,64
120028,107393,73246.4,55385.6,44033,82432.4,503.2,3233.34,0.246,65
44498.2,32660,89290.7,53885.7,29828,118394,2654.4,10103,0.249,68
45487.3,37256,80015.4,30694,20600,97648.5,1900,8514.99,0.257,69
132421,117120,74098.1,78680.2,57248,90071.1,6903.2,5017.32,0.266,71
80823.6,72040,73526.6,48256.6,31676,99840.3,1093.6,7085.43,0.268,72
146383,130392,73573.4,109486,69404,103384,5456.8,19459.4,0.278,73
67025.4,63789,68861,45663.8,30873,96933.2,4422.4,3737.25,0.28,74
25570,15132,110742,36950.8,18380,131752,2037.6,4830.21,0.284,75
79308.1,70313,73919.9,35559.8,25085,92902,4659.2,1977.03,0.287,76
53607.1,47189,74449.4,35782.6,28193,83178.3,1432,3575.88,0.287,77
56253.6,40629,90739,48141.7,35797,88136.3,1432,13889.7,0.289,78
98655.2,74616,86649.9,91482.9,36156,165821,2680,23776.8,0.295,80
33841.9,22877,96947.2,76704.2,37981,132353,1226.4,12950.2,0.296,81
30824.8,21496,93977.3,94146,45400,135902,5037.6,20652.4,0.303,82
19462.6,16800,75922.5,29322.8,20276,94777.1,1844,3536.28,0.304,83
90857.5,72533,82092.8,80027.6,42837,122434,2847.2,18484.3,0.307,84
39072.5,29115,87949.8,51265.2,26559,126500,2136.8,13354.1,0.311,85
28193.9,20717,89188.3,32825.4,22381,96119.4,1032.8,11323.6,0.317,87
65865.5,50837,84909.9,54901.4,36289,99149.1,501.6,4913.37,0.321,88
109411,96195,74540.1,45800.4,34131,87942.7,4750.4,3893.67,0.324,89
67956.7,53435,83346.3,48423.9,34155,92914.9,1582.4,3713.49,0.342,90
88303.8,82985,69736.4,54122.3,39485,89830.6,2392,5600.43,0.342,91
102690,88764,75817.9,55698.4,42652,85582.1,1968.8,4258.98,0.352,93
68893.5,53525,84353.2,77104.2,40085,126060,3369.6,8320.95,0.357,94
32901.2,31659,68107.4,41770.1,29295,93444.1,1138.4,5628.15,0.358,95
45043.4,38216,77244.3,34612.4,21656,104745,2569.6,10114.8,0.359,96
48278.1,43220,73205.8,38770.4,28480,89215.4,772,14538.2,0.364,99
19698.1,14009,92150.5,41492.9,29753,91395.1,3781.6,6203.34,0.384,101
35141.3,25773,89358,74053,35853,135362,1592.8,18109.1,0.384,102
31136.8,17281,118082,96546.8,34213,184938,1628,5327.19,0.401,104
93394.1,87036,70323.5,62482.9,41948,97617.9,544,5834.07,0.404,105
24979.5,17996,90967.8,35831.1,19992,117458,1872.8,9975.24,0.406,106
64360.1,57481,73379.1,54685.6,42937,83468.3,662.4,9958.41,0.408,107
42936.7,35367,79562.8,41751.3,25831,105927,2979.2,3557.07,0.41,108
102590,91784,73251.9,48229.8,37404,84504.1,1978.4,2729.43,0.413,109
70525.3,63025,73335.1,40806.8,32261,82896.2,3085.6,4460.94,0.427,110
28518.4,25392,73605,29844.5,17924,109121,1327.2,5069.79,0.428,111
35188.1,23300,98973.8,59033.7,33968,113896,1600.8,3947.13,0.428,112
72281.8,51561,91873,71463.1,37069,126343,5083.2,8593.2,0.433,114
44357,39932,72798.3,34090.6,24072,92811.8,656,5288.58,0.445,116
14725.6,10450,92350.1,42324.5,25702,107921,620.8,7466.58,0.456,117
51569.7,47532,71103.1,46077.6,28252,106886,2028,16285.5,0.458,118
78212.2,70413,72795,38266.5,31133,80552.2,1957.6,2370.06,0.46,119
69680.5,57573,79318.1,47103.2,31541,97871.2,719.2,4467.87,0.478,122
16525.1,11129,97312.2,37692.3,22953,107620,1245.6,3327.39,0.486,123
51046.3,39441,84819.6,36639.9,25797,93081.9,435.2,3311.55,0.488,124
87547.2,81769,70167.1,48844.6,37849,84575.1,2043.2,6925.05,0.508,126
39439.9,33800,76471.4,35832.1,23784,98734,3339.2,2592.81,0.514,128
