"FSC-A", "FSC-H", "FSC-W", "SSC-A", "SSC-H", "SSC-W", "APC-A", "Alexa Fluor 488-A", "Time", "Event #"
31126.7,28028,72781.4,26427.1,19656,88111.7,9008,1740.42,0.024,3
136484,112020,79848.6,102225,56672,118214,13492.8,3762,0.036,5
61418.8,48325,83293.1,67723.9,40449,109727,52561.6,1871.1,0.038,6
17528.9,6564,175012,73721.3,25044,192917,3812.8,5243.04,0.084,10
62075.5,44241,91955,99679.1,52561,124286,27545.6,7556.67,0.087,12
51732.7,46056,73613.8,70836.5,37544,123651,23738.4,5413.32,0.125,15
75166.3,63535,77533.6,64663.8,47067,90037.8,5187.2,2303.73,0.13,16
52384.8,36500,94057.3,68502.1,37748,118930,14419.2,1849.32,0.135,18
41957.8,35557,77333.4,53724.3,36865,95507.3,36544.8,1910.7,0.136,19
18382.3,16328,73781.2,58111,28700,132696,12109.6,2381.94,0.143,20
40986.7,36041,74529.1,88596.1,51981,111699,71426.4,13172,0.15,21
126307,106296,77873.6,126973,67992,122387,13410.4,3476.88,0.156,22
79742.5,71596,72993,81388.9,47336,112682,13088,2786.85,0.16,23
42997.5,35898,78497,71843.3,37342,126087,15358.4,1488.96,0.173,25
60842.3,46635,85501.5,74532.1,45579,107166,60076,2466.09,0.188,26
92193.7,68616,88055.3,92735.3,55340,109821,10065.6,4393.62,0.189,27
31590,27969,74020.6,96287.4,46161,136702,9896.8,13320.5,0.212,30
63137.1,57113,72448.5,82102.7,46169,116543,19463.2,2649.24,0.224,32
24237.7,15170,104710,86629,40437,140399,27800.8,8084.34,0.234,33
20485.9,11646,115281,57965.5,27354,138876,16745.6,3747.15,0.235,34
158983,131468,79251.9,86599.3,57468,98757,26698.4,2167.11,0.244,35
57394.7,38682,97239.6,63877.8,30394,137734,13036.8,1869.12,0.261,36
116875,93020,82342.9,105953,59980,115767,56144,3336.3,0.266,37
111670,94940,77084.7,61714.6,40076,100921,11661.6,3966.93,0.291,38
164265,137019,78567.7,100100,55563,118067,17676.8,3352.14,0.291,39
21914.1,19624,73184,46818.1,30552,100428,6300.8,1945.35,0.303,40
110117,94266,76556.2,57617,40234,93850.7,4765.6,5236.11,0.315,42
48518.3,45572,69773.1,36164.7,28468,83254.5,4019.2,2552.22,0.315,43
106321,84423,82535,105572,63795,108453,164540,3691.71,0.342,44
32037.7,14366,146152,96883.4,34602,183497,15552.8,3917.43,0.346,45
110287,91276,79186.1,87340.8,52184,109688,8541.6,4087.71,0.348,46
79724.6,61058,85571.6,102000,64566,103532,30635.2,5080.68,0.368,48
38943.1,25720,99229.1,83434.2,42172,129658,7487.2,4816.35,0.383,49
76114,59037,84492.9,88536.7,49341,117597,16154.4,3175.92,0.403,50
121878,100005,79870,81239.4,60033,88686.3,31145.6,3118.5,0.41,51
143797,127735,73776.7,89525.7,64103,91527,3683.2,5031.18,0.413,53
48012.9,32956,95478,111092,55852,130354,49249.6,13138.3,0.414,54
38150.6,31465,79460.9,64969.7,36845,115561,8619.2,1564.2,0.456,56
35708.4,26314,88933.1,63138.2,22409,184650,1543.2,8390.25,0.456,57
140820,121156,76172.9,66646.8,50548,86408.2,13382.4,5038.11,0.489,62
49872.4,40737,80232.7,111669,63061,116052,16411.2,4936.14,0.498,63
43520.9,27853,102401,48838.7,32297,99101.8,25210.4,3527.37,0.506,65
91398.1,82326,72757.9,57399.2,40274,93403.1,49951.2,1385.01,0.519,66
137876,126976,71161.8,79535.6,57888,90043.6,21231.2,2641.32,0.537,67
64839.8,59424,71508.9,55665.7,44500,81980,9030.4,2891.79,0.538,68
23789.2,15113,103160,54859.9,20957,171556,9587.2,4737.15,0.54,69
28447.4,22524,82770.7,66145.9,35836,120966,6352.8,8522.91,0.544,70
59149,50041,77464.2,77449.7,49069,103441,17047.2,3070.98,0.553,72
67941.9,51725,86082.9,82796.7,41961,129314,14048,5953.86,0.558,73
34381.6,28380,79395.1,61686.9,31740,127370,19948,3040.29,0.575,76
57982.9,44795,84830.1,72691.7,41515,114752,85212,3565.98,0.583,78
44047.4,30497,94654.9,28073.4,15253,120620,5280,2846.25,0.598,80
77277.7,71098,71232.3,77330.9,45418,111585,31811.2,3132.36,0.611,82
38602.2,35309,71648.4,27614.1,24313,74434.1,1733.6,1139.49,0.614,83
52638.3,41637,82851.9,113110,67845,109261,13578.4,3303.63,0.616,84
97929.8,77725,82572.2,87920.9,50089,115035,13286.4,2333.43,0.631,85
70659.4,54768,84551.8,99583.1,46404,140640,10524,3636.27,0.634,86
108156,93832,75540.2,92759,62984,96517.5,2999.2,4718.34,0.634,87
42740.1,35141,79707.9,71666.1,46145,101782,29727.2,5958.81,0.64,89
128161,115389,72790,78037.7,55261,92547.8,22288,2538.36,0.722,96
111849,93148,78693.3,91647.3,56236,106803,12570.4,4902.48,0.724,97
32742.1,27765,77283.8,62687.8,41541,98897.6,9845.6,3167.01,0.727,98
46162,41300,73251.1,48729.8,34532,92481,4905.6,2219.58,0.744,101
62867.2,52625,78291,89251.5,45925,127364,18304.8,3856.05,0.765,102
132446,109564,79223.1,95842.9,63832,98401.4,23956,2860.11,0.778,103
29444.2,20793,92803.2,52429.4,17325,198327,5462.4,2728.44,0.78,104
32617.3,24703,86532.2,79762.3,39163,133476,9297.6,4814.37,0.783,105
24365.6,17804,89689.2,90537.5,38952,152328,11004,4565.88,0.792,106
18320.6,9726,123449,42839.3,22350,125616,8340,2114.64,0.838,107
90925.4,70545,84469.3,112418,46065,159936,25188.8,5912.28,0.849,108
164050,136469,78780.9,95647.9,64069,97837.9,26218.4,7316.1,0.854,109
34068.8,28241,79060.1,62088.8,37957,107202,8117.6,2820.51,0.864,111
91924.6,77123,78113.8,80018.7,53488,98042.7,27671.2,2187.9,0.879,112
61127.8,48564,82490.6,75218.2,53636,91906.6,12572.8,2337.39,0.88,113
91091.5,73017,81758.7,105720,60249,114997,57567.2,2296.8,0.892,114
151517,123715,80263.8,117934,63367,121971,13980,4568.85,0.894,115
55316,37632,96332.7,108445,50180,141631,28193.6,3744.18,0.895,116
20592.8,14661,92051.6,68101.1,33781,132118,21097.6,3218.49,0.896,117
129827,112341,75736.8,89621.7,56069,104754,172573,3686.76,0.928,119
115718,95205,79656.3,114943,62037,121426,45322.4,6746.85,0.93,120
69821.7,50992,89736.3,91394.8,56052,106859,3680,2368.08,0.965,123
49310,34099,94770.6,71270.1,43415,107584,6876,3702.6,0.978,124
37803.5,32676,75819.8,64759.9,41300,102763,12548,3523.41,1.003,126
140246,123601,74361.3,136165,80389,111006,16011.2,5455.89,1.011,127
