"FSC-A", "FSC-H", "FSC-W", "SSC-A", "SSC-H", "SSC-W", "APC-A", "Alexa Fluor 488-A", "Time", "Event #"
26233,25140,68385.2,29899,20204,96983.8,2506.4,2036.43,0,0
107434,96293,73118.5,41589.9,31989,85205.4,2690.4,1323.63,0.001,1
72709.3,61188,77876,52910.6,29904,115956,4880.8,3720.42,0.003,2
39469.6,21441,120642,59957.4,27685,141931,8113.6,3164.04,0.009,4
100615,88153,74800.3,38291.2,29769,84297.5,4823.2,4969.8,0.013,6
85307,76473,73106.6,47650.7,33609,92916.6,4717.6,1372.14,0.018,7
111105,99993,72818.7,55630.1,41065,88780.6,3141.6,3641.22,0.019,8
44937.4,26797,109901,98161.5,40557,158619,8072.8,6273.63,0.026,9
100373,81209,81001.2,100072,60057,109202,9100,7607.16,0.027,11
47088.6,31720,97288.7,72227.4,35896,131867,11672.8,2914.56,0.034,12
43350.8,25101,113184,42073,23481,117427,3828.8,2554.2,0.036,13
71771.7,55908,84131.6,92560.1,51632,117486,15259.2,9048.6,0.037,14
23627,24268,63804.9,34533.2,21324,106132,2544,2159.19,0.037,15
79703.5,73932,70652.1,57608.1,37464,100774,7380,1647.36,0.041,17
82623.8,76545,70740.5,39242.6,32513,79100.8,568,1945.35,0.042,18
36771.5,21033,114575,52406.6,22649,151641,1728.8,2489.85,0.042,19
27096.4,22833,77773,59858.4,34805,112710,12016.8,1441.44,0.045,21
69069.8,53824,84099.2,57037.9,35024,106728,5776,1725.57,0.046,22
40189.5,28041,93928.9,58721.9,30413,126538,4558.4,5539.05,0.047,23
35852.7,27376,85828.6,51428.5,25808,130596,4927.2,7084.44,0.049,24
72164.8,65480,72226.5,62486.8,33740,121373,30573.6,1907.73,0.051,25
33698.3,22586,97779.8,51296.9,22734,147875,2824.8,5346,0.055,26
56889.3,44033,84670.5,44607.4,29537,98973.9,8392.8,2036.43,0.06,28
85687.7,68052,82519.7,84935.1,45328,122801,10828.8,2900.7,0.061,29
39102.2,24102,106323,46655.7,25218,121248,7152.8,1730.52,0.063,30
46740.7,33185,92306.8,41856.2,25301,108418,2207.2,1047.42,0.066,31
38634.2,22688,111598,72530.4,26976,176207,4177.6,4797.54,0.068,32
88005.1,68131,84653.1,54240.1,30503,116535,1811.2,1893.87,0.071,33
62334.5,51303,79627.9,50434.6,30835,107192,2776,1927.53,0.078,34
14870.7,10584,92079.2,56040.9,24668,148885,2996,2882.88,0.078,35
72092.3,67060,70453.9,52309.6,28036,122277,7143.2,10709.8,0.08,36
29399.8,19777,97423.4,35078.7,22709,101234,584,2423.52,0.089,40
76292.6,68844,72626.7,49731.7,31228,104368,4728,1483.02,0.094,41
54433.1,47179,75612.6,58412,37752,101401,5773.6,3785.76,0.122,45
24718.2,22222,72897.7,36978.5,26490,91484.4,892.8,3902.58,0.123,46
30310.8,25953,76540.2,31296.9,24373,84153.4,2678.4,1277.1,0.137,48
38788.6,29056,87488,42905.6,25140,111848,1661.6,1355.31,0.143,49
50664.1,39161,84786.5,44678.7,21709,134878,1743.2,7543.8,0.144,51
54589.9,35420,101005,39134.7,18776,136596,1300,3587.76,0.148,52
78608.4,68884,74787.8,39093.1,31312,81821.9,12446.4,1290.96,0.154,53
54093,45481,77945.5,91996.7,46061,130894,8559.2,13204.6,0.155,54
55684.2,38812,94025.5,79355.4,38828,133940,4433.6,10325.7,0.157,56
59758.9,52257,74944.2,51721.6,28501,118930,4404,5413.32,0.157,57
100444,80437,81836.5,78697.1,50213,102712,6010.4,4460.94,0.16,58
68318.6,59912,74731.8,34466.9,24604,91807,2140,1170.18,0.163,59
41594.3,28662,95105.8,41846.3,18886,145210,1400.8,7151.76,0.164,62
27571.4,19577,92298.2,43133.3,21421,131963,1337.6,10176.2,0.175,64
83145.7,74110,73526.3,54266.9,46702,76151.6,422.4,2203.74,0.177,65
112836,87304,84702.2,65772.6,44876,96053,1728.8,2682.9,0.177,66
48888.1,39604,80899.1,45580.6,29252,102118,2529.6,1711.71,0.177,67
38240.3,33819,74103.8,67424,48491,91124,7503.2,6740.91,0.18,68
48343.6,39212,80797.9,57321,34248,109688,3075.2,2874.96,0.188,73
77913.4,65568,77875.4,55755.8,40400,90445.9,7958.4,3572.91,0.189,74
78579.5,71528,71996.8,51608.7,36184,93473,5364,4734.18,0.201,77
31338.1,20489,100238,50317.7,29497,111795,7245.6,4596.57,0.202,78
17839.4,13517,86492.7,48138.8,24509,128721,6942.4,3288.78,0.206,80
43553.6,27488,103839,51145.4,30324,110535,17766.4,4111.47,0.207,82
33933.1,18197,122209,54304.5,15877,224154,4782.4,3383.82,0.208,83
24756.4,21353,75981.7,67042.8,41145,106786,11006.4,3051.18,0.209,85
32603.2,28900,73933.7,39112.9,24992,102565,5390.4,1085.04,0.21,86
29908.3,27837,70412.5,65366.7,37113,115428,2609.6,6902.28,0.212,87
106447,95992,72674.1,44729.2,37720,77714,4823.2,2471.04,0.213,88
57493.8,41420,90968.5,78611.9,28360,181661,11171.2,6075.63,0.213,89
122135,107852,74214.9,50788,39032,85274.7,4392.8,2522.52,0.219,91
90787.3,82107,72464.4,35833.1,27951,84016.9,5018.4,1774.08,0.22,92
54600,46973,76177.1,35794.4,18825,124612,970.4,5106.42,0.222,94
53326.3,42433,82360.2,45342,29717,99994.4,2398.4,1316.7,0.224,95
95228.6,83141,75064.1,68770.4,45589,98860.1,6824.8,3594.69,0.243,99
21124,13042,106148,35501.4,19398,119941,1822.4,1211.76,0.244,100
68903.6,59629,75729.4,44741.1,32457,90339.6,13544.8,1634.49,0.244,101
60440.6,43968,90089.1,66946.8,37044,118438,3997.6,2093.85,0.253,103
52981.5,42223,82234.7,42050.2,26347,104597,2464.8,3550.14,0.259,104
32723.3,14932,143622,56697.3,15696,236730,2107.2,2111.67,0.268,106
19157.6,12700,98859.1,31110.8,15596,130731,1952.8,2787.84,0.269,107
90778,81172,73291.6,89746.5,57488,102310,895.2,2383.92,0.272,108
43007.6,28763,97992.2,64918.3,32271,131836,8324.8,8728.83,0.272,109
68016.8,59430,75005,52659.1,35537,97111.9,7187.2,1837.44,0.275,111
36530.5,25833,92674.6,45195.5,21625,136968,1836,2657.16,0.277,113
64730.6,57580,73674.7,36801.3,22764,105948,3528,1430.55,0.287,114
60275.3,45728,86384.7,39438.6,25296,102176,2234.4,1583.01,0.296,117
20882.2,19802,69110.9,28309.1,18394,100862,3098.4,2937.33,0.305,120
74106.2,56420,86079.9,67744.7,45012,98634.1,8410.4,3665.97,0.31,121
74673.3,61991,78943.5,52790.8,40967,84450.8,7787.2,1979.01,0.318,124
105293,84607,81559.2,127347,61055,136693,6877.6,8035.83,0.319,125
41063.9,27584,97562.4,54803.4,18868,190354,3208.8,3738.24,0.323,126
100625,76605,86085,86733.9,51965,109385,12028.8,4044.15,0.33,127
37787.9,30965,79976.3,38168.5,25461,98244.7,2475.2,3181.86,0.341,131
64397.6,56428,74791.9,52772.9,37256,92831.4,3328.8,1466.19,0.344,132
150609,121665,81127.2,181093,61829,191950,15277.6,7395.3,0.344,133
76861.2,56725,88799.9,121744,53429,149331,11131.2,11250.4,0.349,137
36198.2,20104,118001,54458.9,19820,180072,5491.2,2862.09,0.355,141
74109.4,53054,91545.1,74773.7,44382,110413,2615.2,2483.91,0.355,142
36039.1,28464,82977.1,108901,49444,144344,7686.4,10079.2,0.356,143
69161.8,54661,82921.8,62813.5,37813,108866,2886.4,2386.89,0.357,144
62615.3,58789,69801.4,38751.6,28929,87788.1,15860,4290.66,0.359,145
22024.1,14768,97736.3,41230.5,17488,154511,2124,1595.88,0.359,147
77912.6,69521,73446.6,58620.9,38069,100916,21435.2,4426.29,0.364,149
72356.7,60036,78985.4,48666.4,32144,99222.3,11200,1207.8,0.366,151
39430.6,35620,72546.9,55721.2,38404,95087.5,6994.4,6210.27,0.366,152
91637.5,79406,75631,56747.8,43146,86196.2,5031.2,2235.42,0.368,153
60493.7,46396,85449.5,51203.8,25148,133438,2599.2,1250.37,0.373,155
27214.2,20404,87409.8,57719,31700,119327,7640,3336.3,0.385,156
72844.2,54734,87220.3,97901.1,46521,137917,3035.2,7141.86,0.398,160
20528,16452,81772.8,42038.4,20468,134602,3245.6,5170.77,0.404,162
79315.1,70841,73375.5,48898.1,31149,102879,4564,4312.44,0.412,163
36224,26592,89274,36794.3,19284,125044,1640.8,955.35,0.413,164
77830,57332,88967.1,75816.2,30672,161994,7624,1837.44,0.432,167
59881.4,46445,84495.3,85218.2,54297,102858,7512,6724.08,0.433,169
78154.4,70509,72642.2,35891.5,26873,87529.6,8556.8,1980,0.436,170
22797.8,19060,78388.2,69315.8,28064,161869,9279.2,5601.42,0.444,175
49683.7,38248,85130.4,26080.6,21592,79159.7,871.2,1474.11,0.445,176
86517.6,64420,88016.4,108032,57840,122406,16024.8,8908.02,0.447,177
68281.2,59736,74910.9,46237,29004,104475,2704.8,1189.98,0.456,179
81014.7,76784,69146.9,59893,41552,94463.5,4414.4,2332.44,0.459,180
115531,99757,75899,72338.3,45037,105264,2302.4,2475.99,0.46,181
20800.3,12508,108984,57128.9,27848,134444,8996.8,6359.76,0.463,183
74544.6,65764,74286.2,45631.1,34736,86091.6,13993.6,1893.87,0.465,184
31038.5,20333,100041,62186.9,19609,207837,2648.8,4839.12,0.467,185
37116.3,24328,99985.8,52631.4,23976,143863,1702.4,3664.98,0.468,186
154460,129972,77883.4,75011.3,44288,110999,19911.2,1870.11,0.468,187
23840.7,18596,84019.4,34535.2,26724,84691.5,2128.8,4077.81,0.473,188
89206.3,73639,79390.3,48882.2,31271,102445,3188.8,2710.62,0.477,189
120834,102020,77622.1,133234,76836,113640,6727.2,7985.34,0.478,190
42543.5,27588,101063,45822.2,20576,145947,2540.8,3693.69,0.48,191
87921.6,77776,74084.9,60960.2,37888,105445,5967.2,3684.78,0.489,194
