"FSC-A", "FSC-H", "FSC-W", "SSC-A", "SSC-H", "SSC-W", "APC-A", "Alexa Fluor 488-A", "Time", "Event #"
59487.5,45961,84823.5,55289.5,33817,107149,6936,9826.74,0.004,1
44548.1,37940,76950.6,63152.1,42384,97648.6,4864,2739.33,0.01,2
144169,121788,77579.5,115662,60312,125680,24876.8,4751.01,0.045,4
52128.2,36707,93068.7,107286,57731,121791,13279.2,8011.08,0.052,5
53283.4,44456,78549.1,59066.4,37000,104621,7222.4,2279.97,0.073,7
21633.3,10608,133650,77808.1,35412,143997,3979.2,3255.12,0.075,8
172324,142800,79085.5,112245,74436,98824.5,9502.4,3476.88,0.077,9
48362.3,35033,90471.1,108914,65241,109406,11901.6,8203.14,0.077,10
85169,72233,77272.6,88184.2,45481,127069,11600,20656.3,0.087,12
121531,104668,76094.5,60325.7,43880,90098,8592.8,1968.12,0.096,13
69030.8,48484,93309.2,157165,62884,163794,13608,10192,0.106,14
23772.1,16936,91989,56693.3,26264,141466,10436.8,3281.85,0.108,15
41329.1,26536,102070,79086.1,21692,238936,4188,8789.22,0.117,16
85012.2,66276,84063,90388,51616,114764,7973.6,4208.49,0.139,19
27622.9,23953,75577,65157.8,31889,133908,8813.6,5236.11,0.162,20
23570.8,15346,100661,68595.1,32662,137635,9119.2,5922.18,0.171,22
22210.5,18486,78740,30552.4,19398,103221,1711.2,2167.11,0.201,25
59485.1,52572,74153.9,57978.4,40360,94144.4,8435.2,4016.43,0.205,27
134010,118724,73974,103992,60020,113549,116853,4478.76,0.253,30
59960.2,54888,71592.1,84162.9,56168,98200,33972,5105.43,0.257,32
152928,131296,76333.3,103431,66224,102357,22643.2,5546.97,0.257,33
125415,110537,74356.8,56752.7,41129,90431.3,33662.4,3566.97,0.259,34
129722,113661,74796.5,80182.1,56349,93254.8,4917.6,9572.31,0.278,36
61105.2,47344,84585,45528.1,35712,83549.8,11160,1066.23,0.28,38
67017.6,49953,87924,154605,74033,136861,16670.4,5529.15,0.283,40
57460.3,44300,85004.9,118788,59256,131377,19281.6,7415.1,0.293,42
21471.8,12957,108604,63362,24573,168986,4172.8,4576.77,0.309,44
100210,87005,75482.4,64267.8,45369,92835.6,31778.4,2315.61,0.321,45
53647.6,40501,86809,74156.9,34977,138947,7541.6,8257.59,0.34,46
86459.9,74124,76442.6,91283,50620,118181,33770.4,2474.01,0.357,48
74996.2,54705,89844.7,112691,63109,117024,51268,4224.33,0.361,49
37280.1,25626,95340.2,102809,54282,124123,9664.8,5234.13,0.377,51
149574,123037,79670.8,105212,69625,99033.2,7549.6,4749.03,0.392,52
75742.7,66388,74770.6,82073,44100,121967,9023.2,6394.41,0.399,53
106251,99263,70149.5,68943.6,46331,97521.9,7941.6,4313.43,0.425,55
45110.5,39776,74325.3,55191.5,40320,89708.1,5057.6,2481.93,0.433,56
150653,125874,78437.2,145741,76306,125171,21629.6,10298,0.435,57
33908.2,21693,102439,77103.2,36861,137083,14979.2,6977.52,0.437,58
110114,92712,77837.2,93396.6,58472,104680,30246.4,3820.41,0.441,59
32632.1,25708,83187.2,80041.5,39388,133178,8574.4,6563.7,0.448,62
65896,58326,74041.7,94889.5,63510,97916.6,13650.4,9616.86,0.506,64
33447.2,25601,85621.4,55696.4,35333,103306,14350.4,5298.48,0.527,67
53228.8,36469,95653.8,73930.2,33061,146550,44474.4,3634.29,0.542,70
74087.5,55674,87211.3,130411,52750,162021,66119.2,3295.71,0.557,71
68824.1,56049,80473.4,80378.1,42917,122741,5452,9350.55,0.561,72
