"FSC-A", "FSC-H", "FSC-W", "SSC-A", "SSC-H", "SSC-W", "APC-A", "Alexa Fluor 488-A", "Time", "Event #"
60098.2,47806,82387.1,68183.3,34426,129799,831.2,3639.24,0.005,2
17708.3,15172,76491.8,50078.2,24768,132507,2749.6,7149.78,0.006,3
41821.3,27110,101099,45082.6,23266,126989,4258.4,4022.37,0.015,4
85066.8,72892,76482.2,52084.9,32168,106113,5284.8,5063.85,0.016,5
122688,103501,77684.9,66575.5,45625,95629.4,3765.6,3570.93,0.022,7
44587.9,27744,105324,44538.1,23712,123096,1028,1289.97,0.039,9
26786,20868,84121.4,33610.5,17780,123886,1527.2,5957.82,0.043,10
111751,88545,82711.5,104294,55701,122708,4266.4,3573.9,0.052,12
56920.5,42345,88094,28124.9,19725,93444.6,3617.6,2933.37,0.052,13
67300,45972,95940.4,71861.1,36256,129896,15552.8,1831.5,0.082,17
100345,77264,85113.2,55447.9,34208,106228,1423.2,2214.63,0.091,20
43477.2,30921,92148.4,52607.6,26237,131406,760.8,2050.29,0.11,21
24985,21316,76816.2,40966.2,23104,116203,6334.4,6971.58,0.114,22
39798.7,32176,81061.9,33796.6,16848,131463,1321.6,2754.18,0.117,23
88816.3,82082,70912.8,64275.8,41026,102676,1420,3152.16,0.121,24
40681.7,32657,81639.9,34246.1,22321,100549,1182.4,2825.46,0.154,31
47413.9,31628,98245.7,60932.5,29468,135512,1856.8,11673.1,0.156,32
105337,90958,75896.5,54072.8,40138,88288.3,3976.8,5440.05,0.171,33
67989.5,51145,87120.1,49817.8,34333,95093.9,1847.2,8636.76,0.183,35
121391,105760,75221.8,60464.2,43092,91956.4,5153.6,4806.45,0.186,37
35791.9,28477,82370.2,90128.6,40873,144513,7766.4,3314.52,0.189,40
48061.3,42253,74544.8,32624.5,21545,99237.7,1042.4,1602.81,0.201,42
67097.9,54597,80541.6,59290.1,40021,97089.9,2829.6,13127.4,0.21,43
106752,82856,84437.1,108205,60716,116795,3836.8,5914.26,0.21,44
75116.3,66223,74337.1,63113.5,36127,114491,2618.4,4015.44,0.215,45
67222,49448,89092.8,77977.4,39340,129901,4817.6,6509.25,0.219,46
25377.3,19428,85604.6,36303.3,19408,122587,2982.4,3236.31,0.229,47
50521.4,34029,97298.5,40271.2,18089,145902,2577.6,1262.25,0.229,48
60297.1,57650,68545.2,50321.7,29506,111770,3078.4,1759.23,0.233,50
34951.8,28164,81330.8,30447.5,14388,138685,1736,1642.41,0.243,51
52579.8,36140,95347.8,67744.7,33880,131042,3575.2,8033.85,0.249,52
40281.5,22881,115375,45970.7,20625,146072,959.2,3843.18,0.252,54
59000.8,56733,68155.6,40327.6,29661,89104,1108,2826.45,0.261,55
72646.9,67214,70833.2,40383.1,28126,94096.1,1138.4,3112.56,0.262,56
108833,89316,79857,51624.5,35584,95078.3,4697.6,2275.02,0.3,62
46083.2,39932,75631.3,107863,62780,112599,3936,15737,0.315,64
73798.9,58167,83148.3,77043.8,33447,150959,5273.6,4547.07,0.316,65
40799.5,22840,117068,72681.8,26872,177258,1443.2,14323.3,0.323,66
49671.2,32593,99875.8,62320.5,28385,143887,2968,3752.1,0.329,68
28113.5,24840,74172.7,35306.4,18636,124160,1128.8,2279.97,0.33,69
40258.1,27347,96477,61118.6,33315,120230,974.4,5835.06,0.335,71
22472.6,16996,86653.5,43463,23188,122839,1745.6,5806.35,0.346,72
14960.4,8804,111364,59071.3,21396,180936,3836.8,9609.93,0.352,73
58230.1,38352,99503.8,51232.5,23412,143412,2414.4,1324.62,0.358,74
45754.8,36653,81810.1,45178.7,27165,108994,5269.6,5655.87,0.363,77
61177,57281,69993.4,28066.5,21889,84031.5,1728,2011.68,0.368,78
66739.1,59548,73450.3,56685.4,39688,93603.5,2944.8,10696,0.382,79
30280.4,23604,84072.8,28744.7,17168,109728,3140.8,2674.98,0.382,80
90322.4,78992,74936.3,49625.7,31524,103168,1166.4,2157.21,0.386,81
32551.7,17828,119661,33857,15364,144419,965.6,1332.54,0.387,82
59201.2,50028,77552.8,64308.4,36956,114041,4644.8,3652.11,0.401,86
73294.3,65840,72955.8,42843.2,32084,87513.2,3535.2,4094.64,0.411,87
52986.2,37307,93079.1,58748.6,31487,122277,2210.4,3448.17,0.414,89
73695.2,55061,87715.2,78017,45105,113356,2252.8,10765.3,0.417,90
38606.1,30750,82279.3,30295,19210,103353,396,9004.05,0.419,91
84187,75047,73517.6,43808.5,34135,84108.2,1880,6924.06,0.444,96
64711.1,43877,96654.5,53383.8,34049,102751,2645.6,7520.04,0.444,97
22343.9,16405,89261.1,47422,27621,112518,4033.6,6790.41,0.452,98
70507.3,51904,89025.3,69259.4,41936,108236,3740,3872.88,0.454,100
99106,81172,80015.4,118169,70080,110507,3858.4,14918.3,0.459,101
130723,111776,76644.7,113804,59376,125611,9722.4,7541.82,0.462,103
53666.3,45449,77385.1,37178.5,20265,120233,5490.4,9008.01,0.485,105
40160.6,28408,92648.8,43040.2,19292,146210,4479.2,2854.17,0.497,106
108121,103384,68539,55614.2,40008,91100.2,688,1957.23,0.523,109
46080.1,36612,82484,54419.3,38240,93264.2,2992,3305.61,0.529,113
68243.8,59677,74943.8,55262.8,33737,107351,4885.6,16423.1,0.553,115
44694.8,33494,87452,63723.3,32918,126866,2211.2,17795.2,0.567,116
67442.7,57600,76734.8,59861.3,32868,119358,8896.8,2588.85,0.57,117
48919.3,36211,88535.9,44243.1,20359,142419,5460,853.38,0.573,118
77733.2,67865,75065.6,46330,32489,93455.8,1637.6,6633,0.592,119
55421.3,44449,81713.7,65468.7,36017,119126,3518.4,4775.76,0.598,120
48311.6,42437,74608.3,44343.1,24677,117764,3137.6,6572.61,0.599,121
31971.4,23280,90003.4,50025.7,22848,143491,1772.8,4593.6,0.614,122
