"FSC-A", "FSC-H", "FSC-W", "SSC-A", "SSC-H", "SSC-W", "APC-A", "Alexa Fluor 488-A", "Time", "Event #"
46432.6,38725,78579.9,36718.1,23985,100328,189.6,944.46,0.021,2
66326.5,62844,69167.7,38293.2,26716,93935.6,99.2,952.38,0.034,3
43725.2,39816,71970.5,37791.3,23048,107458,91.2,1114.74,0.044,5
124118,107137,75923.5,56630,41541,89340.7,877.6,1919.61,0.052,6
40557.7,32080,82854.9,54140.1,32004,110865,411.2,1093.95,0.058,7
55815.2,36917,99084.6,53996.6,33813,104656,126.4,1475.1,0.061,8
114496,98537,76150.3,72409.6,43561,108938,356,1947.33,0.08,9
33181.2,24069,90347,39648.5,26581,97754.2,967.2,1559.25,0.133,10
69069,64969,69671.8,39499,27709,93421.2,272,1513.71,0.165,11
63493.6,51801,80328.8,44521.3,23821,122486,276,1120.68,0.172,12
77071.8,66593,75848.5,55645.9,36053,101151,337.6,1691.91,0.183,13
66833.5,47344,92514.4,73269.9,42324,113454,358.4,2292.84,0.229,15
96818.3,86781,73116,42696.7,33545,83415.5,288.8,1414.71,0.232,16
61540.4,57877,69684.2,34793.6,24469,93188.5,163.2,764.28,0.239,17
22006.1,14208,101506,48108.1,24772,127273,328.8,1704.78,0.303,18
92855.1,86172,70618.7,51437.4,34136,98752.2,232.8,1557.27,0.333,19
56343.3,47861,77150.8,44206.5,32145,90126.5,265.6,1104.84,0.372,20
58534.3,53476,71735.1,39063.4,26144,97921.5,480.8,1172.16,0.397,21
90259.3,67775,87277.5,80208.8,40879,128588,652.8,2344.32,0.404,22
49348.3,33035,97898.8,48400.1,27487,115398,776,1596.87,0.41,23
38560.9,24645,102541,69503,36053,126340,376,2691.81,0.425,25
75231,58448,84354.3,72731.3,42084,113262,307.2,2268.09,0.444,26
95433.8,75541,82794.1,106554,51729,134994,684.8,2696.76,0.472,29
95180.3,86624,72009.3,47667.5,35108,88980.8,453.6,1529.55,0.503,31
97237.1,87548,72789,42180.9,33708,82009.3,441.6,1584,0.539,33
71781.1,63420,74176,55850.9,37580,97398.7,684.8,2803.68,0.546,35
59958.6,50625,77618.7,59789.1,32581,120264,323.2,1535.49,0.562,36
28805.4,23036,81949.6,29627.7,19404,100066,319.2,858.33,0.58,38
48150.2,41316,76376.5,50067.3,28388,115584,434.4,2217.6,0.618,40
31069,25974,78391.3,42430.4,32098,86632.2,350.4,1578.06,0.646,41
84163.6,76085,72494.5,48917.9,36341,88216.7,285.6,993.96,0.679,44
120318,103367,76283.2,46305.3,34979,86756.7,366.4,1202.85,0.69,45
46597.2,35985,84863,47909.1,31217,100579,690.4,2047.32,0.695,46
37071.8,29093,83509.4,32370,19701,107680,213.6,963.27,0.712,47
66751.6,44672,97927.9,67013.1,29280,149992,536,1637.46,0.718,48
93328.6,82841,73832.8,40229.6,31177,84565.2,238.4,1446.39,0.738,49
21488.2,16152,87187.5,41467.1,23180,117239,492,1480.05,0.742,50
112632,98756,74744.3,58202.1,44100,86492.8,540,2157.21,0.774,52
56931.4,48368,77139,28600.1,19072,98276.9,253.6,1046.43,0.776,53
100064,92208,71119.5,40606.8,33760,78827.3,276.8,1044.45,0.791,55
48434.1,40711,77968.5,46567.6,30215,101005,260,1339.47,0.824,56
106948,89269,78515,72436.3,48449,97983.2,522.4,1975.05,0.829,57
52698.4,41081,84069,56675.5,35321,105158,120,1025.64,0.836,58
55777,41223,88673.9,60745.4,36903,107878,364,1617.66,0.87,59
26484.9,16253,106793,43663,16729,171050,319.2,1108.8,0.908,62
78666.1,57816,89170.2,60372.2,34312,115311,422.4,2089.89,0.919,65
56212.3,53063,69425.5,28275.4,23443,79045.2,176.8,635.58,0.921,66
65537.2,45302,94809.1,71482,31938,146679,709.6,3245.22,0.93,68
30756.2,21578,93411.7,47986.3,29918,105115,363.2,895.95,0.935,69
102542,92198,72888.6,37096.3,29938,81205.9,248.8,1421.64,0.979,71
71409.8,60917,76824.4,54439.1,30805,115816,241.6,1306.8,1.014,72
79169.2,73004,71070.5,51677,36600,92532.9,594.4,1754.28,1.113,73
63253.3,47377,87497.5,35788.5,22581,103868,186.4,1010.79,1.12,74
130693,114013,75123.8,79290.1,55129,94258.1,713.6,2744.28,1.161,76
27556.6,18098,99787.3,48544.7,23410,135900,1132.8,2425.5,1.21,78
58549.1,54102,70923,37941.8,30758,80842.4,80.8,866.25,1.216,79
39433.7,34768,74330.6,44041.1,28068,102832,191.2,1126.62,1.254,80
54605.5,46273,77337.2,44461.9,28501,102237,341.6,1197.9,1.285,81
47960.6,43253,72668.9,31864.1,23649,88301.8,129.6,899.91,1.289,82
58572.5,39859,96304.7,49678.2,26259,123985,472,1854.27,1.3,83
29916.1,17408,112625,53018.5,24560,141475,984.8,1282.05,1.32,86
114778,97757,76946.7,53104.6,34029,102273,308.8,1386.99,1.331,87
38417.3,29525,85274.1,48824.8,32753,97694.4,687.2,1281.06,1.341,88
88245.3,68560,84353,54300.5,30800,115540,349.6,1242.45,1.371,91
51606.4,46381,72919.4,166029,113341,96001.2,469.6,1118.7,1.376,93
51167.2,45908,73043.8,49072.3,31524,102018,344,1474.11,1.378,94
32400.4,23414,90689.1,53093.7,26342,132091,506.4,2034.45,1.381,95
31210.1,23020,88852.6,34289.6,19164,117262,339.2,1303.83,1.397,96
62958.5,57885,71280.1,83037.2,48269,112742,328,2506.68,1.441,97
65389.7,57633,74356.4,34886.6,27061,84488,172.8,1227.6,1.445,98
131871,114220,75663.9,64994.5,47960,88813.2,504,2819.52,1.448,99
72579.8,58665,81080.5,49261.4,36893,87507,149.6,1252.35,1.501,101
56400.2,46801,78977.9,46547.8,29681,102778,377.6,1214.73,1.507,103
119360,104375,74945.1,64966.8,45047,94516,428.8,1772.1,1.551,104
88566.7,84672,68550.5,46728,33604,91131,328,1178.1,1.556,105
59999.9,41881,93888.8,70283.1,31401,146685,459.2,2154.24,1.581,108
30972.2,24473,82940.2,68825.8,45357,99445.9,792,3864.96,1.586,109
67706.3,63052,70373.7,37103.2,27144,89581.4,140,1033.56,1.615,110
26563.7,23304,74702.9,29720.8,20140,96712.1,237.6,770.22,1.7,111
89348.2,68200,85858.1,52925.4,34856,99510,266.4,1326.6,1.733,112
49436.4,33952,95424.8,48156.6,26048,121161,216.8,1432.53,1.748,113
54771.6,41453,86592.3,73275.8,38765,123880,546.4,2292.84,1.77,114
107811,94137,75055.4,49121.8,38125,84439.3,219.2,1343.43,1.774,115
103143,86976,77718,73787.7,42064,114962,687.2,2486.88,1.804,117
35172.5,26936,85575.7,38279.3,27324,91812.1,238.4,1524.6,1.807,118
82743.2,77773,69724.2,54639.1,36393,98393.3,370.4,1880.01,1.834,120
111739,98840,74088.6,68551.6,48988,91708.1,368.8,2060.19,1.849,121
34986.1,30704,74676,26480.5,18180,95458.1,244,700.92,1.874,122
53855.1,48484,72796.1,35743.9,27456,85318.9,554.4,1101.87,1.956,124
87126,75811,75317.4,48125.9,33251,94853.6,524,1876.05,1.961,125
71235.1,53260,87654.2,53381.8,36508,95826.4,288.8,1874.07,2.041,127
25108.2,24372,67515.6,26517.2,15952,108941,350.4,735.57,2.06,128
75384.7,67774,72895.3,26906.2,22910,76967.5,205.6,729.63,2.062,129
82591.9,77228,70087.8,55946.9,39180,93581.8,431.2,1273.14,2.079,130
111060,97004,75032.5,67222,43756,100682,392.8,1797.84,2.079,131
62651.9,57521,71381.9,34955.9,26773,85566.5,221.6,793.98,2.094,132
92249.8,78515,77000.4,49590.1,37043,87734.1,479.2,1542.42,2.097,133
71469.8,61515,76141.6,60728.6,39723,100192,527.2,1735.47,2.127,135
51097.8,44312,75572,32547.2,23228,91829.5,140,844.47,2.161,136
66502.8,62066,70220.9,37903.1,29730,83552.7,70.4,944.46,2.168,137
77436.1,67180,75541.1,56498.3,38108,97162.6,621.6,2389.86,2.223,139
65530.9,60021,71552.2,42117.6,27825,99199.2,192,1116.72,2.296,141
20608.4,14812,91182.2,31647.3,20764,99886.3,319.2,1462.23,2.301,142
51526.8,43760,77167.7,35075.7,25236,91089,243.2,1173.15,2.322,143
57315.2,50641,74173.3,34241.1,25153,89215.1,291.2,969.21,2.333,144
51885.6,46544,73057.2,37565.6,24864,99014.5,132.8,628.65,2.347,145
83616.8,76213,71902.6,43915.4,34901,82463,179.2,1404.81,2.381,146
74877.7,64900,75611.4,34079.8,25904,86220.3,237.6,963.27,2.394,147
59241.8,42229,91938.5,61858.2,31249,129730,503.2,1769.13,2.463,149
38421.2,25685,98032.9,35051.9,15425,148925,288,1023.66,2.475,150
63865.6,54597,76661.7,38988.2,27045,94477,435.2,945.45,2.476,151
35933,25573,92085.7,38558.5,22753,111061,154.4,991.98,2.485,153
63197.9,48544,85319.3,55804.3,31760,115151,476.8,1571.13,2.529,155
81088,72227,73576.1,52156.2,35911,95182.7,314.4,1252.35,2.569,156
106043,94780,73323.5,43988.7,35724,80697.6,210.4,1052.37,2.596,157
22684,21833,68090.3,24864.8,16797,97013.9,367.2,845.46,2.618,158
20482,12688,105794,36182.5,17108,138605,350.4,1144.44,2.63,159
62832.9,57174,72022.5,34373.8,26610,84656.9,282.4,1067.22,2.652,160
63962.3,57084,73432.8,37257.7,29880,81717.5,120,701.91,2.688,161
43979.5,39257,73419.8,33682.8,23501,93929.4,124.8,782.1,2.708,162
79944.5,73151,71622.3,29498,26015,74310.3,222.4,1681.02,2.745,164
65188.5,52300,81686.3,80518.7,47564,110943,246.4,1876.05,2.75,165
55940,52196,70236.9,48919.9,33236,96462,444,1625.58,2.759,166
68603.3,54085,83128.2,41487.9,29509,92139.8,179.2,1305.81,2.768,167
59592.8,46268,84409.8,64366.8,40536,104064,543.2,2104.74,2.781,168
27495,24066,74873.8,42126.5,21270,129798,1050.4,1413.72,2.803,170
21186.4,15729,88274.5,33449.1,13873,158014,193.6,871.2,2.804,171
109720,97257,73934.3,51763.1,42029,80714.5,201.6,1844.37,2.841,172
115975,98752,76966,73700.5,53776,89817.7,548.8,2712.6,2.856,173
26408.5,20721,83524.2,39735.6,24773,105119,302.4,927.63,2.886,174
79569.4,68705,75899.2,50213.8,35297,93232,363.2,1687.95,2.89,175
90521.3,83812,70782.3,49332.7,38820,83283.5,172,1309.77,2.892,176
122884,105124,76607.6,61328.5,43424,92557.7,388.8,1854.27,2.912,178
15427.6,11044,91548.8,50348.4,26628,123916,359.2,1733.49,2.918,179
70001.1,63184,72606.9,35680.6,25780,90704.6,280,1295.91,2.926,180
45502.1,38580,77294.6,54474.8,34096,104706,262.4,1890.9,2.934,181
79985.1,67898,77202.6,54894.5,33994,105829,299.2,1651.32,2.984,182
110662,101680,71325.5,66675.5,51492,84860.7,339.2,1688.94,3.008,183
60595.1,47300,83956.9,51559.2,33380,101228,180,1213.74,3.015,184
55907.3,49560,73929.4,33496.6,27372,80200.1,176,741.51,3.063,185
