"FSC-A", "FSC-H", "FSC-W", "SSC-A", "SSC-H", "SSC-W", "CD86", "CD206", "Time", "Event #"
130841,117573,72931.7,77538.8,52097,97540.8,1040,2102.76,0.011,0
132190,119764,72335.5,67274.5,45492,96915.9,1140.8,2813.58,0.016,1
66302.3,45960,94542.9,76448.8,36840,135998,863.2,1873.08,0.019,2
101453,91137,72954.2,36576.5,28597,83822.8,500.8,1119.69,0.024,3
144412,112541,84095.2,104745,53997,127129,986.4,2389.86,0.03,4
140536,119218,77254.7,67692.2,46770,94853.1,640,2613.6,0.032,5
92240.5,83452,72437.7,78895.1,45432,113807,471.2,2838.33,0.045,6
138578,121554,74714.5,78949.5,52309,98912.9,893.6,3141.27,0.049,7
177143,130825,88738.6,107532,53097,132723,1030.4,4115.43,0.05,8
208475,174874,78128.5,112740,72522,101880,1004,4799.52,0.053,10
35929.1,17080,137860,54723.2,20156,177929,563.2,1488.96,0.06,13
52962,41248,84147.5,43376.9,25712,110561,386.4,1403.82,0.067,14
199940,158412,82716.3,118586,73276,106060,1601.6,4940.1,0.07,15
58156.8,51438,74096.3,40376.2,26718,99037.8,460.8,785.07,0.071,17
102844,89944,74935.2,45009.4,33704,87518.8,639.2,1806.75,0.072,18
44224.4,34525,83947.7,62444.2,27229,150294,1185.6,2094.84,0.076,20
46430.3,30501,99762.5,76998.2,30401,165987,956,1471.14,0.082,21
73521.2,67689,71182.7,53144.2,37177,93683.1,336.8,1191.96,0.09,23
154523,134593,75240.2,95468.7,61541,101666,830.4,3180.87,0.091,24
70842.7,66889,69409.8,38366.5,27885,90169.8,425.6,974.16,0.108,25
31287.4,19289,106301,55798.4,27401,133455,270.4,568.26,0.111,26
46338.2,35479,85594.9,52805.6,24083,143698,895.2,1312.74,0.114,27
104618,94071,72883.4,50558.3,35731,92731.5,640,2057.22,0.122,30
37995.4,32513,76586.7,37235.9,16913,144285,400,997.92,0.135,33
82490.5,70808,76348.6,87134.9,37896,150688,656.8,2335.41,0.142,34
127245,103805,80334.7,76499.3,52013,96388.5,707.2,3269.97,0.143,36
83456.1,74612,73304.3,32304.7,25748,82224.7,377.6,1008.81,0.157,37
88649.3,80220,72422.4,36254.8,27500,86399.8,440.8,964.26,0.16,38
98687.9,79485,81369,79432.6,38797,134178,1092,2449.26,0.161,39
110191,96548,74797,62642.2,43060,95339.6,601.6,2054.25,0.165,40
124433,109856,74232.3,58092.2,42016,90611.5,421.6,1958.22,0.179,41
110532,99184,73034.4,55698.4,38916,93798.2,556.8,1998.81,0.181,42
118627,103457,75145.7,46674.5,36037,84881.2,492.8,1436.49,0.189,44
116357,104912,72685.6,67534.8,48676,90927,423.2,2191.86,0.199,49
84228.3,76525,72133.1,52697.7,34729,99444.2,788.8,1371.15,0.203,50
116452,94416,80831.9,77166.5,45936,110092,980.8,1975.05,0.204,51
92234.2,84183,71803.8,74899.4,52499,93499.1,456,2237.4,0.211,53
58630.3,48144,79810.4,67719,29796,148947,581.6,1423.62,0.213,54
122916,110092,73169.6,67861.5,47308,94008.9,732.8,1975.05,0.214,55
86661.1,73952,76798.8,36403.3,27552,86589.9,497.6,1576.08,0.219,56
88184.5,77076,74981.3,40777.1,26608,100435,384,1114.74,0.235,57
92933.9,81361,74857.9,53976.8,39093,90487.4,841.6,1465.2,0.244,59
91001,81637,73053.2,41707.7,31745,86103.5,152,1242.45,0.251,60
138335,120084,75496.7,94895.5,46500,133743,1508.8,2989.8,0.251,61
123770,95213,85191.8,146274,79661,120338,1782.4,4168.89,0.255,62
117920,88857,86971.6,100826,46153,143170,904.8,3239.28,0.263,65
77700.5,64291,79205.2,70069.2,37235,123326,1227.2,3126.42,0.264,66
130999,113020,75961.1,44342.1,32600,89141.2,384,1872.09,0.279,69
98024.9,90109,71293.2,51354.3,34413,97798.9,329.6,1411.74,0.28,70
51480.8,37784,89292.9,88885.2,37068,157148,853.6,1755.27,0.281,71
124057,106739,76168.8,65125.2,44855,95152,721.6,1958.22,0.282,72
131470,117666,73224.2,61274.1,45650,87966.2,532,1876.05,0.282,73
121555,104059,76555,54478.7,40811,87484.2,720.8,1985.94,0.286,74
117232,98296,78161.3,55436,38744,93770.8,920.8,2218.59,0.327,75
134226,117213,75048.5,71829.5,49817,94494.1,617.6,2895.75,0.328,76
60539.7,54277,73097.8,51092.9,32225,103908,401.6,990.99,0.328,77
122511,106741,75218.1,58454.6,42869,89362.4,660.8,2149.29,0.33,78
164333,124032,86830.1,130273,56244,151795,2128,4653,0.331,80
71967.5,58541,80566.8,71613.6,40329,116375,829.6,2019.6,0.331,81
