"FSC-A", "FSC-H", "FSC-W", "SSC-A", "SSC-H", "SSC-W", "CD86", "CD206", "Time", "Event #"
56422.9,39597,93384.1,78910.9,35405,146067,4284,2076.03,0.041,2
89618.9,77298,75982.1,42071,29990,91936.2,1428.8,1848.33,0.042,3
126649,115397,71926.4,63531.3,46897,88781.5,2050.4,2671.02,0.077,5
102902,90008,74923.9,42804.6,32504,86304.6,6533.6,1739.43,0.119,6
42281.5,34153,81133.6,94607.4,47705,129969,3868.8,3690.72,0.15,7
159143,138560,75271.1,82090.8,54864,98058.9,3372.8,2809.62,0.231,10
58211.4,52424,72770.9,62894.7,33084,124588,3073.6,2266.11,0.289,12
114857,102849,73187.8,59780.2,39697,98691.4,4867.2,3064.05,0.305,15
90363.8,77464,76449.5,37835.8,29292,84651.4,984.8,1339.47,0.305,16
37625.6,27501,89663.4,80574.1,29177,180982,2099.2,1777.05,0.317,18
79250.3,64600,80398.6,47512.1,30040,103654,1650.4,1381.05,0.335,20
99952.3,93673,69929.2,59652.4,41625,93919.1,470.4,2883.87,0.355,21
101308,90259,73558.5,45690.5,32595,91866,3684,2692.8,0.361,22
64421.8,50433,83713.9,47864.5,31297,100228,1472.8,1638.45,0.405,25
30892.7,15024,134757,62150.2,25312,160915,972.8,3012.57,0.418,26
90991.7,84333,70710.5,32076,25677,81868.3,1005.6,805.86,0.46,27
127105,110071,75677.9,51199.8,37027,90621.2,3055.2,1468.17,0.461,28
49838.9,29412,111051,37308.1,12464,196167,1079.2,17173.5,0.477,29
43702.6,32838,87218.9,42927.4,15138,185843,1368,3483.81,0.497,33
72215.5,67256,70368.7,29628.7,22508,86269.2,373.6,907.83,0.534,34
84981.8,75192,74068.6,25172.7,20444,80694.6,490.4,1271.16,0.542,35
64127.7,57233,73430.9,57250.7,31653,118535,760.8,3681.81,0.545,36
90537.7,78497,75588.6,82516.5,45317,119333,488,3157.11,0.566,39
46226.7,38486,78717.3,67321,32406,136146,495.2,2073.06,0.599,41
91570.4,77456,77478.3,41960.2,31620,86967.1,2590.4,1388.97,0.6,42
125463,99828,82365.1,88068.4,59072,97705.4,399.2,3356.1,0.636,44
78202,70400,72799,46409.2,28160,108007,1229.6,2339.37,0.643,45
79029.6,72576,71363.6,84257.9,33604,164324,1270.4,2362.14,0.661,46
74553.2,66063,73958.5,29518.8,22831,84733.3,936.8,1159.29,0.67,47
105593,75087,92161.9,56667.6,31423,118186,2316.8,1721.61,0.673,48
48751.6,36277,88071.8,46120.1,18309,165084,4060,5359.86,0.722,51
104155,92245,73997.5,40152.4,31813,82715.5,2954.4,1069.2,0.724,52
65388.2,54662,78396,35139.1,25122,91667.6,333.6,1100.88,0.761,54
72972.9,55384,86349,46344.9,28856,105256,444.8,2759.13,0.773,57
106302,95580,72887.4,71483,37672,124355,984,2248.29,0.777,58
68325.7,55714,80371,34863.8,27190,84032.2,367.2,2019.6,0.789,59
75534.4,68901,71845.5,26455.8,20149,86049.2,972.8,1699.83,0.793,60
93505.6,85184,71938.2,41452.3,30388,89397.7,444,1964.16,0.844,61
98365,85879,75064.3,58649.6,40579,94720.4,1256,2031.48,0.846,63
84055.1,61864,89044.3,102713,39151,171935,594.4,1860.21,0.861,64
107532,99061,71139.9,49679.2,37793,86147.6,411.2,2399.76,0.897,68
42070.1,32769,84137.6,42653.2,19105,146313,119.2,1833.48,0.902,69
113404,98641,75344.5,62526.4,43269,94703.6,572.8,2487.87,0.904,70
107971,92052,76869.3,46282.5,34800,87160.1,1672,1773.09,0.916,71
93207.7,79652,76689.3,43626.3,29088,98291.2,224.8,1366.2,0.917,72
45183.8,39354,75244.4,53911.4,26010,135838,1424,3178.89,0.941,75
94532.9,64208,96488.1,79459.4,35952,144845,940.8,3428.37,0.982,78
97336.2,86636,73630.2,38083.3,25468,97998.6,1311.2,851.4,0.995,81
55015.7,36880,97763.3,95004.4,41376,150479,768.8,1857.24,0.999,84
47876.4,38628,81226.8,80771.1,40148,131848,1590.4,1480.05,1,85
74529,68200,71617.8,32560.1,26188,81482.3,553.6,1419.66,1.001,86
79106,54868,94486.6,76296.3,19344,258486,633.6,1851.3,1.087,87
56809.7,37592,99039.2,37171.5,17736,137352,1234.4,1015.74,1.098,89
93575,87145,70371.6,47309.1,35513,87304.7,294.4,2768.04,1.113,90
94618.7,81276,76294.7,44217.4,33224,87221,239.2,3169.98,1.147,91
79027.3,53780,96302.2,81864.1,36644,146410,2580.8,9341.64,1.154,92
95398.7,68872,90777.8,70693.9,39464,117398,908,3433.32,1.176,94
112870,96689,76503.4,60142.5,43825,89937.2,1004,2586.87,1.238,96
81673,76727,69760.6,62671.9,36804,111598,453.6,4410.45,1.254,97
87419.3,71692,79912.8,39824.7,30284,86182.6,1729.6,1568.16,1.276,98
91954.2,81894,73586.7,39034.7,30134,84893.4,231.2,2059.2,1.345,99
87108.1,80632,70799.6,40502.9,29004,91518.3,258.4,1408.77,1.348,101
37248.1,30837,79161.2,66264.7,27317,158975,1117.6,1406.79,1.368,102
92006.5,75341,80032.6,77575.4,33689,150909,1413.6,1840.41,1.413,103
155550,129316,78831.1,78871.3,53092,97357.6,820,2832.39,1.47,108
97616.2,85186,75098.9,39617.8,29954,86679.4,545.6,1347.39,1.521,112
37143.6,22408,108633,107068,39464,177804,2039.2,14380.7,1.529,113
60008.5,37684,104360,84044.1,39636,138962,2446.4,4591.62,1.558,116
48667.3,33920,94028.9,145302,48228,197448,1104,8298.18,1.585,117
