"FSC-A", "FSC-H", "FSC-W", "SSC-A", "SSC-H", "SSC-W", "CD86", "CD206", "Time", "Event #"
148227,108788,89295,124000,65248,124548,1168,3565.98,0.035,0
109709,100539,71513.1,51590.9,36975,91441.8,511.2,2518.56,0.038,1
46656.5,22337,136889,101981,26837,249038,791.2,2182.95,0.098,3
52480,30769,111779,97773.4,29605,216439,1040,2343.33,0.104,5
50653.2,30008,110624,174859,55368,206971,3290.4,3225.42,0.146,7
44765.8,36713,79910.9,103752,48605,139893,898.4,2058.21,0.166,9
62045.1,51128,79529.6,35086.6,25288,90929.9,104,770.22,0.232,13
91255.3,67544,88542.4,69250.5,43820,103569,968,2178.99,0.243,15
84069.2,67708,81372.3,112467,51436,143297,1141.6,2173.05,0.365,17
39981.2,28873,90749.5,50538.5,21661,152906,929.6,2044.35,0.424,20
59250.4,46073,84280,69655.4,23069,197882,1280.8,2757.15,0.52,23
54586,38797,92206.8,48179.3,21513,146771,484,1899.81,0.541,24
84926.4,70848,78558.8,77433.8,47252,107397,769.6,2125.53,0.555,26
113112,102080,72618.9,69258.4,47664,95227.4,1013.6,2809.62,0.574,27
46757.9,30858,99304,58977.3,26378,146529,1298.4,3231.36,0.576,28
81023.3,61185,86785,202025,64625,204873,1790.4,3866.94,0.621,30
72561.1,50189,94749.1,116635,44541,171612,2534.4,3890.7,0.675,31
71442.5,63156,74134.8,26321.1,23332,73932,96.8,1453.32,0.721,35
53057.2,34321,101313,80441.5,43089,122347,576,1570.14,0.73,37
48466.1,28974,109625,125026,39454,207678,1672,2350.26,0.736,39
57464.9,42449,88718.8,76410.2,29973,167071,1924.8,2843.28,0.757,40
35799.7,32780,71573.1,45375.7,20808,142913,589.6,2053.26,0.766,41
80542,62576,84351.9,117500,52432,146866,882.4,3983.76,0.774,42
31330.3,24628,83371,73617.4,53924,89470.2,176.8,962.28,0.805,44
29824.1,21636,90337.9,154948,51108,198690,4874.4,5355.9,0.836,46
62811.1,36925,111480,85230.1,43405,128687,1373.6,2982.87,1.003,52
36890.1,15994,151159,64469.8,20782,203305,1087.2,1998.81,1.012,53
44926.4,32367,90966.1,52909.6,36399,95263.1,295.2,944.46,1.033,55
110403,94365,76674.1,83376.8,36909,148045,1602.4,2414.61,1.069,56
46182.2,21741,139212,184727,56617,213828,1921.6,2489.85,1.099,60
33990.1,19805,112475,111350,37641,193870,976.8,3101.67,1.14,62
39750.4,27069,96238.5,42125.5,20665,133595,554.4,1246.41,1.194,63
46028.6,35820,84213.5,69455.4,26120,174266,1097.6,2417.58,1.207,64
48310.9,33620,94173.1,66640.9,29460,148248,1322.4,2811.6,1.262,67
64388.2,36601,115290,85896.4,36845,152783,909.6,1942.38,1.265,68
79315.1,65193,79732.4,103498,42461,159742,1083.2,3808.53,1.267,71
100169,68088,96414.7,161154,38780,262143,1329.6,2560.14,1.271,72
75260.6,62445,78986,88685.2,46393,125279,1504,4261.95,1.294,73
17084.3,7117,157319,100772,25837,255610,934.4,1780.02,1.312,75
60134.9,38960,101155,103044,64992,103907,340,3285.81,1.461,79
63203.4,47834,86593.2,58858.5,30106,128126,2296.8,1560.24,1.548,82
67933.3,54917,81069.2,83487.7,27761,197091,542.4,2102.76,1.558,83
