"FSC-A", "FSC-H", "FSC-W", "SSC-A", "SSC-H", "SSC-W", "CD86", "CD206", "Time", "Event #"
65015.3,55701,76495,29240.6,18449,103871,456.8,1677.06,0.06,0
77794.1,68592,74328.1,36254.8,26500,89660.1,1896,2378.97,0.109,4
52054.9,38745,88049.2,53639.2,42013,83671.7,396.8,1739.43,0.116,6
98533.5,85558,75475,43174.9,30598,92473.7,1388.8,4329.27,0.123,7
173241,147804,76814.8,132229,57512,150678,912.8,6387.48,0.131,8
137841,115437,78255.1,73425.3,46617,103224,1192,4220.37,0.132,9
177606,150679,77247.6,82769,56279,96383.1,842.4,3383.82,0.18,13
101285,92096,72075.2,53606.5,39600,88716.1,915.2,4426.29,0.195,17
106637,93555,74700,50207.9,37136,88604.6,920.8,1551.33,0.298,19
38705.9,19508,130030,148776,55136,176839,556,9382.23,0.322,20
114983,100857,74714.9,61285,43673,91964.6,3440.8,4602.51,0.335,21
61327.5,47717,84229.1,33030.4,22293,97101.2,247.2,15121.3,0.35,22
109517,97992,73243.6,53530.3,40024,87651.4,516.8,3231.36,0.354,24
138905,122834,74110.3,78371.4,54870,93605.7,778.4,4789.62,0.373,26
123872,99944,81226.1,71500.8,45532,102914,820.8,3157.11,0.383,28
62637.1,45404,90410.2,80589,36844,143347,535.2,10539.5,0.421,31
145375,121880,78169.4,107559,64776,108821,3763.2,3879.81,0.442,33
119071,94435,82632.8,45230.1,30311,97792.9,1764,3955.05,0.457,34
72274,55574,85229.6,78573.3,39622,129963,480.8,3173.94,0.469,35
125160,89623,91521.8,63786.7,28871,144793,1246.4,4237.2,0.497,37
122151,92098,86921.5,110529,49858,145285,536,27202.2,0.501,38
126932,110739,75119,130836,66512,128917,1004.8,3395.7,0.567,41
43261.1,38385,73861.2,41923.5,24449,112377,1284,16085.5,0.639,45
105700,89225,77637,61972,41501,97862.7,2766.4,4553.01,0.686,50
70210.1,55668,82656,76274.5,32052,155957,429.6,2705.67,0.705,52
94576.6,82758,74895.1,41182,26946,100160,287.2,69669.3,0.784,55
63436.6,58534,71025.1,27980.4,21970,83464.8,945.6,1429.56,0.844,57
77258.2,63781,79384.1,66274.6,34261,126773,367.2,18519.9,0.882,58
76350.3,71681,69805,55262.8,31153,116255,3035.2,4151.07,0.921,61
47242.3,43032,71948.1,38806,22856,111270,440,2991.78,0.969,63
136966,100116,89657.8,125360,66404,123721,904.8,6958.71,1.006,66
68157.2,59448,75137.1,25680.6,21420,78571.6,135.2,6284.52,1.099,72
110153,90452,79810.3,46977.5,32148,95767,604.8,2194.83,1.105,73
73687.4,46971,102812,123022,63663,126642,994.4,6278.58,1.11,75
44576.2,35604,82051.1,47928.9,28244,111212,648.8,11521.6,1.137,76
66672.8,49769,87795,63795.6,20157,207417,1249.6,4750.02,1.176,78
60943.7,52621,75901.4,49783.1,29177,111821,480,4064.94,1.196,81
100952,91095,72627,61598.8,44947,89815.5,800,2053.26,1.267,85
57982.1,37800,100527,139626,34780,262143,1930.4,3488.76,1.298,87
27683,20357,89120.8,81949.2,50689,105952,144.8,482.13,1.329,88
77507,60580,83847.8,45828.1,30020,100046,1285.6,4801.5,1.413,91
188135,147378,83659.9,81137.4,56722,93745.3,536.8,21194.9,1.417,92
