"FSC-A", "FSC-H", "FSC-W", "SSC-A", "SSC-H", "SSC-W", "CD86", "CD206", "Time", "Event #"
196549,164487,78310.4,76075.6,53363,93429.7,370.4,3549.15,0.056,3
80854.8,63292,83721.5,60978.1,36972,108089,145.6,1461.24,0.138,5
109411,98520,72781,44216.4,32744,88497.6,123.2,1511.73,0.139,6
74022.8,65390,74188.1,52525.4,33998,101250,159.2,1144.44,0.146,7
117137,106201,72284.7,56596.3,40569,91426.9,237.6,1520.64,0.192,11
90120.4,83597,70650.1,44275.8,33177,87459.9,177.6,1207.8,0.212,13
80311.9,72704,72393.8,34174.8,26788,83607.6,104,727.65,0.244,16
98702,84306,76726.8,88767.4,51586,112772,92,1244.43,0.333,20
46215,43453,69701.7,28334.8,22621,82089.6,8,263.34,0.339,21
47533.2,30444,102323,98044.6,46444,138348,135.2,1287.99,0.352,25
65484.1,43098,99576.9,88893.1,42910,135766,433.6,2377.98,0.354,26
93836.3,82445,74591,48634.7,37933,84025.2,96.8,1154.34,0.359,27
76805,72765,69174.7,44533.2,34893,83642.2,76,978.12,0.361,28
57769.1,49396,76645,47861.6,28960,108310,132.8,1011.78,0.371,31
44773.6,35064,83683.6,37121,23084,105387,179.2,663.3,0.379,33
33333.3,21153,103273,143726,54113,174066,162.4,1203.84,0.396,34
37009.4,23325,103985,49936.6,31373,104314,88,915.75,0.404,36
86192.3,68913,81968.6,77894.2,44901,113692,302.4,2450.25,0.408,37
18814.4,10956,112543,86451.8,28920,195909,192.8,1923.57,0.41,38
60499.9,40172,98698.7,61591.9,33836,119296,188.8,1147.41,0.41,39
66225.1,58401,74316,50907.8,32341,103160,100,1079.1,0.412,40
79369.7,69641,74691.2,39532.7,28845,89818.5,268.8,1161.27,0.423,43
90292,80271,73717.5,98455.5,45499,141814,315.2,2652.21,0.438,44
52157.8,45607,74949.3,46653.8,28247,108242,193.6,740.52,0.439,45
87675.1,75987,75616.6,34834.1,26723,85427.9,106.4,793.98,0.448,46
54924.5,34316,104894,98547.6,36776,175615,214.4,1606.77,0.458,51
66167.4,56260,77076.9,102191,42176,158791,233.6,2456.19,0.461,52
136545,125350,71389.1,85575.6,58934,95162.1,394.4,3553.11,0.467,54
58756.6,45327,84953.2,42245.3,24159,114599,128.8,770.22,0.469,55
61552.1,46248,87222.8,59068.4,35256,109800,88,882.09,0.494,58
79113.1,75096,69041.7,21685,16312,87122.7,180.8,971.19,0.498,59
103024,92265,73178.1,45564.8,36233,82414.7,43.2,1269.18,0.502,60
192567,166569,75764.9,91809.6,61945,97131.9,415.2,3569.94,0.507,61
68090.9,52978,84231.2,99837.5,39206,166887,172.8,1428.57,0.515,63
87108.1,76508,74615.9,70420.7,39756,116085,169.6,1404.81,0.521,64
65241.5,44949,95122.7,79678.2,42901,121717,317.6,1645.38,0.524,65
150449,132817,74236,82485.8,50801,106411,341.6,2700.72,0.527,66
71676.5,49217,95442.5,57261.6,33457,112165,193.6,945.45,0.527,67
41166.8,29532,91355.5,48176.4,23640,133557,196.8,1176.12,0.528,68
118805,106348,73212.5,67230.9,50540,87179.3,277.6,1979.01,0.537,69
102097,93112,71860.2,72727.4,45032,105842,221.6,1622.61,0.548,70
44068.4,39852,72469.9,45028.2,26808,110078,101.6,680.13,0.559,71
99416.5,79332,82127.7,72869.9,44736,106751,580.8,2952.18,0.588,76
51266.3,34592,97126.1,43059.1,30512,92485.5,28,549.45,0.593,77
80638,69000,76589.7,56906.2,38488,96897.9,320,1487.97,0.604,79
44512.3,34129,85474.4,58663.4,33141,116006,164.8,1076.13,0.626,84
57934.5,46671,81352.3,76993.3,36604,137849,279.2,1566.18,0.628,85
116920,105245,72806.3,55367.7,37645,96389.4,302.4,1612.71,0.641,87
50990.9,35434,94308.9,52205.7,32985,103724,36,540.54,0.651,89
130889,104940,81741.7,86912.1,55096,103381,391.2,2710.62,0.659,90
58337.8,42969,88976.3,29701,19005,102420,71.2,586.08,0.668,94
61704.2,38613,104728,147460,64577,149650,358.4,1766.16,0.669,95
91749.1,82977,72464.3,39075.3,28933,88509.3,178.4,989.01,0.678,97
38391.6,25965,96900.9,46463.7,19497,156180,182.4,968.22,0.678,98
95057.8,83801,74339.3,64366.8,42442,99390.8,342.4,1995.84,0.711,101
58177.1,45957,82962.2,25126.2,17665,93216.6,12.8,726.66,0.717,102
66806.2,61672,70991.9,70310.8,45032,102325,196.8,905.85,0.725,103
40727.7,33473,79739.8,62240.3,34101,119615,103.2,734.58,0.732,105
82137.1,74683,72077.2,48292.2,39944,79232.9,279.2,1235.52,0.741,106
72036.1,60057,78608,34338.1,26989,83381.6,131.2,804.87,0.751,108
145968,116961,81789.5,99067.3,58033,111876,507.2,3211.56,0.751,109
27108.9,23349,76089.3,54209.4,38581,92083.4,54.4,563.31,0.756,111
50033.9,36725,89285.8,74614.3,43249,113064,96,545.49,0.757,112
99988.2,72361,90557.4,87330.9,35833,159722,300,1577.07,0.762,115
91114.1,70281,84962.6,48062.5,30781,102330,132.8,1525.59,0.769,116
67531.6,49680,89085.2,47850.7,23824,131629,188.8,629.64,0.77,117
85037.2,74579,74726.1,37650.7,28835,85572.3,81.6,891,0.771,118
39286.3,29420,87514.1,40075.2,27704,94801.1,77.6,450.45,0.801,120
56125.7,46337,79380.5,57491.3,33205,113469,204.8,1415.7,0.803,121
26795.3,14815,118533,63246.2,32507,127508,142.4,1067.22,0.816,124
49527.7,46953,69129.7,30115.8,18585,106197,136.8,618.75,0.817,125
38866.6,24067,105836,63688.7,28823,144811,150.4,1124.64,0.818,126
71568.1,64261,72988.1,22446.3,19009,77386.4,17.6,542.52,0.844,130
93430.7,82033,74641.6,100563,53921,122225,247.2,1705.77,0.845,131
125142,111884,73301.6,58873.3,43512,88672.6,326.4,1813.68,0.852,134
82862.5,73788,73595.7,28594.2,21784,86024,80,478.17,0.855,136
104855,92263,74480,71581,46660,100539,289.6,2363.13,0.856,137
46490.3,37091,82143.7,58623.8,27479,139815,160.8,1430.55,0.858,139
51427,38100,88459.8,47466.5,21952,141708,125.6,896.94,0.878,143
65566.8,49960,86008.5,41528.5,25884,105147,65.6,648.45,0.884,144
91270.9,80436,74363.9,39746.5,30048,86688.9,48,908.82,0.886,145
100995,90912,72804.7,46400.3,36628,83020.9,157.6,1137.51,0.894,147
54328.6,45912,77550,43391.7,23084,123190,200,920.7,0.896,148
57662.3,44150,85593.5,67350.7,56630,77942.7,71.2,591.03,0.904,151
44386.7,31900,91188.9,55269.7,22984,157595,112.8,781.11,0.925,156
42699.5,35556,78702.8,31534.5,19664,105098,152,698.94,0.932,159
75837.8,69505,71507.2,41532.5,30577,89017,64.8,847.44,0.934,160
37832.3,32957,75230.8,37148.8,16889,144152,18.4,684.09,0.946,163
29225.8,19753,96964.7,44261.9,25357,114396,76,504.9,0.949,164
183399,149040,80644.4,81323.6,52180,102139,312,2528.46,0.957,165
106972,90800,77208.6,55073.7,31556,114378,176,1027.62,0.968,169
124015,112050,72533.8,63615.4,48278,86356.1,196,2588.85,0.97,170
41199.6,22632,119303,79562.3,37800,137942,91.2,1084.05,0.975,172
64055.2,59709,70306.3,34831.2,25613,89122.5,113.6,626.67,0.978,175
44957.6,35209,83681.6,32176,19997,105450,20,627.66,0.983,177
34309.1,23965,93823.5,59126.8,30121,128646,275.2,1239.48,1.002,179
31819.3,22566,92409.4,46650.8,23078,132477,188,1544.4,1.006,182
132283,98784,87760.4,145375,60368,157820,405.6,2728.44,1.009,183
58031.2,48440,78512.3,48221.9,29832,105936,162.4,1016.73,1.024,185
38929,30874,82634.3,35276.7,23550,98169.5,-20,615.78,1.037,188
105520,93789,73733.1,41264.2,32205,83971.1,100,900.9,1.037,189
130524,112635,75944.4,75303.4,47439,104030,343.2,2236.41,1.039,190
48247.7,33480,94443.2,55334.1,21288,170348,68.8,989.01,1.043,192
66622.9,56662,77056.9,35983.5,26966,87451.5,195.2,933.57,1.05,193
88870.9,74324,78362.9,64351,37968,111075,239.2,1514.7,1.068,195
51028.4,47097,71006.6,61448.3,50061,80443.4,72,580.14,1.077,197
169105,137185,80784.7,98606,67525,95701.5,504.8,4806.45,1.082,198
110945,95989,75747,50011.8,37873,86541.2,189.6,1649.34,1.084,202
123398,110059,73478.6,67628.9,50011,88623,166.4,1823.58,1.091,203
58799.5,53363,72212.7,31124.6,21559,94614,258.4,698.94,1.106,207
130060,113852,74865.5,36677.5,26680,90093.6,300,1053.36,1.106,208
84860.1,79500,69954.6,44941.1,31512,93464.6,198.4,994.95,1.13,209
127752,112737,74264.2,56703.2,40789,91105.5,340.8,1706.76,1.132,210
91066.6,83123,71798.9,60890.9,41975,95069.7,316,1870.11,1.137,211
155864,129665,78777.8,59602.9,40785,95773.9,276,1941.39,1.147,212
73606.3,61526,78403.6,98400.1,53041,121580,190.4,1282.05,1.165,216
