"FSC-A", "FSC-H", "FSC-W", "SSC-A", "SSC-H", "SSC-W", "CD86", "CD206", "Time", "Event #"
75865.9,63585,78193.7,75123.2,33457,147152,403.2,2134.44,0.04,1
118146,103707,74660.4,47394.3,33567,92532.3,1200.8,1480.05,0.082,4
44815.7,33744,87038.9,46263.7,21380,141812,500.8,1825.56,0.129,7
29425.5,25152,76671,65846.9,52016,82961.8,185.6,12118.6,0.173,9
84113.6,71981,76582.3,48993.1,28489,112704,1425.6,2353.23,0.174,10
53756.8,44397,79352.4,72174,40797,115940,370.4,8155.62,0.201,12
29558.9,18024,107477,73959.9,20556,235797,866.4,13671.9,0.244,14
87883.4,81737,70464.1,31859.2,24813,84146.4,289.6,1466.19,0.262,16
86730.5,80457,70646.1,34737.1,26381,86294.4,890.4,1341.45,0.269,19
130138,110685,77054.2,72061.1,45561,103654,243.2,2140.38,0.269,20
97065.5,89976,70699.8,42819.5,30060,93353.9,292,2701.71,0.284,22
67618.2,66911,66228.7,31930.5,21615,96812.2,341.6,1677.06,0.319,24
82485.8,70244,76957.3,45315.3,29248,101538,197.6,1484.01,0.416,26
74261.5,68354,71199.9,41851.3,26914,101908,2860,8216.01,0.424,27
55354.3,47985,75600.6,50247.4,25589,128689,903.2,4522.32,0.426,28
45030.2,41584,70967.1,30838.5,25508,79231.3,162.4,5742,0.435,30
112390,98064,75110.2,52847.2,37956,91247.6,387.2,2766.06,0.497,36
63955.3,57489,72907.4,24396.6,20065,79683.7,418.4,904.86,0.52,37
81754.1,72397,74006.4,40356.4,29565,89456.9,1164,1557.27,0.598,42
128794,112617,74949.8,58986.2,42297,91394.6,439.2,3388.77,0.667,45
63375,56377,73670.9,26416.2,19149,90407.3,429.6,1213.74,0.699,47
101843,92440,72202.4,40055.4,29820,88030.5,140.8,1358.28,0.712,49
78633.4,59084,87220.2,77189.3,32616,155098,929.6,6051.87,0.712,50
66013.7,58636,73781.9,38896.1,26120,97591.7,417.6,2972.97,0.736,51
36635.8,32262,74420.8,55090.5,27222,132628,458.4,6183.54,0.746,53
52712.4,37208,92844.5,59042.6,26520,145906,328.8,1990.89,0.749,54
101508,93927,70825.8,49328.7,36419,88767.1,556,4097.61,0.792,55
109198,98461,72682.9,40144.5,31181,84375.4,1168.8,1592.91,0.793,56
54958.8,36708,98119.7,57416,29844,126083,372,7588.35,0.8,58
58571,37292,102931,70136.5,31992,143676,596,11960.2,0.811,59
121958,105153,76009.4,118005,58645,131871,640,16543.9,0.816,60
96298.8,89983,70135.9,79562.3,51291,101659,1840.8,6608.25,0.851,63
76336.3,67989,73582.1,31605.8,25313,81828.1,2619.2,2422.53,0.902,64
