"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","APC-A","Alexa Fluor 488-A","Time"
56905.601562,44989.000000,82895.054688,30013.000000,22217.000000,88532.750000,2739.719971,11775.000000,0.549699
100336.000000,86756.000000,75794.414062,40919.000000,31104.000000,86216.171875,1422.000000,11206.000000,0.578352
56204.800781,48824.000000,75443.187500,32495.000000,23944.000000,88940.539062,3271.390137,5238.000000,0.584719
82225.601562,68834.000000,78285.976562,31678.000000,25446.000000,81586.476562,300.990021,6265.000000,0.591086
34199.199219,21049.000000,106479.101562,47899.000000,18749.000000,167428.078125,4328.410156,55298.000000,0.610187
72580.000000,59977.000000,79307.117188,35347.000000,25357.000000,91355.484375,6119.340332,2258.000000,0.614432
82160.804688,72268.000000,74507.265625,40571.000000,30520.000000,87118.648438,4993.590332,2648.000000,0.633534
72323.203125,59105.000000,80192.421875,40053.000000,30625.000000,85711.460938,489.010010,6801.000000,0.633534
73346.398438,63933.000000,75185.421875,29959.000000,25277.000000,77675.085938,304.149994,6483.000000,0.660064
64138.402344,54589.000000,77000.398438,31073.000000,25181.000000,80870.500000,582.230042,5472.000000,0.664308
84960.000000,74742.000000,74495.437500,45306.000000,34534.000000,85978.289062,1745.110107,11204.000000,0.670676
85351.203125,75445.000000,74141.117188,42949.000000,32417.000000,86828.078125,3452.300049,15699.000000,0.678104
62166.402344,49512.000000,82285.859375,34151.000000,21580.000000,103712.695312,1058.599976,4501.000000,0.680226
97168.804688,78971.000000,80637.898438,38507.000000,29739.000000,84858.093750,2188.300049,5871.000000,0.687655
88170.398438,75697.000000,76335.062500,30101.000000,23653.000000,83401.648438,512.710022,7742.000000,0.711001
83296.000000,69984.000000,78001.929688,37033.000000,30208.000000,80342.781250,2620.430176,19165.000000,0.716307
81197.601562,72731.000000,73165.031250,26048.000000,22283.000000,76609.156250,888.750000,3277.000000,0.727980
27545.599609,14973.000000,120565.585938,43596.000000,19981.000000,142991.218750,1691.390015,24846.000000,0.730103
163558.406250,123500.000000,86793.226562,86318.000000,51240.000000,110400.789062,6162.000000,25116.000000,0.730103
77972.804688,70672.000000,72306.226562,41806.000000,29568.000000,92660.914062,3364.610107,7493.000000,0.740715
79499.203125,65481.000000,79565.976562,35793.000000,27241.000000,86110.281250,5090.760254,14664.000000,0.749204
54296.000000,43427.000000,81938.492188,42445.000000,28376.000000,98029.164062,4334.729980,6062.000000,0.760877
42823.199219,34472.000000,81412.781250,35525.000000,22828.000000,101987.320312,809.750000,15595.000000,0.763000
54848.000000,40917.000000,87849.031250,39487.000000,25797.000000,100314.773438,2884.290039,19115.000000,0.768306
91414.398438,77520.000000,77282.437500,46994.000000,32980.000000,93383.828125,4898.790039,7543.000000,0.776795
73477.601562,62336.000000,77249.554688,36576.000000,28480.000000,84165.898438,3486.270020,7721.000000,0.787407
93831.203125,77405.000000,79443.484375,45236.000000,34825.000000,85128.109375,1216.599976,10977.000000,0.793774
68697.601562,59045.000000,76249.734375,26010.000000,20465.000000,83293.007812,2554.070068,9231.000000,0.800142
41227.199219,33381.000000,80940.234375,38668.000000,23697.000000,106939.531250,1548.400024,16840.000000,0.800142
53971.199219,42949.000000,82354.804688,44151.000000,30513.000000,94827.781250,132.720001,33470.000000,0.823488
61164.000000,50697.000000,79066.695312,37989.000000,27065.000000,91987.703125,2181.979980,15196.000000,0.828794
94827.203125,80917.000000,76802.109375,39146.000000,30741.000000,83454.421875,5376.740234,11229.000000,0.833039
30500.000000,18816.000000,106231.296875,33339.000000,22496.000000,97124.148438,1528.650024,15616.000000,0.839406
37382.402344,26868.000000,91182.570312,25100.000000,17664.000000,93124.640625,2046.890015,37427.000000,0.846834
71856.804688,61209.000000,76936.515625,43356.000000,30313.000000,93734.664062,3109.440186,13330.000000,0.854262
93588.804688,72897.000000,84138.390625,54714.000000,40497.000000,88543.265625,1595.800049,11908.000000,0.856385
86584.804688,67480.000000,84090.421875,44414.000000,29228.000000,99586.562500,1226.869995,9703.000000,0.858507
82363.203125,71460.000000,75535.335938,31239.000000,25140.000000,81435.125000,763.140015,8519.000000,0.882915
79908.804688,67109.000000,78035.789062,41784.000000,32561.000000,84099.273438,887.960022,6719.000000,0.893527
62651.199219,50354.000000,81540.867188,37548.000000,26322.000000,93486.281250,1571.310059,6636.000000,0.895649
85052.000000,74181.000000,75140.101562,29425.000000,23841.000000,80885.734375,1655.050049,3396.000000,0.896710
77887.203125,52960.000000,96382.468750,62478.000000,36336.000000,112686.000000,2079.280029,15702.000000,0.900955
62017.601562,53636.000000,75777.195312,52884.000000,33604.000000,103136.703125,3940.520020,17111.000000,0.914751
87948.804688,75028.000000,76822.156250,36114.000000,28656.000000,82592.375000,5064.689941,9558.000000,0.921118
83871.203125,74164.000000,74113.906250,38879.000000,31092.000000,81949.507812,715.739990,11878.000000,0.923240
