"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","APC-A","Alexa Fluor 488-A","Time"
77142.398438,61088.000000,82759.375000,67641.000000,45796.000000,96797.117188,1215.810059,3443.000000,0.772379
85334.398438,66789.000000,83733.476562,124424.000000,61201.000000,133237.218750,2033.460083,19875.000000,0.844601
64118.402344,37971.000000,110665.078125,97578.000000,52183.000000,122547.031250,3659.280029,66600.000000,0.870682
63068.800781,54680.000000,75590.289062,48603.000000,30524.000000,104352.187500,8150.430176,10254.000000,0.883722
37712.800781,22865.000000,108092.984375,53246.000000,26229.000000,133040.906250,14012.230469,7080.000000,0.942904
62518.402344,49927.000000,82063.937500,51343.000000,33747.000000,99707.085938,7834.430176,2617.000000,0.995065
162763.203125,140536.000000,75901.187500,93309.000000,62408.000000,97985.812500,4299.970215,8961.000000,1.006099
53404.800781,32557.000000,107501.828125,92712.000000,44489.000000,136572.500000,2224.640137,81565.000000,1.010111
130996.000000,103928.000000,82604.820312,110092.000000,68392.000000,105494.640625,14344.820312,6727.000000,1.014124
62933.601562,52699.000000,78263.664062,44065.000000,29311.000000,98524.234375,6697.620117,6125.000000,1.017133
29688.000000,25689.000000,75737.976562,37045.000000,24729.000000,98175.468750,3117.340088,2968.000000,1.038198
24138.400391,17281.000000,91541.820312,61287.000000,27697.000000,145015.890625,1108.369995,6581.000000,1.058259
32514.400391,19773.000000,107766.343750,30126.000000,19257.000000,102525.703125,5686.419922,9722.000000,1.061269
32174.400391,18886.000000,111647.859375,56917.000000,22098.000000,168798.656250,1132.859985,3894.000000,1.078321
116652.000000,92430.000000,82710.226562,67055.000000,46042.000000,95445.820312,5875.229980,7189.000000,1.097380
31104.800781,27910.000000,73037.765625,32633.000000,21110.000000,101309.156250,1038.060059,10135.000000,1.107411
186272.000000,148615.000000,82141.921875,93062.000000,52483.000000,116207.367188,7758.590332,16587.000000,1.271918
40604.800781,18313.000000,145310.765625,73046.000000,34525.000000,138657.281250,1904.690063,6348.000000,1.275930
73669.601562,62504.000000,77243.242188,80931.000000,37128.000000,142854.312500,3291.930176,7567.000000,1.295992
34348.000000,21361.000000,105380.390625,51465.000000,27045.000000,124711.046875,2434.780029,4793.000000,1.306023
30832.800781,23840.000000,84759.156250,32422.000000,23280.000000,91271.828125,972.490051,2782.000000,1.310035
37816.000000,25462.000000,97333.648438,65254.000000,36274.000000,117893.976562,3543.150146,8093.000000,1.355174
18270.400391,13737.000000,87163.789062,35731.000000,16605.000000,141021.796875,2321.810059,2135.000000,1.366208
96878.398438,78471.000000,80909.164062,74392.000000,46707.000000,104381.664062,26916.089844,4224.000000,1.370220
47296.000000,26584.000000,116596.093750,66542.000000,35208.000000,123860.953125,12637.629883,5891.000000,1.393291
22427.201172,14648.000000,100340.593750,62041.000000,32968.000000,123329.265625,2499.560059,9653.000000,1.404325
65853.601562,42241.000000,102170.437500,106063.000000,66197.000000,105003.929688,1093.359985,7792.000000,1.429403
27692.800781,20987.000000,86476.171875,38966.000000,21195.000000,120484.820312,963.800049,2575.000000,1.431409
40541.601562,26545.000000,100091.710938,39457.000000,26069.000000,99192.679688,1478.090088,5355.000000,1.480560
38917.601562,29244.000000,87214.609375,66058.000000,31336.000000,138153.484375,3871.000000,9450.000000,1.490591
45695.199219,29935.000000,100039.445312,88929.000000,48811.000000,119400.367188,4365.540039,9431.000000,1.510653
57645.601562,47682.000000,79230.367188,42641.000000,26454.000000,105636.984375,5753.570312,5534.000000,1.516671
71806.398438,52148.000000,90241.312500,48341.000000,36532.000000,86720.570312,6437.709961,9145.000000,1.550776
50716.000000,36616.000000,90772.453125,79733.000000,49992.000000,104524.359375,1795.670044,11021.000000,1.552783
50123.199219,36520.000000,89947.265625,38267.000000,19592.000000,128004.593750,1504.950073,3790.000000,1.559804
36234.402344,28916.000000,82122.625000,32145.000000,22336.000000,94316.570312,133169.515625,1238.000000,1.575854
65563.203125,37486.000000,114622.796875,68138.000000,35886.000000,124435.484375,16958.929688,5100.000000,1.647073
72368.000000,65116.000000,72834.781250,69610.000000,42860.000000,106438.664062,8031.930176,4233.000000,1.727320
47292.000000,35102.000000,88294.929688,45649.000000,29306.000000,102083.289062,1245.830078,8182.000000,1.740360
21492.800781,10153.000000,138732.609375,64804.000000,32777.000000,129572.406250,1646.359985,5108.000000,1.807567
37008.800781,29083.000000,83396.101562,29140.000000,22347.000000,85457.515625,1572.890015,6750.000000,1.810577
39326.402344,23165.000000,111258.148438,65903.000000,33261.000000,129852.343750,2370.790039,6871.000000,1.868756
42153.601562,30277.000000,91243.476562,53942.000000,28405.000000,124454.960938,20767.521484,2991.000000,1.872768
40869.601562,26296.000000,101856.953125,74125.000000,32716.000000,148485.640625,2362.100098,4677.000000,1.897845
32845.601562,21898.000000,98299.812500,41279.000000,23806.000000,113637.765625,1779.869995,7799.000000,1.922923
31692.800781,23657.000000,87797.242188,36581.000000,23277.000000,102993.187500,15048.709961,1082.000000,1.945994
35135.199219,27913.000000,82492.765625,45185.000000,26157.000000,113210.382812,606.720032,3893.000000,2.044297
30492.000000,25829.000000,77367.453125,37131.000000,24629.000000,98802.921875,467.680023,3458.000000,2.048309
39826.402344,34872.000000,74846.960938,43690.000000,31784.000000,90085.195312,8056.420410,13580.000000,2.061349
45217.601562,37884.000000,78222.492188,35389.000000,26152.000000,88683.601562,3004.370117,6976.000000,2.080408
37760.000000,26832.000000,92227.171875,72496.000000,34020.000000,139656.015625,4238.350098,7513.000000,2.112507
46836.000000,36150.000000,84908.554688,69705.000000,37442.000000,122007.023438,4480.879883,12429.000000,2.141596
31948.000000,22823.000000,91738.343750,54229.000000,31027.000000,114543.851562,967.750000,11163.000000,2.182723
56604.800781,42001.000000,88322.945312,86571.000000,46629.000000,121673.578125,4216.229980,6420.000000,2.283032
26932.800781,14480.000000,121896.953125,37690.000000,20420.000000,120962.382812,1911.800049,7808.000000,2.298078
32876.000000,25420.000000,84758.515625,31792.000000,20152.000000,103390.265625,1273.479980,4195.000000,2.329174
27664.800781,20829.000000,87044.046875,59154.000000,31101.000000,124649.257812,1643.989990,5507.000000,2.330177
50731.199219,36380.000000,91388.671875,59236.000000,30572.000000,126981.898438,1437.010010,13209.000000,2.371304
39001.601562,32245.000000,79268.382812,51124.000000,31185.000000,107438.273438,782.100037,2413.000000,2.375316
41989.601562,23247.000000,118373.578125,71791.000000,34031.000000,138253.203125,3324.320068,9823.000000,2.379328
101520.000000,65684.000000,101291.257812,109239.000000,68544.000000,104445.140625,13922.959961,10933.000000,2.430486
111704.000000,91916.000000,79644.820312,62970.000000,46076.000000,89565.109375,6030.070312,8625.000000,2.510733
52057.601562,35233.000000,96831.007812,85906.000000,47041.000000,119681.460938,11327.810547,5493.000000,2.584962
