"FSC-A", "FSC-H", "FSC-W", "SSC-A", "SSC-H", "SSC-W", "CD86", "CD206", "Time", "Event #"
83953.6,58163,94595.9,44156.2,26083,110947,846.07,6039.8,0.43,2
60960,53587,74553.1,38812.3,21735,117028,309.52,12606.8,0.922,4
43059.2,33554,84101.1,46879.1,16006,191945,526.33,4124.84,1.667,7
77770.4,69170,73684.6,26983.2,20838,84862.7,53.29,993.84,1.68,9
60695.2,44078,90242.8,125074,69822,117397,1052.66,2468.44,1.938,15
116537,102787,74302.7,55088.4,38451,93892.9,2177.59,2629.03,2.171,18
40461.6,33258,79730.9,66859,29642,147820,479.61,9458.65,2.204,19
84631.2,75711,73257.4,47744.7,33711,92818.3,1283.34,6961.93,2.241,21
68121.6,45011,99185,74420.8,23043,211658,725.62,1998.79,2.242,22
73381.6,49943,96292.5,51459.5,30996,108803,45.26,2635.09,2.454,28
59612.8,40372,96769.7,68034.6,30784,144839,1653.45,7375.02,2.548,32
40820.8,32814,81527.2,43769.4,19178,149571,563.56,8376.94,2.945,39
107406,89867,78326.1,54037,36667,96581.9,244.55,1444.3,3.185,41
131891,113427,76204.3,47648.8,33139,94230.7,343.83,1396.83,3.263,42
48088.8,39530,79725.5,29777.8,23454,83206.3,21.17,453.49,3.343,46
56201.6,31655,116355,71856.5,42611,110516,800.08,13038.1,3.572,51
77335.2,67039,75601.4,52676.6,29595,116648,329.23,2347.24,3.725,56
107987,96526,73317.5,40358.6,30654,86283.7,803,2279.57,4.021,63
174932,140810,81417.1,79015.3,46490,111386,678.9,9415.22,4.121,67
69984,45251,101356,97076.1,36755,173092,326.31,11958.4,4.198,68
75164.8,55991,87978.4,31108,12727,160187,138.7,3141.1,4.321,73
51632,35703,94775.1,37031.6,15811,153495,72.27,3862.24,4.482,77
64828.8,54175,78424,77759.9,48735,104567,371.57,6227.66,4.511,78
68238.4,62318,71762.1,52126.1,29994,113894,272.29,10769.6,4.616,80
103837,77834,87430.3,87675.1,46714,123001,560.64,3937.99,4.692,84
61636.8,49083,82297.9,60457.6,33071,119807,2460.83,7531.57,4.845,89
70092,58111,79047.8,32163.4,23455,89868.4,1271.66,11678.6,4.848,90
38908.8,25575,99703.9,57796.2,20087,188566,185.42,7388.15,4.906,93
84267.2,74166,74461.8,59020.4,30566,126544,1007.4,13625.9,5.267,101
88060,67595,85377.6,63404.8,35851,115905,288.35,7403.3,5.415,103
90168.8,81614,72405.5,45234.9,31898,92937.2,479.61,2659.33,5.436,104
28904.8,24263,78073.8,46047.9,37075,81397.1,1151.94,4505.61,5.501,109
53747.2,44966,78334.2,88346.7,35238,164308,532.17,4365.22,5.646,111
73128,60302,79475.2,74060.3,37050,131002,957.03,22279.6,5.76,112
91801.6,69923,86041.9,82313,44387,121533,335.8,11763.5,6.207,120
110441,94383,76685.9,45855,35067,85697.5,432.89,2711.85,6.376,126
47704,33606,93028.9,71114.1,33362,139696,251.85,8084.04,6.523,129
126587,107779,76972.5,48705.2,36151,88294.8,304.41,3077.47,6.631,131
102590,87078,77210.8,36127.7,22770,103982,477.42,4072.32,6.938,137
78361.6,69789,73586.2,85041,55837,99812.8,320.47,5810.53,6.974,138
99826.4,86707,75452.1,45359.1,34339,86567.9,351.13,1245.33,7.082,141
43464,38302,74368.4,47092.3,25486,121095,306.6,56511.5,7.678,145
29836,21183,92306.7,47454.8,11471,262143,903.01,5299.47,7.828,148
132094,116574,74261.3,78373,59418,86442.7,1050.47,3752.15,8.018,152
58175.2,49201,77489.7,38876.9,19793,128724,341.64,4355.12,8.15,155
134567,106035,83170.6,63851.2,43383,96456,816.87,7000.31,8.272,157
56081.6,45774,80293.7,72786.7,54222,87974.4,947.54,1660.44,8.322,161
82687.2,66455,81543.7,57022.6,34791,107414,259.88,6393.3,8.325,162
29689.6,24497,79427.6,38908.2,33713,75635.2,16.79,658.52,8.416,165
38513.6,29463,85667.7,48257.8,17783,177845,727.81,2698.72,8.572,170
69462.4,53623,84894.3,67456.9,34835,126908,458.44,8097.17,8.615,171
25956,20690,82216.2,65188.4,32194,132701,69.35,11069.6,8.85,174
104082,91395,74633.7,53149.2,37223,93576.2,1681.92,2253.31,8.982,178
50788,37809,88033.1,50124.3,30369,108168,536.55,12582.6,9.278,182
106757,91738,76265.2,55695.4,39674,92001.2,773.07,2843.15,9.392,185
129185,114989,73626.7,57202.4,41805,89673.8,419.75,2124.03,9.447,187
36620,28823,83264.4,69840.5,32067,142734,228.49,1696.8,9.716,192
45826.4,27566,108949,85122.8,35886,155454,607.36,5439.86,9.759,193
43285.6,34505,82213.2,74651.1,54637,89542.5,100.01,1267.55,9.788,195
57651.2,46971,80437.5,69465.8,47291,96265.9,318.28,12632.1,9.989,200
135560,113218,78468.6,78699.2,52598,98057.6,2269.57,3479.45,10.093,203
129590,105334,80627.7,71916,51942,90737.5,3752.93,2211.9,10.872,216
149882,123339,79639.8,83041.2,49371,110230,1181.14,3486.52,11.267,224
78035.2,67350,75933.4,40382.8,30790,85954.2,490.56,1139.28,11.327,227
40576.8,35487,74935.6,82982.6,30987,175504,872.35,5181.3,11.615,231
125485,106952,76892.2,105045,83180,82763.1,789.86,5168.17,11.683,232
33192,15768,137955,122237,39224,204236,773.07,22297.8,11.809,234
142894,105838,88481.7,84420.9,54042,102376,262.07,3023.94,12.553,248
67501.6,52683,83969.9,59373.9,34047,114287,306.6,1349.36,12.867,254
41633.6,25690,106209,32961.4,17434,123905,13.14,431.27,13.643,270
23854.4,17887,87399.9,47206.4,21739,142312,199.29,5671.15,13.779,271
47508.8,29478,105622,63712.8,29926,139527,575.24,38878.9,13.845,272
77608.8,56926,89347.1,61814,37578,107804,580.35,11885.7,13.859,273
126426,105054,78868.3,53079.5,38782,89696.8,398.58,2372.49,13.98,275
43460.8,24402,116722,86914.5,40098,142053,321.2,2265.43,14,276
107710,89546,78829.4,61860.5,28090,144325,684.01,32226.1,14.541,284
88369.6,80451,71986.6,46113.6,32487,93024.9,302.22,2457.33,14.73,287
31764.8,24666,84397.1,37625.5,25674,96043.7,71.54,673.67,14.758,288
89022.4,72301,80692.8,52030.1,31065,109765,871.62,11557.4,15.323,298
45534.4,40159,74308.2,46054,24379,123803,2723.63,13009.8,15.766,304
23992.8,18585,84605.4,67195.3,58973,74673.3,379.6,6751.85,15.816,307
50227.2,34351,95825.2,103820,41039,165792,962.14,26055,15.826,308
36926.4,32347,74814,62616,24299,168879,124.1,3661.25,15.991,310
105623,78615,88050.9,79004.2,48615,106503,566.48,8374.92,16.359,319
53809.6,48458,72773.7,50216.2,31502,104469,202.94,8504.2,16.364,320
127022,97314,85543.1,65562.1,34290,125304,235.06,8376.94,16.511,325
96682.4,87995,72006.1,56135.8,38607,95291.4,315.36,2819.92,17.006,338
94434.4,67354,91885.5,82772.5,41226,131582,840.23,6035.76,17.134,342
89028,62754,92974.8,96079.3,63750,98771,628.53,46506.5,17.136,343
56625.6,31578,117519,89186,26794,218142,3644.16,10758.5,17.194,345
100792,86966,75955,38177,29554,84657.5,714.67,1572.57,17.437,353
115241,91126,82878.9,81064.6,39266,135299,830.01,9299.07,17.5,355
42553.6,32735,85193,45928.7,23275,129323,203.67,7010.41,17.538,356
60579.2,48738,81458.4,67877,41334,107621,602.98,3724.88,17.64,358
19052.8,16547,75460.5,62164.5,51763,78705.1,124.1,452.48,18.474,372
40891.2,30007,89307.4,95361.2,30471,205100,735.84,4462.18,19.581,387
71289.6,53427,87447.1,69849.6,36727,124640,740.22,8206.25,20.121,399
102790,88475,76139.8,56015.6,41147,89217.7,224.84,1685.69,20.549,406
106874,87794,79779,57551.8,38178,98792.9,206.59,4279.37,20.594,407
38790.4,28939,87845.7,37525.5,28847,85252.3,73,1627.11,21.283,429
174398,134544,84949,87918.5,51504,111871,307.33,12418,21.49,435
43332.8,28074,101156,82541.2,30174,179274,688.39,3048.18,21.657,437
60142.4,38527,102305,76471.1,36779,136263,84.68,1316.03,22.061,445
32255.2,26738,79058.9,35889.3,30118,78094.3,32.12,645.39,22.097,446
58923.2,50690,76180.5,47919.4,36194,86767.1,444.57,1272.6,22.15,448
55611.2,46204,78879.2,61589.8,34348,117513,154.76,9152.62,22.65,458
29572,16791,115421,53067.4,33783,102946,102.93,655.49,23.161,466
39648,31752,81833.3,32356.4,25276,83894.1,53.29,1433.19,23.716,471
83892,64155,85697.9,104131,42319,161259,438,28321.4,24.098,476
49204,40090,80434.9,97544.8,25614,249578,1264.36,6080.2,24.25,481
26276,15875,108474,40825.2,25623,104419,138.7,13255.2,24.314,484
83937.6,76559,71852.2,68592.1,36959,121628,655.54,2642.16,24.648,487
61392,44307,90807,53836,20343,173435,881.84,8494.1,24.964,492
24612,14567,110728,61339.3,23059,174333,412.45,2619.94,25.202,494
64645.6,57255,73995.5,26595.3,21447,81267.8,924.91,899.91,25.269,496
87548,80255,71491.4,48697.1,32635,97791.2,297.84,16456.9,25.369,499
89806.4,72818,80825.5,58128.5,32150,118492,582.54,16349.9,25.723,502
129460,118782,71427.4,70644.5,36286,127591,1395.76,14095.6,25.851,507
130244,109999,77597.7,61905.9,44123,91949,675.98,2118.98,26.116,511
50563.2,39311,84294.7,50681.8,26799,123941,176.66,8647.62,26.374,515
80425.6,66763,78947.5,73782.5,44139,109550,1814.05,34315.8,26.973,526
72073.6,43590,108360,61414.1,39542,101786,254.77,1889.71,27.171,528
101970,88903,75168.8,43013.9,29939,94156.7,415.37,1847.29,27.307,533
51034.4,40611,82356.8,83201.8,40083,136036,222.65,7148.78,27.409,534
21445.6,20123,69843.4,66151,59035,73435.6,45.99,60.6,27.47,536
74028,60369,80364.1,63271.4,41141,100789,1282.61,8018.39,27.888,541
41779.2,35692,76713,41082.8,23640,113892,234.33,29103.2,28.094,544
80526.4,59688,88416.1,66684.2,40408,108152,657,2845.17,28.128,545
60819.2,52642,75716.1,41457.5,21718,125102,687.66,4424.81,28.979,558
36845.6,17391,138848,50413.1,16395,201517,482.53,7620.45,29.197,561
38127.2,33182,75303,95875.3,46858,134092,259.15,3012.83,29.198,562
67112.8,47638,92327.7,81215.1,43782,121569,542.39,2802.75,29.258,564
102618,85654,78515.9,63194.7,38358,107970,821.25,15303.5,29.3,565
14956,10663,91921.3,58677,18179,211533,865.78,10853.5,29.426,571
30330.4,20251,98154.8,57315.5,33759,111266,26.28,770.63,29.529,572
63586.4,55778,74710.4,40852.5,25622,104493,1041.71,13134,29.606,573
57863.2,51057,74272.3,46892.3,29685,103525,488.37,27517.4,29.65,574
72432.8,59640,79593.5,120636,41320,191337,876,7940.62,29.974,578
100772,71880,91878,39729.4,26620,97810,75.19,10445.4,30.326,583
49556,42782,75912.8,60655.6,35402,112285,1619.14,3227.96,30.575,588
