"FSC-A", "FSC-H", "FSC-W", "SSC-A", "SSC-H", "SSC-W", "CD86", "CD206", "Time", "Event #"
29944,20199,97153.8,47339.7,23047,134614,951.92,19838.4,0.178,2
168027,139399,78995.1,77846.8,50951,100131,1798.72,5979.2,0.2,4
81099.2,68654,77416,88801.2,43742,133046,4776.39,22957.3,0.281,5
135694,110343,80593,81951.4,51507,104273,1418.39,43394.6,0.283,6
69396,55529,81902,64032,36781,114092,1347.58,25459.1,0.338,8
70220,59902,76824.4,29339.5,21838,88048,629.99,3753.16,0.35,9
73940.8,65356,74144.5,66097.4,33452,129492,2114.08,33645.1,0.431,13
93107.2,84862,71903.5,39390,28138,91743,496.4,2058.38,0.471,15
47641.6,42527,73417.8,40099,25199,104287,28524.8,3145.14,0.491,16
105248,100062,68932.6,51158.5,38154,87873.5,1811.86,1231.19,0.555,18
134467,113360,77738.6,109655,55376,129773,3181.34,16156,0.556,19
101221,89319,74268.7,38657.8,28243,89702.7,857.02,1639.23,0.56,20
34403.2,20640,109237,46284.3,20020,151513,2230.88,6271.09,0.64,22
53335.2,36322,96233,113733,41650,178958,2844.08,36310.5,0.684,24
37915.2,35842,69326.8,32388.7,28326,74935.5,163.52,797.9,1.092,36
69234.4,63259,71726.5,73801.7,45723,105782,3952.95,3913.75,1.156,38
58262.4,47222,80858.2,55194.5,26518,136406,1181.14,8578.94,1.251,39
88009.6,73232,78760.6,55180.3,36339,99515.6,1476.06,23042.1,1.283,41
73746.4,54313,88985,53618.9,35961,97716,959.22,5370.17,1.317,42
43460.8,34971,81446,74222.9,45279,107429,813.22,1622.06,1.428,44
42688,28675,97562.4,60970.7,23715,168491,1395.03,16153.9,1.43,45
87637.6,79338,72391.8,57530.6,35482,106260,1185.52,1433.19,1.466,46
20399.2,13954,95806.4,44166.3,13650,212050,1523.51,13493.6,1.509,49
39299.2,26262,98069.9,58862.8,28290,136360,1500.15,28466.8,1.577,50
77869.6,71452,71422.2,60268.7,34863,113294,1458.54,10594.9,1.744,56
130020,106767,79809.2,190251,112351,110976,4697.55,4787.4,1.76,57
58539.2,49879,76914.6,54106.7,27687,128072,1780.47,11438.2,1.787,58
60479.2,48203,82226.5,52489.7,23567,145965,1431.53,36379.2,1.792,60
21376,14055,99672.5,62153.4,20455,199134,1941.07,26525.6,1.796,61
33864,29458,75338.1,49728.4,38450,84759.4,162.79,1155.44,1.812,62
89005.6,72702,80232.6,37273,25626,95322.2,6739.36,8986.98,1.822,63
67069.6,47502,92532.4,55353.1,20638,175774,1512.56,7077.07,1.835,64
74893.6,64051,76630,68896.1,38403,117574,1462.19,11659.4,1.905,67
110343,76297,94780.3,102735,56489,119189,1130.04,7512.38,1.925,68
74936.8,47207,104032,37002.4,24499,98983.1,267.91,32145.3,1.93,71
113218,101711,72950.6,50660.6,36751,90340.2,1155.59,4533.89,1.936,72
63435.2,58121,71528.2,36858.9,24953,96805.5,922.72,5734.78,1.995,78
96111.2,69063,91202.9,183349,58119,206748,4148.59,6147.87,1.995,79
94865.6,73459,84633.8,110611,56243,128887,1526.43,26076.2,1.998,80
69446.4,64468,70596.9,27460.9,15716,114512,1108.87,26103.4,2.153,83
65999.2,54501,79362.3,34341,24485,91916.4,781.83,8998.09,2.19,85
48009.6,40134,78396.3,67353.9,27842,158541,1075.29,18239.6,2.23,90
153624,133189,75591.1,100011,59809,109588,2154.96,5119.69,2.24,92
120296,95459,82587.5,86824.6,49715,114455,1488.47,15142.9,2.273,95
69957.6,42240,108540,54351.1,23988,148489,749.71,31738.2,2.295,98
112263,98579,74633.4,73220,41155,116597,2822.18,36588.3,2.307,99
76820.8,60519,83189.2,51314.1,33043,101774,2576.17,30792.9,2.327,100
113566,91891,80994.7,81565.6,40675,131419,6494.81,7844.67,2.354,102
96250.4,89883,70178.6,52218,36703,93239.2,972.36,3334.01,2.415,108
56708,48987,75865.3,85646,44955,124856,1166.54,18145.7,2.42,109
46008.8,37694,79992.4,60311.1,24718,159906,3103.23,18480,2.422,110
97953.6,77359,82983.1,81479.7,49643,107565,2434.55,63031.1,2.439,111
48916.8,42663,75142.7,100278,36995,177640,1303.78,17350.8,2.471,113
87696.8,75783,75838.9,59861.7,33239,118027,1897.27,13013.8,2.481,114
43777.6,38210,75085.3,52610.9,24370,141482,1024.92,1953.34,2.511,115
50537.6,44541,74359.2,45906.5,20813,144551,1146.83,10897.9,2.554,119
96373.6,83972,75214.8,71484.8,35808,130832,1677.54,22877.5,2.578,121
88621.6,59871,97007,138636,50399,180274,8329.3,6342.8,2.579,122
114895,96854,77743.5,56006.5,35778,102589,2005.31,4795.48,2.584,123
107480,94380,74632.4,57644.7,41420,91207.3,1384.08,4944.96,2.643,128
61487.2,50755,79393.7,38295.2,26023,96442.1,772.34,2501.77,2.648,129
52010.4,44399,76771,30002,20703,94972.4,1200.85,11675.6,2.707,131
48873.6,34584,92614.5,44304.7,27592,105232,748.25,17605.3,2.724,134
67236.8,57604,76495.2,71788.8,42100,111752,3594.52,21644.3,2.785,139
35418.4,19788,117302,70115.2,23516,195402,1192.82,17053.8,2.836,142
72916.8,67171,71142,51497.9,31011,108831,1276.77,2626,2.854,144
100649,71679,92023.1,135216,49051,180659,2049.11,28227.5,2.91,148
159550,128280,81511.1,68941.6,41324,109335,2703.92,3059.29,2.914,149
47392.8,38166,81379.6,60374.8,21010,188326,1330.79,8910.22,2.935,151
69204.8,53740,84395.4,35449,21612,107495,1576.07,4464.2,2.975,153
88669.6,75398,77071.7,59417.3,41174,94573.5,883.3,2164.43,2.98,154
53274.4,42356,82429.7,58266.9,39200,97412.7,899.36,2438.14,3.082,158
148375,125615,77410.5,81377.7,47647,111931,2686.4,11233.2,3.114,161
54928,49579,72606.6,68023.5,39775,112080,657,2523.99,3.125,162
101443,82125,80952,97602.4,43309,147694,2080.5,25644.9,3.132,163
77444.8,54218,93611.4,66003.5,36298,119169,1523.51,7891.13,3.148,164
55021.6,34734,103815,33659.3,16330,135082,331.42,3523.89,3.178,168
71647.2,49367,95113.6,88828.5,33699,172749,1619.87,6915.47,3.226,170
39981.6,24034,109022,78893.1,35366,146195,2483.46,1985.66,3.284,173
57587.2,41030,91982.3,75534.9,34902,141833,1276.77,40802,3.292,174
66884,50349,87058.5,41239.3,31357,86190,250.39,1624.08,3.307,176
76553.6,68546,73192,51711,30226,112120,1509.64,54671.3,3.314,178
29554.4,23996,80716.7,74526.9,34904,139932,1732.29,13656.2,3.317,179
120600,103797,76145.2,73133.1,49637,96558,1356.34,9704.08,3.342,180
48751.2,34665,92166.7,37597.2,21021,117215,3081.33,36696.3,3.399,183
28642.4,21235,88396.9,103426,44455,152472,1695.79,7016.47,3.436,185
87967.2,57602,100084,56069.1,32913,111644,2170.29,25485.3,3.485,186
39419.2,32383,79775.7,38960.8,32079,79595.1,113.88,678.72,3.515,188
101742,80678,82646.3,56999.3,33250,112346,1162.16,49228.4,3.658,198
59124.8,55960,69242.4,82545.3,45228,119609,2487.11,16254.9,3.689,200
110286,98606,73298.6,87124.6,54314,105126,1053.39,6630.65,3.697,201
74756,63291,77407.7,81302,53147,100254,1229.32,5366.13,3.814,205
132735,108117,80458.5,61686.8,40193,100582,2030.86,2163.42,3.817,207
76584.8,60207,83363.4,44116.8,27711,104335,2573.25,3752.15,3.826,208
49245.6,35614,90620.5,39903.1,26714,97892,758.47,13330,3.828,209
61958.4,58778,69082.1,36524.6,20490,116822,1140.26,1124.13,3.862,210
69000.8,41143,109910,130559,51715,165451,2219.2,17546.7,3.93,212
66536,44763,97413.1,112784,54607,135356,1589.94,28465.8,4.011,214
47750.4,42554,73538.8,34204.7,29678,75531.9,302.22,2443.19,4.012,215
42668.8,32967,84822.5,58471.9,23847,160692,1767.33,7040.71,4.022,216
51356.8,29219,115189,125201,62723,130816,448.22,2034.14,4.077,221
67688,61875,71692.9,37740.7,25847,95692.8,751.9,9487.94,4.127,224
80065.6,68799,76268.2,63653.2,37023,112675,2336.73,3017.88,4.136,225
32452,25061,84863.9,47419.5,25201,123316,908.85,2467.43,4.175,228
43177.6,30278,93456.9,61491.8,31106,129555,1685.57,16929.6,4.213,230
31323.2,18415,111474,66315.6,27355,158876,1254.14,16899.3,4.215,231
51424.8,39986,84283.9,46689.3,19842,154210,865.78,2426.02,4.3,236
57112.8,50242,74498.3,32384.6,22630,93785.2,17106.1,3309.77,4.344,239
39825.6,32637,79970.9,32169.5,27469,76750.6,293.46,1155.44,4.388,241
93782.4,78259,78535.7,48838.6,32839,97465.9,4950.86,5181.3,4.449,247
78812.8,71070,72675.9,37967.9,23230,107114,1139.53,18726.4,4.464,248
70012.8,47355,96892.8,85426.8,37327,149986,2484.92,10367.6,4.533,254
119510,104022,75294,72632.1,49026,97091.7,2761.59,8952.64,4.555,255
57658.4,44571,84779.4,61886.7,29983,135270,1466.57,1818,4.572,256
77072,65371,77266.5,74595.6,38635,126535,1246.11,3804.67,4.584,259
122894,100648,80021.5,62727.1,39980,102823,8754.89,92031.2,4.649,264
31436.8,15570,132321,88103.3,20210,262143,1689.95,4841.94,4.745,268
87676,75269,76338.7,67817.5,34769,127829,1633.01,9083.94,4.768,270
74913.6,57575,85272,97144.8,46199,137806,3307.63,9378.86,4.77,271
33725.6,23183,95338.9,86168.1,39199,144063,7199.26,8200.19,4.797,273
97870.4,91392,70181.6,34756.1,26628,85540.7,1737.4,17703.3,4.875,274
52228.8,38790,88241,36130.7,19478,121566,2384.18,12981.5,4.879,276
64515.2,49987,84583.4,57474.1,42739,88130.7,421.94,2753.26,4.893,277
76647.2,55575,90385.1,94258.2,36787,167921,1367.29,10274.7,4.899,278
35277.6,15525,148918,69920.3,27429,167060,1706.74,9105.15,4.956,283
69720.8,53646,85173.6,57644.7,30990,121904,1695.79,58332.6,4.973,285
57654.4,36701,102952,41768.6,23849,114778,3020.01,19114.2,5.006,286
55676,42302,86255.6,62955.3,37054,111347,857.02,19842.5,5.007,287
45779.2,29232,102634,51676.6,27988,121005,1061.42,18189.1,5.019,288
22617.6,18991,78051,53081.6,22043,157817,1417.66,3315.83,5.022,289
91018.4,78782,75715,52654.3,33790,102124,4941.37,8819.32,5.06,292
119790,101609,77262.7,73854.2,41917,115469,2113.35,10356.5,5.149,297
34864.8,27483,83138.7,37075.1,28319,85799.4,354.05,2335.12,5.157,298
89898.4,79018,74560,48280,26074,121350,878.92,10477.7,5.159,299
143420,122014,77033.6,69362.8,47854,94992.2,5703.49,2893.65,5.174,300
108125,87735,80766.7,97889.2,57475,111618,2357.9,22062.4,5.181,301
44720.8,34930,83905.6,109331,48418,147985,1892.89,21541.3,5.185,304
57035.2,36682,101899,95283.4,43066,144998,1181.14,11470.6,5.289,312
72451.2,46539,102025,81591.8,36267,147440,1198.66,27139.7,5.293,313
58945.6,49670,77774.5,54264.3,24806,143363,1825.73,3341.08,5.294,314
31381.6,21783,94414.2,44712.7,33491,87494.9,165.71,853.45,5.347,320
28414.4,15054,123699,83910.8,21934,250715,1258.52,16539.8,5.354,321
22928.8,19142,78500.8,42179.6,15574,177493,1630.82,7362.9,5.371,323
42629.6,34376,81271,66518.6,28764,151556,1479.71,28921.3,5.384,324
38153.6,32027,78072.7,32533.1,18075,117958,1638.85,12195.8,5.385,325
82503.2,72882,74187.5,54405.7,29618,120384,1649.07,19794,5.388,326
34128.8,27154,82369.6,56307.5,23506,156988,1524.24,15388.4,5.418,328
74976.8,59808,82157.6,93680.5,37523,163618,1598.7,27887.1,5.427,329
60569.6,39030,101704,110202,55298,130605,1613.3,10454.5,5.449,332
112368,98270,74937.9,57822.5,40842,92783.3,1190.63,3301.69,5.464,333
79658.4,68003,76768.6,59259.7,37175,104469,1168,9659.64,5.544,339
63419.2,54213,76665,64011.8,38353,109381,2142.55,25791.4,5.569,342
52450.4,34407,99903.8,121925,37283,214320,1230.78,40268.7,5.572,343
129283,114470,74016.8,69327.4,46306,98117.8,908.12,22030.1,5.596,345
99232.8,75014,86694.8,124003,60258,134864,2713.41,7171,5.641,346
67718.4,50011,88740.3,50679.8,32747,101425,1027.11,15643.9,5.642,347
44192,36707,78899.6,76502.5,38231,131141,1173.11,32576.5,5.656,348
44719.2,34246,85578.4,47274.1,24406,126942,4534.76,4537.93,5.704,352
85681.6,72753,77182.1,56932.7,35525,105029,2108.24,15534.8,5.72,353
108522,90010,79014.2,97719.5,53162,120465,1973.92,30642.4,5.725,354
66013.6,51598,83845.6,81383.8,34910,152781,2579.09,61650.4,5.753,355
68248.8,53227,84031.7,75649,36875,134447,9734.55,29855.6,5.77,356
31898.4,26283,79537.9,50819.2,20379,163427,1316.19,9243.52,5.778,357
67650.4,54666,81102.3,58199.2,29726,128310,1922.82,3472.38,5.802,358
91604,78671,76309.7,57964.9,41259,92071.8,924.18,29615.2,5.807,359
