"FSC-A", "FSC-H", "FSC-W", "SSC-A", "SSC-H", "SSC-W", "CD86", "CD206", "Time", "Event #"
102095,89115,75081.8,55306.6,37919,95587.2,2479.81,3103.73,0.865,7
132584,105983,81985.1,79353.7,43723,118942,28804.3,12228.1,1.169,12
44465.6,40253,72394.5,40981.8,21865,122835,5412.95,308.05,1.362,19
197354,161574,80048.9,96631.8,63010,100506,5404.92,4969.2,1.635,26
36840,25247,95629,49612.2,28011,116075,1355.61,1732.15,1.678,30
135059,119179,74268.5,74324.9,51231,95078.3,3324.42,6018.59,1.958,37
187393,150568,81564.3,99790,61228,106811,2743.34,6285.23,2.81,63
50328.8,41255,79950.3,62990.7,40231,102611,197.83,961.52,3.059,72
55420,45671,79525.4,37716.4,23495,105205,2774,26719.5,3.064,73
54132,33774,105039,54455.2,32202,110825,1281.15,6289.27,3.189,78
35451.2,31543,73656,94817.8,45651,136119,2008.23,32987.6,3.2,79
94367.2,63899,96784.8,170257,67711,164788,2150.58,26010.5,3.236,81
43005.6,22601,124703,66664,20861,209429,1630.09,11288.8,4.031,104
157648,128175,80605.6,84562.2,52351,105860,2890.07,11738.2,4.355,112
56938.4,34334,108683,113525,48426,153636,4326.71,12275.5,4.809,129
36706.4,33427,71965.5,41420.1,34243,79271.9,177.39,1253.41,4.823,130
87268.8,80830,70756.5,70220.2,41502,110885,3771.91,18131.5,5.046,140
116731,100325,76253.1,72803.8,45665,104484,3862.43,12099.8,5.382,148
54879.2,43103,83441.1,41160.5,30879,87357,99.28,1269.57,5.47,151
69964.8,57499,79744.2,64472.3,31567,133851,2131.6,21528.2,5.474,152
111364,87786,83138,57116.5,36974,101238,1603.08,31113,5.728,157
95386.4,74302,84132.9,54876.3,37118,96890.3,3288.65,26932.7,5.793,161
66184,45955,94384.4,83333.1,44215,123517,787.67,5488.34,5.846,163
46359.2,35890,84653,70509.1,50614,91296.6,113.15,999.9,6.236,174
121281,104972,75717.9,159703,71468,146448,3590.87,10519.1,6.293,179
99942.4,78778,83142.8,138644,60714,149655,976.74,27891.2,6.513,190
49532,31559,102859,112511,41095,179426,1247.57,43681.5,6.515,191
34921.6,28865,79287.1,36398.4,28853,82674.4,111.69,700.94,6.651,195
80388.8,53519,98439.1,110552,45067,160763,20889.7,9153.63,6.868,201
132998,120398,72394.3,93428,56014,109310,727.81,9439.46,6.963,205
111544,77923,93812.5,197407,70535,183416,2243.29,44301.6,6.965,206
59780,51018,76791.4,37544.7,22426,109718,702.99,11396.8,7.05,207
87687.2,74366,77275.5,50201,29646,110975,838.77,2119.99,7.383,220
96380.8,87269,72378.6,68502.2,39441,113825,5642.9,17021.5,7.848,235
38600,31159,81186.5,50326.3,36083,91405.5,183.96,898.9,7.855,236
43566.4,38187,74768.1,31931.2,19519,107210,536.55,2627.01,7.914,239
48160,39742,79417.6,33321.9,20638,105814,859.21,5439.86,7.914,240
68410.4,53174,84314.6,62212,39026,104472,325.58,6046.87,8.025,246
91815.2,65607,91715.8,72147.3,41335,114388,2751.37,56092.4,8.03,247
48776.8,27278,117187,33712.8,17614,125434,161.33,4762.15,8.19,252
73692,53551,90184.7,57959.9,24639,154164,887.68,65621.7,8.23,258
