"FSC-A", "FSC-H", "FSC-W", "SSC-A", "SSC-H", "SSC-W", "CD86", "CD206", "Time", "Event #"
69059.2,40481,111802,147627,38149,253607,4407.74,5814.57,1.897,15
47369.6,32222,96344.6,86910.5,30490,186808,5431.2,3251.19,1.921,16
22684,12582,118154,93453.3,36194,169215,619.77,262143,1.993,18
53617.6,43962,79930,39888.9,24282,107658,10095.9,2054.34,2.282,23
61568.8,46487,86797.9,69462.8,32999,137953,30364.4,3633.98,2.662,33
92252.8,68091,88791.2,137324,67535,133259,10368.9,3085.55,2.744,36
50607.2,36515,90828.3,112826,48519,152397,51705.2,3062.32,3.12,41
30828.8,20502,98546.3,38748.6,18162,139821,14010.9,3267.35,4.668,69
47007.2,33186,92830.2,52534.1,39010,88256.3,1385.54,877.69,5.134,73
64415.2,54771,77075.7,52604.8,26771,128778,15911.8,2076.56,5.409,77
101896,84020,79479.4,71717.1,47908,98105.7,7064.94,2641.15,6.349,98
108541,75579,94117.8,89442.6,41231,142168,19343.5,10375.7,7.238,111
89661.6,79143,74246.1,46694.3,35223,86879.6,10988.7,1703.87,7.4,112
39322.4,23333,110446,113061,63477,116729,2466.67,7731.55,8.401,124
136623,113684,78759.9,157206,82672,124621,66251.1,6234.73,8.706,132
34387.2,18050,124853,81739.3,27810,192624,74381.2,3538.03,9.624,153
37017.6,29558,82075.4,41637.2,29174,93533.2,1281.88,1986.67,10.08,166
65532,45417,94561.6,83605.8,30873,177475,69791.6,2612.87,10.387,170
69825.6,58370,78398,36356,24934,95557.2,4866.91,2308.86,10.655,177
35125.6,28107,81901,38081,29451,84740,4735.51,1662.46,11.036,180
68848,47066,95865.9,84969.3,50542,110177,2812.69,3963.24,11.936,196
42638.4,25426,109901,68323.5,31426,142482,40566.8,2634.08,12.324,204
195438,159834,80134.4,86636.8,56138,101141,20614.5,4329.87,12.604,210
49080.8,25028,128518,120559,45396,174045,22012.4,2852.24,12.635,211
60329.6,52308,75586.2,52726,30128,114692,10174,1567.52,13.376,219
64852.8,44528,95449.9,62893.7,37188,110837,40832.6,1586.71,13.541,222
41808.8,33191,82552,31653.4,21539,96310.8,359.16,1179.68,14.121,230
29061.6,11826,161050,40339.4,16342,161772,5187.38,2758.31,15.229,251
127542,95487,87536.7,114015,47163,158431,7548.93,3434,15.231,252
34708.8,28294,80394.3,63815.8,58822,71099.8,135.78,814.06,16.413,268
97796,72363,88569.6,133002,54539,159820,13559.8,6958.9,16.603,277
17108,13096,85613.2,46016.6,39308,76720.9,42.34,581.76,17.204,296
37041.6,20098,120786,73951.2,22454,215840,46795.2,3055.25,17.218,297
42184,30219,91484.5,55331.8,28255,128339,5041.38,2262.4,17.69,303
40045.6,20914,125487,52319,27878,122992,6047.32,6932.64,18.285,317
48165.6,32846,96102.4,26189.3,17962,95554.1,1316.92,812.04,18.989,331
85646.4,56314,99671.9,44984.4,22686,129952,1251.95,2934.05,18.994,332
32859.2,11951,180191,99394.1,35615,182897,1582.64,24759.1,19.261,338
60200,49775,79262,61902.9,35291,114955,6364.14,2131.1,19.713,343
36044.8,21729,108713,100948,36037,183582,84187.2,2943.14,19.914,345
49364,31247,103534,46569.1,29195,104537,2953.58,1396.83,20.616,361
36004.8,24227,97395.9,87862.9,37411,153917,22808.1,3713.77,21.134,372
56460.8,48575,76175.3,43119.9,33567,84187.1,5217.31,4006.67,21.499,381
51032.8,31247,107034,90434.4,36363,162987,10474.8,1394.81,22.372,396
49572,27227,119321,110951,35103,207140,64312.3,4864.16,22.474,400
51132.8,41791,80185.7,81247.4,33083,160948,4606.3,2992.63,23.843,426
44894.4,35495,82890.5,53859.3,44147,79953.8,484.72,464.6,24.835,443
29729.6,16297,119553,83383.6,35081,155772,15880.4,1996.77,25.056,447
26852.8,15171,115999,75006.6,26707,184058,31387.8,3105.75,25.725,458
25891.2,20211,83954.6,41896.8,29859,91957.2,28742.3,1390.77,25.832,461
