"FSC-A", "FSC-H", "FSC-W", "SSC-A", "SSC-H", "SSC-W", "CD86", "CD206", "Time", "Event #"
55624,34948,104309,125672,37268,220995,50030.6,6502.38,2.947,10
62784,42339,97182.6,73122,30631,156447,17453.6,2469.45,3.995,27
97040.8,68014,93505.3,120142,52494,149990,5673.56,4298.56,4.342,33
41492,29379,92556.6,46269.1,32807,92428.2,292.73,1029.19,4.493,37
32732,28850,74354.4,48185.1,42610,74110.7,408.8,570.65,5.154,44
27996.8,23973,76536,80619.2,65477,80691.9,210.97,382.79,6.028,56
115918,98618,77032.9,106085,50938,136488,5184.46,8185.04,6.511,60
84092,69839,78910.8,71255.5,34975,133518,6859.08,2189.68,7.096,73
54118.4,35562,99733,40025.3,24810,105727,7584.7,2644.18,7.13,74
36546.4,31684,75593.5,94795.6,80084,77575.1,216.81,666.6,8.158,92
74391.2,57839,84290.9,36466.1,23007,103874,1213.26,1623.07,8.2,93
146832,107502,89512.6,85197.5,33466,166841,4696.82,4316.74,8.931,102
48778.4,37912,84320,35475.2,25144,92463.6,6910.18,2115.95,9.051,105
34156.8,22210,100788,67236.7,29894,147402,14007.2,1235.23,9.119,108
63960.8,49175,85241.2,94931.9,35799,173789,23817,3687.51,10.836,131
36264,28493,83409.9,32660.4,26665,80271.1,289.81,500.96,10.885,133
17492,15375,74559.7,68221.5,54639,81827.3,1772.44,3367.34,11.246,138
62650.4,47602,86253.9,67574,44678,99121.1,3334.64,2358.35,11.641,144
89723.2,65132,90279.7,64732.9,25640,165458,9314.8,1972.53,12.91,158
50840,45035,73983.6,36792.3,25051,96252.4,2913.43,3198.67,12.989,160
31989.6,19190,109248,34322.8,16930,132864,1073.1,561.56,13.025,161
34611.2,17494,129660,32221,18214,115935,9776.16,1076.66,13.132,162
62797.6,54630,75334.1,69543.5,22978,198347,27013.7,2140.19,13.148,163
57840,46336,81806.9,59563.7,37364,104474,4249.33,4041.01,13.182,166
97358.4,80238,79519.4,62742.2,47182,87149.2,1141.72,2442.18,13.436,171
105451,82001,84277.6,94173.4,46997,131322,8434.42,2020,13.604,175
136564,100657,88914.4,157274,54289,189856,48065.4,7631.56,14.182,181
27939.2,18478,99092.1,55733.8,23882,152942,3181.34,1852.34,14.645,184
25424.8,20075,83000.7,77371,29563,171518,5924.68,2798.71,14.77,189
44427.2,23694,122883,90961.6,14826,262143,12750.2,2925.97,15.249,194
67897.6,60303,73789.7,53932,39915,88550.3,6382.39,2381.58,15.278,195
37808.8,24007,103213,39366.8,22743,113439,2319.94,1890.72,15.695,202
99731.2,82510,79214.5,56379.2,33210,111258,5468.43,2608.83,17.55,237
114476,92167,81399,42056.4,27299,100964,3712.05,8804.17,17.62,240
49939.2,26150,125155,102379,21926,262143,3803.3,3070.4,17.831,242
60244.8,52150,75708.6,33579.5,26934,81705.8,5099.05,1223.11,18.074,245
32457.6,22519,94459.8,50653.5,33443,99262.3,818.33,928.19,18.174,247
57601.6,32523,116071,52580.6,32031,107581,4390.95,1054.44,18.395,251
44787.2,30853,95134.1,76277.2,34481,144976,1619.87,2797.7,18.67,255
23876.8,17471,89565,47277.1,21675,142946,3480.64,2481.57,19.006,260
132794,102163,85185.1,149133,62135,157295,64287.5,3041.11,19.294,266
173723,136855,83191.1,80764.6,49811,106262,14817.5,3136.05,20.35,282
46624.8,40322,75780.1,33021.9,18150,119236,1045.36,5031.82,20.736,288
59859.2,42761,91740.9,63520.9,33197,125400,16218.4,3054.24,21.139,294
75112,62570,78672.5,64500.6,50362,83934.6,182.5,1070.6,21.245,295
116082,95002,80078.1,97519.5,48106,132853,7596.38,2991.62,22.729,311
22480.8,16119,91401.6,76193.4,26339,189582,8773.87,3273.41,23.806,322
29720,24997,77918.5,67501.3,58869,75146,229.22,13479.5,24.012,324
44144.8,30654,94378.3,64012.8,27790,150959,4102.6,2874.46,25.628,340
49769.6,33188,98279.5,159636,99700,104934,5025.32,5652.97,26.008,347
127678,108752,76940.9,64242.1,36944,113961,15633.7,2515.91,26.234,351
47072,33255,92765.3,60414.2,28455,139143,20537.8,2180.59,26.788,358
57020,43981,84965.4,114380,54297,138056,28570,3372.39,26.851,360
59384,38042,102302,81719.1,54458,98342.6,381.79,1652.36,28.887,384
60572,45023,88169.3,51647.4,29291,115556,3939.81,1793.76,29.275,391
66729.6,48418,90321.6,54261.2,21730,163648,11003.3,3714.78,29.525,396
69914.4,44461,103055,75562.1,40345,122742,5744.37,3024.95,29.716,400
104030,92983,73321.8,67997.2,45207,98574.7,10737.6,2756.29,31.766,424
55541.6,43139,84377.8,108025,44279,159884,15180.4,9606.11,31.827,426
26363.2,18700,92392.5,42096.8,28444,96992.5,536.55,811.03,32.174,430
65658.4,47543,90507.3,119062,51507,151491,12004.1,4800.53,32.645,436
131108,112534,76352.9,81587.8,61778,86550.9,21098.5,1943.24,34.332,454
61916.8,51754,78405.1,41404.9,34606,78411.7,1178.22,1132.21,34.349,455
67186.4,49915,88212.5,106465,36219,192642,26876.4,4159.18,34.892,463
39844,24475,106689,36140.8,18619,127210,2292.2,8536.52,36.33,481
122005,103078,77569.5,50057.6,35362,92771.2,17922.2,2951.22,36.789,490
70211.2,50561,91006.1,88198.2,38289,150961,11055.9,2668.42,37.473,496
90253.6,67135,88104,83101.8,37247,146217,5477.92,2170.49,37.881,502
149726,129147,75979.1,80312.2,47423,110987,3546.34,2009.9,38.043,504
93153.6,70984,86004.1,62736.1,29788,138025,3497.43,1398.85,38.055,505
39170.4,34313,74813.4,30207.1,26333,75177.6,6104.99,1091.81,38.843,515
70220.8,54487,84460.3,130085,54951,155143,9282.68,2503.79,39.351,520
44925.6,36892,79807.1,33387.6,26968,81136.5,146.73,624.18,39.462,521
56004.8,50322,72936.9,164512,135170,79762.1,3088.63,2938.09,40.006,527
26575.2,16743,104022,83274.5,39187,139268,1584.1,2573.48,41.257,544
35763.2,24509,95629.2,108638,64313,110704,257.69,938.29,41.642,548
124978,100143,81788.4,106151,54315,128081,3446.33,4080.4,41.842,551
48624.8,39354,80974.6,110010,56046,128638,4069.75,1946.27,42.273,557
129151,100530,84194.3,87190.3,48370,118133,10255,2978.49,42.379,558
140613,107198,85964.3,115283,49886,151450,5940.74,6103.43,42.951,572
73539.2,49163,98030.3,99797.1,52271,125123,3011.98,2789.62,43.814,586
70393.6,49975,92312.5,69640.5,37155,122836,6940.84,6868,44.031,592
85243.2,69028,80930.9,63347.2,32323,128439,14169.3,2385.62,44.196,593
62978.4,37567,109866,74656.2,36303,134773,6000.6,3758.21,44.45,595
97336,85244,74832.4,55149,45512,79413.1,3573.35,2045.25,44.604,597
