"FSC-A", "FSC-H", "FSC-W", "SSC-A", "SSC-H", "SSC-W", "CD86", "CD206", "Time", "Event #"
72648,61907,76906.6,54115.8,32691,108487,1618.41,2486.62,0.729,6
105103,94964,72533.2,55932.8,38656,94826.4,3193.75,3658.22,0.748,7
33733.6,25671,86119.2,98854.8,22071,262143,565.75,5543.89,1.537,12
43336.8,36458,77901.2,38948.6,21006,121515,513.19,4634.89,1.666,16
101777,76651,87018.4,124637,53435,152863,1522.05,4481.37,1.729,18
83977.6,72954,75438.7,44399.6,26030,111785,557.72,5151,1.75,21
38608,31506,80309,49253.7,21494,150176,1113.98,2541.16,1.826,24
82133.6,68390,78706.1,78733.5,31186,165455,586.92,22393.7,1.883,27
116975,104082,73654.3,58469.9,44242,86611.9,1992.17,30653.5,2.02,37
110858,93306,77864.4,58864.8,35514,108627,1873.91,5898.4,2.238,43
26788.8,13154,133467,61158.5,18354,218377,101.47,2090.7,2.276,46
35324.8,25959,89180.9,46365.1,17875,169991,348.21,2337.14,2.469,57
74051.2,53992,89884.1,64513.8,38044,111134,1020.54,7416.43,2.505,59
50054.4,30375,107996,68366.9,35911,124767,97.09,1353.4,2.587,61
72027.2,57334,82331.2,51249.4,23766,141323,1117.63,1854.36,2.647,66
59609.6,45530,85802.2,37198.3,25994,93784.3,828.55,28435.5,2.724,70
91872,85558,70372.4,63908.8,45970,91110,600.79,4704.58,2.739,71
32448.8,28530,74537.8,58805.2,35702,107945,1285.53,6583.18,2.792,75
34449.6,21455,105229,109064,40683,175690,3463.85,22364.4,2.833,79
79889.6,71429,73298.6,33678.4,25413,86851.2,540.2,1109.99,2.87,82
48269.6,40295,78505.9,47605.3,26147,119320,333.61,5934.76,2.881,83
79688,68133,76650.6,30314.1,23701,83822.1,539.47,3851.13,3.037,90
54710.4,44235,81055.7,44817.7,30351,96773.6,447.49,3134.03,3.149,100
48275.2,36053,87753.1,76526.7,28453,176264,424.13,3598.63,3.183,102
167398,137730,79652.7,93564.4,55186,111112,3281.35,3624.89,3.226,103
36942.4,15630,154898,57937.6,19322,196512,325.58,2571.46,3.256,105
48223.2,24135,130945,81621.1,33223,161007,97.82,3084.54,3.313,111
51448.8,34239,98476.8,86036.9,36059,156369,336.53,7855.78,3.329,113
