"FSC-A", "FSC-H", "FSC-W", "SSC-A", "SSC-H", "SSC-W", "CD86", "CD206", "Time", "Event #"
57075.2,52680,71003.8,47737.6,27480,113848,262.07,2072.52,2.346,8
145864,122472,78053.3,62987.6,42220,97772.6,306.6,2046.26,5.085,23
115047,96650,78010.7,79909.2,50238,104242,281.78,3124.94,6.814,40
96755.2,79815,79445.6,71369.6,48435,96568.2,632.91,2162.41,8.778,53
21259.2,11513,121015,97245.8,29821,213712,202.94,2024.04,9.517,64
45612,24954,119790,67940.7,26478,168161,80.3,1349.36,10.273,70
45973.6,25716,117162,80547.5,29188,180854,508.81,2536.11,10.835,74
139182,119334,76436.4,115670,55254,137195,822.71,3240.08,12.444,85
56284.8,39092,94359,84493.6,31776,174263,298.57,1896.78,12.571,86
69574.4,44630,102165,37734.6,23126,106935,43.8,668.62,15.14,111
90095.2,75751,77945.9,69524.4,49767,91553.6,329.23,1628.12,16.707,124
63739.2,42355,98623.8,80506.1,33975,155292,558.45,2383.6,16.884,128
60424.8,53543,73959.2,55500.5,32311,112571,156.95,1105.95,18.202,138
159442,119127,87714.5,108609,59527,119573,311.71,4305.63,18.224,139
49561.6,40810,79590,99431.5,43438,150015,127.02,1577.62,20.221,164
37581.6,30003,82090.1,45128.8,34023,86928.3,-8.03,497.93,21.539,178
57672.8,39872,94794.5,76131.8,39568,126096,83.22,813.05,22.279,189
14885.6,12422,78533.5,53737.1,47522,74107,42.34,348.45,22.421,192
83200,61867,88134.1,87899.3,34655,166226,351.13,3391.58,23.422,205
34584.8,18903,119904,84984.4,30307,183771,116.07,814.06,26.14,233
41701.6,27731,98552.4,147355,51639,187011,489.1,2037.17,27.246,240
52736.8,39634,87201.9,53088.6,32114,108340,32.85,662.56,28.301,249
19757.6,19359,66885.4,54421.8,48143,74083.2,110.23,389.86,29.241,258
22860,17262,86789.1,44068.3,16010,180391,235.06,1303.91,29.35,259
25992,11498,148149,73799.7,16894,262143,200.02,1832.14,29.598,261
87185.6,64065,89187.5,101765,58785,113451,923.45,2246.24,30.388,266
75016.8,52270,94055.9,77670,33274,152978,175.93,1791.74,30.55,267
46646.4,41826,73089,31460.5,25126,82058.2,23.36,721.14,32.108,278
63516.8,46371,89768.1,82859.4,37843,143495,429.24,2569.44,34.339,304
174246,145479,78495.3,86883.2,65459,86985.4,446.03,2998.69,35.213,313
56219.2,36076,102128,60015.2,26280,149664,274.48,1818,36.324,321
42810.4,27967,100319,69724.3,29979,152422,79.57,1086.76,36.992,324
24225.6,17065,93035.4,43336.1,20029,141798,86.87,1304.92,37.097,325
43049.6,30711,91866.1,66902.4,30135,145496,132.86,1888.7,38.765,343
39237.6,25858,99446,155529,33522,262143,235.06,2010.91,41.206,368
16306.4,10043,106408,68989.1,44683,101185,659.19,1129.18,41.44,370
167583,131068,83794.2,71566.6,41036,114294,316.09,2400.77,41.494,371
52180,35158,97265.7,48253.8,23074,137053,200.02,2698.72,41.494,372
113860,99539,74964.9,67786.1,43651,101772,553.34,2389.66,41.759,374
37472.8,19146,128268,113982,42558,175523,228.49,1438.24,42.725,383
49633.6,27499,118287,35767.1,19663,119210,33.58,688.82,43.384,392
129649,100998,84127.1,61371.6,42678,94241.8,260.61,1710.94,43.63,395
53232.8,41271,84530.7,148061,59843,162146,831.47,2162.41,43.931,400
46586.4,34887,87513.6,123314,56627,142715,283.97,2107.87,44.016,402
69487.2,51996,87582,108088,76392,92727.9,270.1,1152.41,46.925,426
65230.4,52607,81261.8,42716.9,31531,88785.6,148.92,1192.81,48.177,440
125899,99651,82798.3,120024,32707,240496,241.63,3212.81,50.233,459
21740,13339,106811,44633.9,27115,107879,160.6,1003.94,50.732,465
