"FSC-A", "FSC-H", "FSC-W", "SSC-A", "SSC-H", "SSC-W", "CD86", "CD206", "Time", "Event #"
34834.4,24811,92011.9,49551.6,17515,185408,895.71,1395.82,0.156,4
119079,87574,89112.9,136694,65158,137487,2190.73,3904.66,0.156,5
37877.6,22460,110523,63536.1,26315,158233,722.7,1325.12,0.195,6
128762,117591,71761.6,80207.1,54103,97156.4,597.87,3349.16,0.203,8
118609,94302,82428.2,72564.5,41358,114986,1289.18,1893.75,0.264,10
42553.6,30971,90045.3,101394,37391,177715,1037.33,1540.25,0.333,11
88868,72587,80235.5,79438.5,41231,126266,1233.7,1721.04,0.584,13
127206,94603,88121.4,70776.8,42239,109814,894.25,2499.75,0.62,15
22673.6,16763,88643.9,80900,27151,195273,1115.44,1205.94,0.668,17
80180.8,64578,81370.3,59848.6,38358,102253,663.57,1052.42,0.716,19
86654.4,62958,90202.7,70115.2,40538,113352,1330.06,1637.21,0.719,20
51052.8,39799,84067.4,46923.6,21655,142008,962.87,1546.31,0.727,21
74918.4,57759,85005.8,71749.4,27611,170301,598.6,1099.89,0.745,23
52465.6,33375,103023,161987,53931,196844,3543.42,3342.09,0.81,25
40920,35152,76289.6,74255.2,27364,177839,825.63,2014.95,0.847,27
35344.8,28454,81407.1,31582.7,21606,95797.6,472.31,383.8,0.876,28
31760,23094,90128.3,56007.5,14710,249525,1455.62,1301.89,0.894,29
61520.8,58731,68649.1,44402.6,26651,109188,869.43,1319.06,0.93,30
75073.6,65379,75253.9,26912.5,20160,87486.9,394.2,616.1,0.985,31
29813.6,19967,97854.7,63067.4,21695,190513,654.08,1314.01,1.061,34
53208.8,40633,85819.2,96298.4,30378,207750,1276.04,2391.68,1.073,35
113505,91931,80915.6,101615,70223,94832.8,317.55,3146.15,1.205,38
117010,94827,80867.2,144199,69819,135353,9511.17,3222.91,1.296,41
144122,116303,81212.1,85111.7,57087,97708.4,491.29,2991.62,1.303,42
65994.4,50535,85584.4,36745.8,24775,97201.8,483.99,1116.05,1.34,44
93412,71798,85264.9,63596.7,38242,108987,1127.12,1823.05,1.345,45
55773.6,44089,82904.6,31849.3,20733,100674,608.09,990.81,1.348,46
107824,96403,73300.1,47918.4,32787,95781.4,366.46,1762.45,1.46,50
51817.6,36575,92848.1,62795.7,30703,134038,1314,1271.59,1.532,51
53422.4,40210,87070.1,71415.1,29314,159660,1582.64,1692.76,1.638,54
81039.2,70986,74817.4,49964.7,34570,94720.5,1416.2,1295.83,1.703,56
47059.2,37324,82629.7,35800.5,23644,99231,818.33,838.3,1.755,58
69844.8,55698,82181.6,45104.6,27666,106845,908.12,1162.51,1.801,59
71540.8,65331,71765.3,83388.6,51299,106531,456.25,1115.04,1.813,60
55257.6,46803,77374.6,39343.5,22183,116234,400.04,844.36,1.906,62
102839,88503,76151.9,63407.8,40775,101913,1411.09,2193.72,1.927,64
72635.2,60503,78677.4,49360.7,23955,135041,1224.94,1209.98,1.95,65
72641.6,57998,82082.8,70017.2,45486,100880,1191.36,1246.34,2.01,69
41444.8,34031,79813.3,61491.8,31899,126334,1273.85,1478.64,2.05,70
101105,87281,75915.8,44950.1,32469,90728,510.27,1382.69,2.082,74
