"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","APC-A","Alexa Fluor 488-A","Time"
71600.804688,60636.000000,77386.867188,33258.000000,24168.000000,90185.210938,10063.020508,15248.000000,0.576863
97949.601562,85960.000000,74676.882812,30734.000000,25208.000000,79902.554688,1192.900024,6983.000000,0.635279
54819.199219,39980.000000,89860.703125,73660.000000,27608.000000,174854.453125,2990.940186,32316.000000,0.637366
16088.000000,6997.000000,150685.031250,38768.000000,20437.000000,124318.625000,1429.900024,8513.000000,0.655099
55672.800781,37274.000000,97885.195312,45251.000000,23290.000000,127332.312500,3567.640137,16130.000000,0.656142
54291.199219,45900.000000,77516.953125,37044.000000,29000.000000,83714.328125,460.570007,2210.000000,0.664488
84694.398438,70846.000000,78346.445312,29118.000000,22394.000000,85213.773438,529.299988,4269.000000,0.665531
78835.203125,66152.000000,78101.101562,29524.000000,24360.000000,79428.773438,444.770020,3578.000000,0.673876
88292.804688,63900.000000,90553.328125,62797.000000,39132.000000,105168.765625,1130.489990,10692.000000,0.720818
78904.804688,66701.000000,77526.648438,39197.000000,29561.000000,86898.781250,2963.290039,22738.000000,0.721861
75188.804688,52904.000000,93141.796875,50865.000000,35384.000000,94208.921875,2380.270020,7434.000000,0.732292
94632.804688,82536.000000,75141.218750,34070.000000,27016.000000,82647.750000,2279.939941,6048.000000,0.734379
70623.203125,57023.000000,81166.585938,24406.000000,19099.000000,83746.359375,3349.600098,5622.000000,0.736465
81269.601562,71936.000000,74039.210938,32855.000000,25280.000000,85173.476562,4187.000000,14639.000000,0.737508
91699.203125,75628.000000,79462.625000,52057.000000,34924.000000,97686.625000,2426.090088,43416.000000,0.760458
110511.203125,98441.000000,73571.593750,66422.000000,40089.000000,108584.203125,2935.640137,44594.000000,0.767760
91322.398438,73273.000000,81679.546875,43469.000000,30381.000000,93768.625000,2648.870117,24931.000000,0.777148
89808.804688,72933.000000,80700.234375,53895.000000,36581.000000,96554.570312,930.619995,20659.000000,0.786536
73053.601562,49781.000000,96174.062500,40053.000000,22033.000000,119135.539062,1101.260010,6791.000000,0.793838
68924.804688,60137.000000,75112.765625,38252.000000,27737.000000,90380.476562,2895.350098,32552.000000,0.834521
92413.601562,79968.000000,75735.515625,32306.000000,25924.000000,81669.726562,3263.489990,10718.000000,0.890852
93831.203125,77692.000000,79150.007812,46973.000000,30408.000000,101237.257812,704.679993,32582.000000,0.897110
84825.601562,72053.000000,77153.351562,26629.000000,21093.000000,82736.367188,662.809998,3238.000000,0.904413
69745.601562,44948.000000,101691.898438,64627.000000,32512.000000,130271.750000,756.030029,37449.000000,0.906499
13700.000000,8705.000000,103141.093750,31127.000000,15137.000000,134765.093750,1264.790039,10559.000000,0.908585
78049.601562,69634.000000,73456.335938,32553.000000,25078.000000,85070.320312,5283.520020,22295.000000,0.909628
91027.203125,77585.000000,76890.632812,36832.000000,27829.000000,86737.656250,1595.010010,4544.000000,0.912758
83452.804688,73685.000000,74223.570312,30908.000000,24305.000000,83340.328125,4467.450195,18387.000000,0.930491
128044.000000,108494.000000,77345.210938,54763.000000,37518.000000,95659.367188,3822.810059,20125.000000,0.934664
127799.203125,99624.000000,84070.593750,65175.000000,45128.000000,94648.742188,7271.950195,37946.000000,0.958656
64464.000000,56208.000000,75162.125000,53679.000000,34628.000000,101591.398438,1426.739990,26627.000000,0.985778
60108.000000,50941.000000,77329.414062,31566.000000,23245.000000,88995.882812,3261.120117,15842.000000,0.986821
31869.599609,24373.000000,85693.429688,68653.000000,28117.000000,160018.625000,1957.619995,20370.000000,0.988908
87205.601562,73704.000000,77541.328125,24575.000000,19916.000000,80867.007812,3311.680176,12176.000000,0.992037
98080.804688,85777.000000,74936.445312,33359.000000,26949.000000,81124.179688,1241.880005,11505.000000,1.000383
80276.000000,62969.000000,83548.539062,46381.000000,33053.000000,91962.156250,3874.160156,6217.000000,1.008728
28500.800781,21877.000000,85378.640625,27198.000000,19573.000000,91066.679688,768.670044,16325.000000,1.013943
90862.398438,78562.000000,75796.937500,31554.000000,25586.000000,80822.437500,921.140015,3625.000000,1.022289
89688.804688,76736.000000,76598.281250,38568.000000,29748.000000,84966.804688,752.080017,8723.000000,1.022289
84800.000000,71812.000000,77388.921875,32875.000000,26304.000000,81907.546875,2475.070068,22302.000000,1.028548
53808.000000,39925.000000,88324.640625,43014.000000,19829.000000,142163.796875,762.350037,53219.000000,1.044195
