"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","APC-A","Alexa Fluor 488-A","Time"
41659.199219,32992.000000,82752.703125,31415.000000,21664.000000,95033.859375,3331.430176,6570.000000,0.757138
37233.601562,27633.000000,88305.343750,36012.000000,20037.000000,117786.218750,1452.810059,6506.000000,0.968409
25111.201172,13303.000000,123708.007812,62545.000000,28119.000000,145771.515625,4685.490234,6044.000000,1.264593
47860.800781,27541.000000,113888.578125,74897.000000,40821.000000,120243.250000,5185.560059,11172.000000,1.546625
31067.201172,17343.000000,117397.226562,51474.000000,22079.000000,152787.718750,2825.830078,10664.000000,1.952993
89368.804688,67853.000000,86317.101562,85192.000000,45049.000000,123934.890625,4499.050293,2809.000000,2.057112
64180.000000,47773.000000,88043.460938,38968.000000,26281.000000,97173.125000,4530.649902,8085.000000,2.076318
57160.800781,43458.000000,86200.250000,47995.000000,29666.000000,106027.109375,15727.320312,3658.000000,2.339143
74838.398438,57220.000000,85714.953125,74220.000000,41264.000000,117877.132812,4373.439941,16515.000000,2.454382
54178.402344,42476.000000,83591.578125,74913.000000,36664.000000,133905.140625,17884.810547,5621.000000,2.575686
67487.203125,54340.000000,81392.000000,37162.000000,29140.000000,83577.523438,2794.229980,3190.000000,2.687892
86104.000000,64662.000000,87267.828125,53177.000000,33746.000000,103271.742188,2838.469971,6453.000000,2.793022
30500.000000,22341.000000,89469.945312,30464.000000,15697.000000,127189.195312,1143.130005,3526.000000,2.801109
40339.199219,22351.000000,118279.710938,62037.000000,22895.000000,177578.375000,2946.700195,4129.000000,3.059891
19236.000000,13192.000000,95561.750000,30621.000000,16956.000000,118352.085938,4278.640137,1700.000000,3.089206
88600.804688,72364.000000,80240.757812,49532.000000,33512.000000,96864.687500,12956.000000,5812.000000,3.285314
112723.203125,93501.000000,79009.078125,99284.000000,55165.000000,117949.367188,3749.340088,14946.000000,3.414704
73201.601562,58792.000000,81598.523438,38030.000000,26476.000000,94135.593750,1632.930054,12798.000000,3.499617
32077.599609,23624.000000,88987.367188,48680.000000,24412.000000,130685.421875,11721.230469,7321.000000,3.546117
63855.199219,50207.000000,83351.210938,88361.000000,45691.000000,126738.882812,3265.860107,7776.000000,3.690671
77050.398438,58108.000000,86899.820312,76766.000000,37500.000000,134158.312500,5620.850098,15969.000000,3.737171
117117.601562,88396.000000,86829.937500,113625.000000,50828.000000,146504.453125,3905.760010,5580.000000,3.909018
37739.199219,22316.000000,110829.726562,47850.000000,23244.000000,134912.125000,1993.960083,9766.000000,4.066713
24996.000000,18978.000000,86317.726562,43390.000000,23318.000000,121949.007812,3539.989990,5324.000000,4.289103
21612.000000,12392.000000,114296.648438,52229.000000,26812.000000,127662.234375,4104.050293,10053.000000,4.589330
45527.199219,34385.000000,86772.445312,52813.000000,33121.000000,104500.257812,7260.890137,6529.000000,4.636841
60351.199219,38468.000000,102817.312500,78473.000000,47556.000000,108142.117188,3689.300049,13547.000000,4.777351
113648.804688,91121.000000,81738.437500,91190.000000,57073.000000,104711.992188,6331.060059,7922.000000,4.807677
48436.800781,27703.000000,114585.226562,91595.000000,44439.000000,135078.875000,9043.919922,4056.000000,5.030068
37522.402344,22180.000000,110868.718750,62976.000000,24404.000000,169119.609375,2085.600098,5477.000000,5.072524
42644.800781,30701.000000,91031.882812,47224.000000,26217.000000,118048.289062,5115.250000,8816.000000,5.189785
148619.203125,109304.000000,89108.429688,104019.000000,57436.000000,118688.437500,15826.070312,5268.000000,5.245382
32867.199219,19940.000000,108023.312500,68464.000000,45380.000000,98873.007812,2370.790039,13362.000000,5.304013
162780.796875,134328.000000,79417.562500,67360.000000,50892.000000,86742.617188,2855.060059,7858.000000,5.375784
22401.599609,16577.000000,88563.148438,41287.000000,20065.000000,134850.984375,3108.650146,5006.000000,5.496077
31336.800781,25881.000000,79351.203125,32467.000000,20093.000000,105895.460938,10981.790039,4443.000000,5.504164
41093.601562,21028.000000,128072.578125,40319.000000,17680.000000,149453.953125,676.239990,3822.000000,5.635576
77592.804688,51723.000000,98314.515625,63638.000000,34203.000000,121936.085938,2780.800049,8181.000000,5.723522
30336.800781,23889.000000,83224.601562,52309.000000,29781.000000,115111.062500,1741.160034,9063.000000,5.964108
59116.000000,50120.000000,77299.007812,77391.000000,43336.000000,117036.562500,3033.600098,5598.000000,5.988369
35866.402344,27314.000000,86056.257812,39225.000000,26777.000000,96002.156250,1101.260010,6806.000000,6.181444
69532.000000,49389.000000,92264.453125,64978.000000,35229.000000,120877.640625,2076.910156,19570.000000,6.393726
114888.804688,93132.000000,80846.031250,54760.000000,40840.000000,87873.437500,7646.410156,5632.000000,6.432138
28582.400391,17749.000000,105537.000000,35910.000000,23985.000000,98119.570312,14569.970703,3374.000000,6.494812
68789.601562,50084.000000,90012.687500,74587.000000,47296.000000,103351.945312,2342.350098,5233.000000,6.719224
59432.800781,38921.000000,100074.203125,34260.000000,17529.000000,128088.507812,2411.080078,5901.000000,6.766736
87188.804688,64697.000000,88319.484375,60117.000000,36845.000000,106929.781250,5189.510254,27736.000000,6.782909
46899.199219,36641.000000,83883.796875,51214.000000,24497.000000,137011.109375,2114.040039,6163.000000,6.862768
40500.800781,31144.000000,85225.421875,36311.000000,13752.000000,173042.296875,4015.570068,6139.000000,7.155919
45085.601562,34260.000000,86244.304688,66282.000000,34176.000000,127102.562500,31665.570312,7751.000000,7.465243
34382.402344,22085.000000,102027.859375,36496.000000,19473.000000,122826.578125,1697.710083,11228.000000,7.537014
38879.199219,27276.000000,93414.992188,60835.000000,27080.000000,147226.093750,1965.520020,6073.000000,7.664384
42431.199219,35860.000000,77545.210938,29478.000000,20724.000000,93218.984375,1024.630005,4824.000000,7.763449
38864.800781,28021.000000,90897.679688,53641.000000,37173.000000,94569.085938,3507.600098,21344.000000,7.827133
45709.601562,38761.000000,77284.507812,30515.000000,20333.000000,98353.960938,1177.890015,9589.000000,7.928220
36550.402344,31869.000000,75162.929688,26666.000000,17357.000000,100684.625000,722.850037,2178.000000,8.070752
36087.199219,24751.000000,95552.125000,41324.000000,23311.000000,116177.335938,3761.979980,10616.000000,8.163752
158504.000000,128437.000000,80877.921875,106860.000000,56065.000000,124911.750000,124909.273438,17784.000000,8.209240
57804.800781,34812.000000,108821.546875,66780.000000,36844.000000,118784.445312,4644.410156,14344.000000,8.211262
161308.796875,131416.000000,80443.273438,81666.000000,55324.000000,96740.359375,7658.260254,6654.000000,8.259784
42889.601562,31133.000000,90284.039062,45885.000000,32189.000000,93420.710938,3206.610107,4157.000000,8.316392
25581.599609,16913.000000,99125.859375,28394.000000,19845.000000,93768.164062,1770.390015,6137.000000,8.482174
137300.000000,117292.000000,76715.320312,51099.000000,38428.000000,87145.414062,2178.030029,3548.000000,8.515533
49238.402344,30546.000000,105640.273438,36400.000000,26178.000000,91126.531250,2701.010010,4772.000000,8.570120
37560.800781,28051.000000,87753.898438,35337.000000,23255.000000,99584.851562,2870.070068,4513.000000,8.658065
127507.203125,105348.000000,79321.039062,75396.000000,50452.000000,97937.687500,840.559998,5809.000000,8.964357
87457.601562,58093.000000,98662.859375,73604.000000,36889.000000,130762.875000,9825.230469,13751.000000,8.968401
141311.203125,108625.000000,85256.359375,87479.000000,50801.000000,112852.578125,7055.490234,5276.000000,9.330291
31009.599609,13916.000000,146036.593750,80978.000000,35116.000000,151126.953125,2062.689941,8161.000000,9.780126
29823.201172,20017.000000,97641.664062,48791.000000,28929.000000,110531.539062,4564.620117,7120.000000,9.846843
73205.601562,48672.000000,98570.062500,62448.000000,40880.000000,100112.343750,2585.670166,6469.000000,9.847854
