"FSC-A", "FSC-H", "FSC-W", "SSC-A", "SSC-H", "SSC-W", "APC-A", "Alexa Fluor 488-A", "Time", "Event #"
108191,79388,89313.4,82004.8,43580,123320,6604.4,34022.8,0.6,0
36706.7,29641,81158.1,93890.2,44777,137418,2311.54,7332.23,0.601,1
36699.7,22893,105061,77845.4,35513,143657,2464.01,36480.7,0.606,3
191389,149284,84020.1,152194,61408,162425,16237.7,69805.1,0.606,4
99046.6,73055,88852.5,85847.9,42955,130977,5134.21,22241.1,0.608,5
156441,140821,72805.3,123029,71089,113419,4205.17,129135,0.612,6
83715.9,70320,78020.6,74275.8,47072,103411,16155.5,33860.8,0.614,8
29488.7,22319,86588.6,77718.3,36987,137706,1388.03,19869.5,0.615,9
55153.6,38581,93687.1,99913.9,47665,137375,1553.14,54960.2,0.617,10
35169,34420,66962.1,71730.5,41296,113835,1399.09,24672,0.626,11
114414,101622,73785.2,73151.6,53094,90293.9,6692.88,24736.9,0.629,12
45709.5,42980,69698,38489.6,27460,91859.2,1845.44,9800.88,0.632,13
41753.2,24073,113668,60001.3,22877,171886,877.69,10180.2,0.638,14
39350.1,33269,77515,69536.4,43957,103673,1430.69,18293.2,0.64,15
57788.5,38538,98272.5,87669.6,33086,173654,5225.06,37299.4,0.64,16
91845.6,67432,89263.2,103700,61644,110247,681.77,68257,0.642,17
59045.1,47160,82052.2,69244.4,38552,117711,3506.81,36528.3,0.644,18
85272.9,74129,75388.1,48972.4,40037,80162.2,1113.9,8731.94,0.645,19
59022.8,44921,86109.4,55811.9,28521,128245,1392.77,9002.57,0.645,20
80987.1,75736,70079.9,92199.5,51980,116244,4302.34,48357.4,0.646,21
63546.6,50876,81857.6,168886,90124,122810,5225.85,83458.8,0.649,23
80716.8,75124,70415,131967,70836,122093,3125.24,101193,0.65,24
141672,119220,77877.8,101435,68240,97415.5,2366.84,45664.7,0.654,25
59547.2,52837,73858.9,37206.3,34625,70421.7,33.97,4191.37,0.654,26
55834.2,46513,78669.5,91635.9,55173,108848,1979.74,7003.4,0.655,27
83026.8,75769,71813.6,48303.1,36781,86065.9,2613.32,7484.52,0.657,28
114669,97941,76729.4,114358,69729,107481,8258.66,9406.09,0.657,29
38923.5,28670,88974.2,48852.1,33598,95290.5,680.98,33983.9,0.657,30
77750,59916,85042.8,50704.8,32524,102170,816.86,12153.1,0.659,31
68165.8,44581,100207,147954,69665,139185,6639.95,30889.7,0.661,32
35594.8,18272,127667,82749.7,45860,118253,2138.53,76466.1,0.663,33
48869.6,46040,69563.8,69889.5,42828,106946,9247.74,12514,0.666,34
118782,111981,69516.1,99523.9,64221,101562,4657.05,41787.6,0.666,36
51822.5,46497,73042.2,47933.5,35989,87287,427.39,10121,0.668,39
