"FSC-A", "FSC-H", "FSC-W", "SSC-A", "SSC-H", "SSC-W", "APC-A", "Alexa Fluor 488-A", "Time", "Event #"
69584.1,43361,105170,89630.9,57301,102512,4840.33,55205.6,0.496,0
66048.3,47024,92049.6,61328.2,43104,93244.4,1179.47,45040,0.498,1
86777.5,63621,89389.5,98720.8,57169,113169,2783.96,20802.6,0.504,2
57842.4,47340,80075.2,71683,50712,92637.2,2135.37,32528,0.509,3
183613,134989,89142.8,182296,99225,120403,2416.61,105862,0.528,5
27864,25109,72726.7,27825.4,21969,83006.4,1707.19,14256.1,0.55,8
76773.6,65857,76399.4,90829.8,45489,130859,1939.45,27200.7,0.553,9
77184.8,59788,84605.3,77795.9,42600,119682,2366.05,54019.3,0.557,10
71499.9,44536,105214,133546,45292,193236,20462.6,44133.1,0.574,11
79464.8,62257,83650.1,77579.6,48485,104863,874.53,30247.5,0.577,12
130674,111085,77093,93952.3,65709,93704.9,991.45,41781.8,0.577,13
56213.8,43737,84231.5,96597.5,56745,111562,1835.17,107423,0.597,15
57378.1,44700,84123.7,74831.6,43304,113250,7985.32,6315.67,0.602,17
135341,107737,82327.6,87322.3,57677,99220.8,2301.27,15133.9,0.607,18
81345.9,56589,94207.1,131253,52233,164681,2915.89,32012.9,0.615,20
23490.4,21508,71576.4,81662.4,47892,111748,1947.35,56429.8,0.621,22
130627,115829,73908.9,68285.1,54101,82718.1,1696.13,7636.81,0.622,23
55889.7,45024,81351.9,56233.8,37027,99531.1,4865.61,53315.1,0.626,24
152922,133393,75130.6,124919,85425,95834.5,7946.61,93421.7,0.628,26
30847.7,29301,68995.5,42770.2,32529,86168.9,100.33,9770.81,0.635,28
69634.2,47764,95543.6,79051.1,45088,114902,796.32,20562.1,0.64,29
65135.8,58077,73501.4,48224.5,35145,89925.8,340.49,15583.1,0.64,30
74380.5,68729,70924.9,45348.5,34633,85812.9,18586.3,14608.2,0.64,31
55507,37642,96639.5,77259.5,32698,154850,2651.24,67977.6,0.642,32
111710,99574,73523.5,91270.2,57634,103784,744.18,32496.9,0.649,33
162047,122004,87045.8,117560,68324,112763,1010.41,25006.6,0.65,34
44563,41392,70556.6,15666.5,14672,69978,60.83,7166.36,0.657,35
162210,150477,70646.2,115917,72937,104155,2406.34,63231.4,0.661,36
55188.2,42881,84345.4,74023.6,48213,100620,1793.3,134351,0.663,37
100898,87961,75175.2,67871.9,50077,88824.2,1895.21,37168.5,0.664,38
85986.7,75333,74804.2,54704.1,43313,82771.7,5805.71,34471.9,0.666,39
74119.4,53133,91421.4,108540,48649,146216,2123.52,11326.7,0.667,40
104589,90204,75987.2,47835.6,40440,77521,211.72,47018.8,0.668,41
115881,94391,80456.7,111394,67651,107911,915.61,68797.2,0.671,42
47509.8,38792,80264,39666.2,31192,83340.8,1158.93,44026.4,0.677,43
104316,95261,71765.3,61156.6,44745,89573.3,505.6,29909,0.679,44
110617,92596,78290.9,68285.1,46720,95786.2,7810.73,51229.6,0.685,45
31750.2,22609,92033.3,86477.4,34229,165573,320.74,15714,0.686,46
23665.9,11081,139967,79871.7,34089,153553,1249.78,42088.3,0.692,47
43241.7,31464,90067.6,63659.2,29256,142602,291.51,24963.9,0.696,48
141392,113828,81405.9,125059,73440,111600,3714.58,28685.8,0.699,49
99153.7,89280,72783.8,72952.7,52820,90515.5,7143.18,35443.8,0.699,50
112405,84928,86738.7,97775,54528,117514,1604.49,7658.15,0.702,52
81962.6,66568,80692,147935,77240,125519,6441.66,23403.2,0.704,54
36777.5,21856,110279,152337,57296,174245,3580.28,74115.8,0.705,55
47248,41169,75213,33347.6,26993,80964.3,15.8,1291.07,0.706,56
57233.3,33510,111932,79756.3,37154,140682,1253.73,25570.2,0.706,57
44203.4,26676,108596,35148.9,21748,105919,360.24,10464.4,0.708,58
116090,102684,74092,130588,74920,114232,2646.5,47443.7,0.71,59
114938,100848,74692.3,55023.2,41572,86741.2,1978.95,18410.6,0.713,60
138271,100172,90461.8,163947,80184,133998,3452.3,97174.6,0.722,62
89077.4,65785,88740.3,96434.5,61277,103137,1440.17,28586.9,0.727,63
46055.2,36687,82271,84345.4,54091,102192,6514.34,9696.12,0.729,64
140112,123537,74329.1,115214,77765,97095.7,6478,38864,0.731,65
65162,58079,73528.4,57007.9,42235,88459,4755.01,23052.1,0.734,66
108979,97678,73118.2,60801.5,43806,90962.2,28124.8,4897.53,0.742,68
101163,87620,75665.3,58851.8,45364,85021.5,424.23,31035.2,0.742,69
41057.2,30324,88732.4,75280.7,28564,172721,2498.77,29195.1,0.745,70
71268.9,60049,77781.1,53529.5,37937,92471.9,1018.31,17452.2,0.75,71
101441,85417,77830.1,50301.3,36749,89704.4,3089.69,19843.3,0.75,72
100890,78800,83907.7,95514,63056,99270.5,3010.69,8281.86,0.753,73
28982.8,23964,79261.3,61621.2,34712,116340,1596.59,12471.3,0.768,76
65535.5,58068,73963.9,49355.5,33012,97981.5,2599.1,17365.9,0.77,77
84679.2,68238,81326.2,76386.5,50314,99496.5,950.37,52402.3,0.771,78
180044,156681,75308.1,84781.9,61017,91060.9,9136.35,24683.6,0.773,80
170065,151085,73769.1,104422,72185,94804,31865.4,7469.97,0.776,81
28258.2,22029,84067.9,42387.1,27593,100673,786.05,8993.84,0.777,82
129590,121369,69975.2,86738.4,61913,91814.1,1444.12,91096.6,0.778,83
