"FSC-A", "FSC-H", "FSC-W", "SSC-A", "SSC-H", "SSC-W", "APC-A", "Alexa Fluor 488-A", "Time", "Event #"
145167,128621,73966.8,101981,69337,96390.4,1106.79,42793.5,0.601,0
71567.6,59915,78281.9,77609.7,47439,107216,721.27,29021.4,0.604,2
53314.8,45517,76763.4,68549.9,40045,112186,106.65,30043.8,0.61,4
79349.3,74771,69548.8,113866,70711,105533,278.08,33651.2,0.612,5
74980.3,67233,73087.7,83675.1,51233,107035,58.46,17791.7,0.618,6
44063.2,22982,125652,75910.3,44050,112937,393.42,15356.1,0.619,7
26508,21469,80918.1,96830.2,53181,119326,215.67,30272.7,0.621,8
41231.2,35864,75343.7,56397.7,39068,94606.4,119.29,22837.7,0.621,9
93363.3,89409,68434.4,59211.7,47637,81459.8,843.72,49556.3,0.621,10
79827.4,64170,81526.7,56617,44250,83852,418.7,23811.6,0.622,11
60053.1,57345,68630.9,76957.9,50117,100635,677.03,23591.4,0.636,12
56621.9,54280,68363.6,59864.5,36588,107229,1102.84,53266.6,0.639,14
62192.1,42553,95782.3,70136.8,46729,98364.8,189.6,79745.6,0.643,15
91059.4,87245,68401.3,63373,48009,86509.1,3783.31,70823.6,0.644,16
22483.2,12820,114935,66804.9,30980,141321,358.66,12343.2,0.649,17
216790,165829,85676.1,164536,87553,123160,1779.08,35156.7,0.651,18
55786.5,52477,69669.1,52092.9,36829,92697.6,222.78,5032.36,0.651,19
64475.9,48516,87094.9,67060,47684,92166,110.6,27624.6,0.651,20
43086.1,30471,92668.2,83707.1,40467,135563,1252.15,68066.8,0.654,21
40712.2,33729,79104.5,64319.7,41057,102668,4600.17,77303.2,0.655,22
71124.9,42688,109193,87526,46452,123485,1192.9,93244.2,0.665,24
93415.6,88596,69101.2,69972.9,52340,87614.5,669.92,69210.5,0.667,25
84212.6,73976,74604.7,81823.4,49624,108060,571.17,31591.9,0.687,28
92668.7,88304,68775.3,71370.7,53008,88238.5,743.39,44959.5,0.693,29
47705.3,29440,106196,110272,39680,182126,240.16,20952,0.708,31
52631.8,46632,73968.1,59804.4,44524,88027.6,876.11,21915.2,0.715,32
41437.6,20508,132419,83122.2,43464,125334,197.5,27605.2,0.716,33
25268.3,16465,100576,59137,26101,148485,448.72,18668.6,0.718,34
34025.5,23266,95843.6,145419,67446,141300,444.77,36041.3,0.726,36
62257.6,53881,75724.5,51561.3,35853,94249.4,1614.76,46026.5,0.729,37
23934.7,13988,112138,46604.6,26720,114307,647.8,25373.3,0.73,38
18139.7,14415,82469.7,37091.8,26607,91361.3,143.78,5923.79,0.736,40
51830.2,48635,69841.6,51599.2,37503,90168.9,120.08,11598.3,0.749,41
83263.9,77105,70770.8,80971.7,55429,95736.2,311.26,45630.7,0.751,42
32988.3,16881,128068,101538,40001,166355,173.01,56174.6,0.753,43
55288.3,42785,84688,74685.1,44997,108775,228.31,7117.86,0.753,44
63493.4,52184,79739.1,89498,50412,116348,549.84,55647,0.756,46
59289.2,52151,74506.3,49795.9,36695,88933.8,1368.28,34463.1,0.757,47
