"FSC-A", "FSC-H", "FSC-W", "SSC-A", "SSC-H", "SSC-W", "APC-A", "Alexa Fluor 488-A", "Time", "Event #"
48158.9,32844,96094.9,84890.5,50044,111170,777.36,6046.01,0.602,0
96236.1,93880,67180.8,60386.4,37256,106224,7542.13,4922.75,0.603,1
115002,103964,72493.9,64001.6,46524,90155.8,8443.52,3333.89,0.603,2
98430.6,83496,77258.2,99640.3,58988,110701,3057.3,6681.36,0.605,3
65913.5,54280,79582,59329.1,35660,109035,5682.47,5193.38,0.606,4
81372.1,73393,72660.9,49309,36769,87886.9,7633.77,8598.08,0.616,8
24558.4,19672,81814.7,78022,42380,120652,2734.98,5829.7,0.619,9
131368,120685,71337.3,58867.4,44345,86998.1,31348.8,3304.79,0.62,10
65329.9,59687,71731.9,73895.6,49911,97029.1,22808.9,7153.75,0.651,15
142396,114620,81417.5,109498,55580,129113,8171.76,21494.2,0.652,16
138977,118905,76598.7,80397.5,57753,91232.1,15867.2,12608.1,0.664,17
116908,98443,77828.8,62506.8,44735,91571.4,4866.4,5261.28,0.667,18
104586,93723,73132,64058.8,44209,94961.6,5837.31,5607.57,0.672,19
166125,141146,77134.2,82222.1,50410,106894,1235.56,6165.32,0.672,20
182734,163489,73250.6,79986.2,54881,95515.3,34148.5,5494.08,0.677,21
69613.4,42845,106481,144178,59625,158471,2710.49,6178.9,0.68,22
63526.5,49849,83517.7,68059.1,35641,125146,2839.26,19616.3,0.688,23
59239.2,46135,84150.8,67255.9,36471,120854,2423.72,11044.4,0.692,24
45923.6,37112,81096.3,94660.4,61244,101294,601.98,6077.05,0.694,26
31707.8,16697,124454,53288.9,18509,188683,978.81,16362.9,0.694,27
67755.4,47897,92707.6,56545.2,37469,98901.6,2640.97,7304.1,0.696,28
106121,84169,82628.7,100960,56873,116338,2986.99,16843.1,0.702,31
67217.9,57509,76600.1,51924.1,33509,101552,7151.08,8736.79,0.702,32
19331.6,14425,87827.9,53957.2,28121,125747,1189.74,10089.9,0.705,33
107303,83674,84042.6,72679.2,44394,107292,5300.9,6988.85,0.72,36
97802.3,83103,77128.1,57736.3,40623,93144.5,6135.14,4528.93,0.723,37
54892.5,46593,77209.8,76955.9,46309,108907,2753.94,4412.53,0.726,38
159865,121063,86541,112250,60807,120980,3414.38,17282.5,0.727,39
80226.3,75372,69756.8,76151.8,44044,113311,5376.74,13796.3,0.744,41
46914.6,23601,130274,72573.5,35889,132525,1748.27,8703.81,0.747,42
205775,177869,75817.9,107951,66429,106500,12934.7,19883.1,0.747,43
113272,83784,88601.9,85024.4,55768,99916.8,3107.07,18864.6,0.749,44
