"FSC-A", "FSC-H", "FSC-W", "SSC-A", "SSC-H", "SSC-W", "APC-A", "Alexa Fluor 488-A", "Time", "Event #"
106376,96360,72347.7,43229,30760,92102,13516.1,3127.28,0.581,0
77685.3,58849,86512.7,60086.7,37349,105434,35715.9,3679.21,0.596,5
164624,146244,73772.4,88652.2,61268,94827.8,10491.2,5037.21,0.604,6
84615.3,66389,83528.1,55568.4,28529,127650,13362.1,2856.65,0.606,7
121741,95019,83966.4,88796.7,48335,120397,10094.6,4287.4,0.612,8
143172,125557,74730.5,56219.3,44593,82622.5,21584.4,2921.64,0.619,11
95076.5,74054,84140.4,54993.2,36198,99564.4,4321.3,11040.5,0.619,12
128262,94841,88630.2,93521.6,53613,114320,8006.65,16057.4,0.62,13
40875.4,29745,90059.3,93747.6,50021,122825,5061.53,11886.4,0.622,14
97815.4,89624,71525.8,80872.8,46936,112921,18133.7,7455.42,0.624,15
109807,96073,74904.4,55613,31193,116842,7987.69,5241.88,0.624,16
70441.1,50253,91863.8,60276.8,34505,114485,9221.67,5179.8,0.636,18
81124.9,64554,82359,43233.9,22910,123674,11684.9,4477.52,0.64,19
49775.1,43482,75021,47749.2,36704,85257.5,1758.54,7317.68,0.646,21
29198.4,22977,83280.9,46441.7,30433,100010,5893.4,8229.48,0.646,22
41640.1,31996,85289.5,67613.9,36572,121162,3175.8,3826.65,0.65,23
139506,123428,74073,72191.3,54308,87116.6,6200.71,8891.99,0.661,25
32856.7,23977,89806.7,108455,54858,129565,8848,7323.5,0.667,26
58712.5,49129,78320,68786.6,39001,115587,10773.2,11565.3,0.674,27
22034.3,12196,118403,70855.6,32932,141005,3795.95,10494.4,0.676,28
36571.9,23972,99982.4,69355,38016,119561,5240.07,6732.77,0.676,29
86287.7,57373,98564.7,89729.9,35289,166639,24589.5,11177.3,0.677,30
37087.1,23532,103286,30749,18472,109093,893.49,4481.4,0.679,31
29029.8,21237,89584,84154.3,43365,127179,3848.88,10278.1,0.679,32
71413.6,52856,88545.6,87790.8,50264,114465,9405.74,12682.8,0.679,33
130952,118230,72588.1,58523,44482,86222.8,9873.42,4579.37,0.683,34
87545.1,62491,91811,75070.2,39103,125817,7876.3,10568.2,0.684,36
81877.9,67845,79091.4,82349.1,42529,126898,13497.2,12633.3,0.685,37
144968,126830,74908.3,68081.4,52110,85622.4,2749.2,15377.4,0.689,39
71487.6,45449,103083,70084.4,37017,124080,16136.5,9415.79,0.691,41
100541,70638,93279.4,89713.4,47242,124454,14781.7,8923.03,0.694,42
24777.8,16256,99891.7,91915.3,43008,140061,3261.12,6037.28,0.696,43
108280,87869,80759.6,97333.7,59513,107184,13640.1,6540.71,0.7,44
143058,134212,69855.7,64502.1,48340,87447.4,959.85,13423.8,0.709,49
92223.7,75796,79740,87773.4,47460,121203,30387.4,12954.4,0.711,50
86897.6,76932,74025.4,48844.4,33172,96499,11818.4,4327.17,0.712,51
43281.7,30889,91829.1,62491.3,26553,154236,5871.28,4914.99,0.716,52
144296,115783,81674.9,78019,47095,108569,8890.66,10400.3,0.716,53
21199.6,15524,89496.2,31474.6,18724,110164,3201.87,5448.49,0.72,54
190262,148209,84131.1,128751,72017,117164,35287.7,9786.33,0.723,56
87255.6,77898,73408.6,104388,62254,109892,32529.8,8810.51,0.725,57
45965.1,28660,105107,67465.4,32784,134865,1617.13,4444.54,0.73,59
155507,122832,82969.4,90204.2,57604,102625,20431,5108.02,0.731,60
36896.1,17176,140779,59681.2,22344,175048,6896.7,4155.48,0.732,61
16492.6,13592,79521.8,45228.2,27532,107659,3423.07,5564.89,0.736,62
90611.3,70105,84705.8,56562.6,34461,107568,11586.1,3584.15,0.739,63
124989,96996,84450,95643.9,54980,114007,24990.1,13228.9,0.739,64
56108.4,37897,97029.3,68320,36937,121218,7022.31,8623.3,0.742,67
82653.3,60254,89898.9,49705.7,27950,116548,8122.78,2126.24,0.744,68
105848,95225,72847,74425.2,50941,95748.6,3212.93,6950.05,0.748,69
48043.4,25781,122128,87483.3,38181,150161,10560.7,20385.5,0.758,72
21373.7,11080,126421,34113,23288,95999.1,2599.1,5285.53,0.758,73
81129.5,55780,95319.2,91469.1,35008,171233,32822.9,6961.69,0.766,75
82447,56817,95099.1,81757.4,48485,110510,20202.7,5236.06,0.766,76
101524,89147,74635.3,63301.2,38847,106791,9863.15,3726.74,0.769,77
86758.2,78543,72390.8,54492.7,37179,96055.1,4953.3,3990.58,0.771,78
136806,108960,82284.4,120199,65792,119731,17484.3,6701.73,0.772,79
180820,152630,77640.1,115676,66934,113260,43329.1,13196.9,0.772,80
111722,95405,76744.8,42825.5,33049,84922.8,2727.87,2959.47,0.773,81
104183,92928,73473.1,78659.2,50736,101605,14107.8,18886.9,0.774,83
70913.1,51172,90818.5,62552.4,39760,103104,12711.9,13295.8,0.774,84
32582.5,25849,82607.8,58811.1,37917,101650,1508.9,13167.8,0.774,85
