"FSC-A", "FSC-H", "FSC-W", "SSC-A", "SSC-H", "SSC-W", "APC-A", "Alexa Fluor 488-A", "Time", "Event #"
90826.9,83088,71640.1,58801.4,45520,84657.5,240.16,3555.05,0.6,0
30139.3,21960,89945.9,47626,31272,99808.8,259.12,2654.89,0.601,1
72292.2,67728,69952.5,61777.4,37860,106937,389.47,4215.62,0.603,2
53303.2,37209,93882.7,103219,57737,117161,191.97,5922.82,0.604,3
75490,67413,73388.1,33175.9,27365,79452.5,395.79,2816.88,0.606,4
57358.1,51750,72638,34019.8,25554,87247.6,161.95,3463.87,0.606,5
83210,78501,69467.3,51343.1,41921,80265.7,257.54,5527.06,0.609,7
32726.5,23180,92526.6,63175.1,37352,110844,255.96,4640.48,0.609,8
70322.6,64883,71030.3,23285.8,19991,76337.3,127.98,2004.02,0.611,9
40595.9,29133,91322.4,68643,39049,115204,372.88,8627.18,0.616,12
85886.6,66446,84710.3,85964.3,55850,100873,754.45,6189.57,0.622,13
83137.7,75859,71824.2,26875.8,22451,78452.3,81.37,2306.66,0.624,14
33813,32881,67393.6,41189.1,31205,86504.4,199.08,2503.57,0.628,16
36794.4,24925,96744.7,56482.1,30861,119945,357.08,4362.09,0.634,17
80294.1,58365,90159.4,68344.3,47305,94683.6,299.41,4848.06,0.642,18
42779.7,30320,92467.3,30251.4,21220,93428.6,152.47,1771.22,0.642,19
78502.3,66076,77860.7,54891.3,39404,91294.2,150.89,4878.13,0.648,20
70373.4,64249,71783.1,69699.4,44317,103071,353.13,4249.57,0.648,21
47991.8,45785,68694.8,33871.4,25929,85610.6,69.52,2596.69,0.653,22
69666.5,66169,69000.1,34842.4,27961,81664.9,99.54,2553.04,0.655,23
80282.5,73756,71335.1,30899.4,26232,77196.5,63.99,2604.45,0.657,24
58844.2,44782,86115.2,47523.2,26718,116569,125.61,4725.84,0.659,25
63829.9,50873,82227.5,38272.3,29277,85671.9,97.96,2252.34,0.659,26
37068.6,32714,74259.5,28612.1,17982,104278,101.12,2094.23,0.662,29
87109.3,77828,73351.5,50606.8,38804,85469.8,139.83,5057.58,0.664,30
72725.7,65967,72250.6,35953.1,30379,77560.8,78.21,3046.77,0.668,31
