"FSC-A", "FSC-H", "FSC-W", "SSC-A", "SSC-H", "SSC-W", "APC-A", "Alexa Fluor 488-A", "Time", "Event #"
29950.7,27125,72363.1,61676.5,40369,100127,458.99,2642.28,0.609,1
39330.8,24281,106156,63774.6,40313,103677,447.14,3598.7,0.609,2
128837,120202,70244,88846.2,60490,96257.6,420.28,7283.73,0.615,4
50093.1,47005,69841.6,69886.6,40525,113019,334.96,4785.98,0.62,6
60460.4,57445,68976.1,59253.4,39265,98898.1,124.03,3368.81,0.62,7
142704,123837,75520.7,66432.4,48921,88994.8,307.31,4915.96,0.624,8
67525.1,53532,82667,62507.8,39320,104184,319.95,4419.32,0.627,10
28885.8,18112,104520,42269.7,27376,101190,133.51,2574.38,0.634,11
79733.5,66412,78681.8,74597.9,54616,89513.1,617.78,4225.32,0.637,12
100061,94949,69064.2,55992.3,42897,85542.3,218.83,3997.37,0.639,13
59112.9,47309,81887.6,77624.2,51309,99148,274.13,4512.44,0.643,14
29038.2,23029,82637.1,72822.8,44753,106641,394.21,3037.07,0.643,15
63069.9,50149,82421.4,82834.1,47125,115196,357.87,4991.62,0.648,16
71449.8,52480,89225.2,102490,52608,127676,333.38,6335.07,0.651,17
189086,165373,74933.2,102929,69561,96972.9,592.5,8374.98,0.655,18
85162,59132,94385.1,88411.6,46024,125894,538.78,5800.6,0.658,19
46399.4,27709,109742,90432.1,41437,143026,105.86,3514.31,0.661,20
79310.8,60974,85244.7,68950.5,45742,98787.6,131.14,2929.4,0.664,21
24023.2,18057,87189.8,39506.2,16169,160126,189.6,1488.95,0.666,22
97695.3,93025,68826.2,49169.3,38805,83039.8,321.53,3932.38,0.668,24
62347.7,50752,80509.5,81697.3,54820,97667.1,434.5,5719.12,0.674,25
89290,57757,101316,105468,52461,131754,568.01,11911.6,0.675,26
86301.6,64201,88096.2,95608.1,58845,106479,199.08,3186.45,0.688,29
151581,132212,75136.8,127777,74768,112000,498.49,8643.67,0.697,30
68572.4,52412,85742.9,118303,59496,130313,478.74,6360.29,0.697,31
67116.3,61308,71744.8,53808.8,41164,85667.4,203.82,2047.67,0.702,32
141856,123556,75242.4,110050,72928,98895.6,508.76,7820.14,0.718,33
24486.8,16441,97607.5,63166.4,47785,86631.2,168.27,1888.59,0.721,34
68099.6,60205,74129.6,69139.7,48013,94373.1,306.52,6068.32,0.729,38
26570.4,20570,84653.2,28172.7,20218,91320.9,112.18,888.52,0.729,39
99864.4,74276,88113.4,86283.4,48304,117064,165.9,4697.71,0.733,40
37120.9,25573,95129.9,58113.7,36261,105031,329.43,2983.72,0.745,41
53591.2,42126,83372.6,51208.2,23412,143345,333.38,3400.82,0.772,42
75616.3,57461,86242.7,59651.1,34481,113375,423.44,5050.79,0.772,43
66446.4,59473,73220.3,62806.5,43813,93946.7,355.5,4148.69,0.776,46
151147,134192,73816.5,95675,66612,94129.5,365.77,6668.75,0.778,48
25760.3,17490,96525.5,65080.2,18386,231975,479.53,3457.08,0.782,49
60404.2,40569,97578.2,72928.5,44985,106245,228.31,3693.76,0.785,52
54736.2,47189,76017.6,46610.4,30081,101548,160.37,2190.26,0.786,53
123964,98910,82136.2,140479,79914,115204,917.19,13369.5,0.79,56
83872.2,56776,96812.9,125171,51560,159100,326.27,7810.44,0.791,57
43039.1,28661,98413,102992,56817,118797,302.57,5069.22,0.792,58
49417.1,31986,101250,94792.3,43606,142465,490.59,5436.85,0.794,59
120734,82960,95376.1,128585,58100,145042,220.41,9869.75,0.795,60
212822,174970,79713.6,109740,76288,94273.3,561.69,10741.8,0.796,61
84141,59992,91916.6,83416.1,43884,124573,364.19,9070.47,0.803,63
44883.3,33881,86817.7,77855.1,53293,95740.8,1079.93,4686.07,0.804,65
63682.1,47081,88644.4,87131.2,44925,127106,182.49,5278.74,0.815,68
175100,135521,84676,131674,81637,105704,439.24,9221.79,0.817,69
105384,95009,72692.4,103650,59349,114456,379.2,10089,0.819,70
25560.1,17737,94441.6,62581.5,28461,144104,370.51,3182.57,0.819,71
128385,110496,76146.2,88838.4,52964,109926,462.94,6750.23,0.822,72
41926.5,33370,82340.3,41216.3,31902,84670.2,335.75,2033.12,0.826,74
101779,74746,89237.7,72837.3,46458,102748,216.46,5999.45,0.826,75
17007.8,11010,101237,37597.2,20386,120866,157.21,1840.09,0.831,77
69477.1,66266,68711.7,59032.3,42078,91942.1,192.76,3005.06,0.831,78
47279.5,29873,103723,124931,62533,130931,844.51,6781.27,0.832,79
43776,25803,111185,81439.3,40431,132008,67.15,3291.21,0.834,80
52430.1,32412,106012,66302.4,40360,107661,352.34,4380.52,0.839,81
93484.2,65483,93559.8,87287.4,52811,108320,512.71,5906.33,0.842,83
112832,96384,76719.7,147478,89188,108368,354.71,6925.8,0.842,84
128138,98161,85549.8,177355,87057,133512,264.65,8234.33,0.847,85
83143.1,59144,92128.8,96269.6,42792,147437,173.01,5397.08,0.847,86
18818.8,15217,81048.1,43840.1,26817,107138,150.89,2032.15,0.848,88
53625.9,38796,90587.3,90069.4,49864,118378,357.08,5342.76,0.848,89
132499,92197,94183.9,120199,67633,116473,444.77,6312.76,0.85,90
72526.3,56165,84627.1,92448.8,51649,117306,1616.34,4678.31,0.855,92
158907,140965,73877.5,99623.9,69269,94255,740.23,10095.8,0.857,93
