"FSC-A", "FSC-H", "FSC-W", "SSC-A", "SSC-H", "SSC-W", "APC-A", "Alexa Fluor 488-A", "Time", "Event #"
39775.1,31317,83236,40511.1,16789,158135,7781.5,6345.74,0.899,169
75976.7,57052,87274.9,119441,63144,123966,3622.15,9970.63,0.902,170
124355,108652,75007.6,62049,44732,90906.8,4285.75,3914.92,0.903,171
139984,115809,79216.4,94382.9,49989,123737,1437.8,6871.48,0.904,172
88267.4,57459,100675,72935.3,41479,115236,3362.24,16776.2,0.907,173
96243.1,76121,82860,84698.5,53437,103876,4840.33,9656.35,0.908,174
113741,93800,79468,78393.5,46732,109937,2868.49,10297.5,0.91,175
83719,69101,79399.9,68964.1,48461,93263.3,4984.9,4625.93,0.911,176
67650.7,55104,80457.9,73806.3,45168,107088,2643.34,6888.94,0.915,177
51014,28682,116563,102615,59578,112877,917.98,9616.58,0.919,178
130223,118336,72119.3,74676.4,51940,94224,21252.6,4366.94,0.922,179
91403.6,76858,77938.9,77483.6,51038,99493.8,4582.79,8428.33,0.923,180
29016.7,26044,73016.3,43004,27708,101715,4918.54,9864.9,0.925,182
142011,116717,79738.5,101475,61289,108506,1986.85,9353.71,0.926,183
53430.3,40155,87202.3,60677.4,35179,113038,3500.49,6033.4,0.928,184
24931.1,19428,84099.3,74964.5,39316,124959,3348.02,7942.36,0.93,185
121190,99684,79674.5,96192,60320,104510,2122.73,10730.1,0.935,186
104700,75601,90760.9,140251,63585,144555,23779.8,10742.8,0.952,194
17665.3,15081,76766.5,30814,18361,109985,2156.7,2687.87,0.952,195
116539,110256,69270.4,54663.4,42036,85222.7,6064.83,21651.4,0.953,196
30264.8,24081,82365.2,73844.2,43877,110296,8572.29,5960.65,0.955,197
81081.8,68004,78139.1,50963.8,36884,90553.2,2096.66,6628.01,0.958,198
33230.9,18438,118116,79959,36738,142637,1734.84,24177.2,0.96,199
20960.2,12816,107182,40205.5,24820,106161,1474.93,7584.43,0.97,201
110946,100113,72627.6,70205.7,49397,93143.3,2449,11559.5,0.971,202
98671.6,93189,69391.7,63864.8,43121,97062.8,5375.95,5107.05,0.972,203
113474,95809,77619.4,76773.6,45205,111303,9434.97,7618.38,0.976,205
99277.6,84297,77182.6,64392.5,47257,89299.5,916.4,16467.7,0.977,206
194498,179080,71178.4,108238,63112,112396,20234.3,15687.8,0.983,208
50816.9,46121,72208.7,45947.9,25773,116837,17543.5,7580.55,0.987,209
33615.9,19770,111434,48663.9,26682,119528,530.09,6565.93,0.989,210
31039.5,26749,76047.8,54240.5,27081,131262,1781.45,8759.1,0.989,211
89520.2,76672,76518.1,41387,33344,81344.1,8201.78,5974.23,0.993,214
