"FSC-A", "FSC-H", "FSC-W", "SSC-A", "SSC-H", "SSC-W", "APC-A", "Alexa Fluor 488-A", "Time", "Event #"
64682.3,59136,71682.6,52092.9,35140,97153.1,203.03,6936.47,0.579,1
73163.1,64178,74711.2,40686.7,32466,82130.2,297.83,3718.01,0.606,2
47297.2,33909,91411.5,58553.1,34837,110151,192.76,5440.73,0.611,3
58036.4,46037,82617.8,89113.9,53093,109999,462.15,8454.52,0.615,5
65319.9,62965,67987,42775.1,31589,88743.1,121.66,3783.97,0.616,6
67785.4,60584,73326,46515.4,28908,105453,346.02,3407.61,0.62,7
22551.8,18149,81434.4,58579.3,35809,107209,323.11,4009.98,0.625,9
60997.1,58225,68656.2,31496.9,24177,85377.8,331.8,3212.64,0.639,10
66015.9,64840,66724.6,41307.5,32296,83822.3,250.43,3935.29,0.683,12
57073.2,53140,70386.7,40489.7,28868,91919.6,150.1,2825.61,0.731,13
57936.3,52560,72239.6,44078.7,31520,91648,467.68,3995.43,0.734,14
60471.2,46164,85847,57018.5,37296,100192,209.35,6501.91,0.745,15
39335.4,34496,74730.1,55905,39392,93008.4,1802.78,4306.8,0.771,16
74291.1,70257,69299.1,58087.5,45349,83945,368.14,5723,0.772,17
60350.3,48744,81140.6,57835.3,41372,91614.9,355.5,5227.33,0.814,18
34037.8,29185,76433.3,43048.6,30789,91631.2,160.37,3135.04,0.856,21
46208.5,40253,75232.1,23108.3,20297,74613.3,1130.49,3287.33,0.913,23
94931,87261,71296.4,76545.6,53513,93743.4,241.74,6510.64,0.913,24
60763,46168,86253.8,47415.5,31784,97767,48.19,2994.39,0.967,25
40912.4,23032,116414,52398.4,25356,135431,207.77,4840.3,0.982,27
30332.6,23188,85728.7,32476.6,19424,109575,334.17,1558.79,0.992,29
49738.9,42888,76004.7,60245.7,41772,94519.4,506.39,4315.53,1.025,32
33665.2,22999,95929.4,59235,29319,132406,289.93,3226.22,1.041,33
71689.3,55252,85032.8,58190.3,42704,89302.2,191.18,5701.66,1.059,34
90894.6,84240,70713.1,32641.5,27584,77551.9,319.95,3704.43,1.087,35
67210.2,53774,81911.1,53374.2,39658,88202.5,339.7,5282.62,1.15,37
58861.1,49757,77527.2,45167.1,32829,90166.3,147.73,3353.29,1.157,39
57021.6,37412,99886.8,51478.9,31280,107855,408.43,5532.88,1.167,40
74445.1,69094,70611.6,48097.5,39218,80374.2,239.37,3824.71,1.218,43
95520.8,69875,89589.3,102499,51363,130782,1471.77,9691.27,1.227,44
105447,95424,72419.6,52833,41056,84335.1,270.97,4551.24,1.233,45
51272,38381,87547.5,49258.5,35657,90535,422.65,4457.15,1.238,46
70334.1,55829,82563.1,57841.1,30881,122751,389.47,6034.37,1.312,49
39757.4,36786,70829.7,18765.6,17506,70251.6,68.73,834.2,1.322,51
55376.9,54796,66230.7,17134.1,16812,66791.5,-10.27,1613.11,1.327,52
73140.8,65284,73423.1,55895.3,41796,87643.6,329.43,4197.19,1.328,53
100821,96308,68606.8,117173,70404,109071,2092.71,6779.33,1.348,54
27445.1,25689,70016.1,29338.6,23005,83579,452.67,1503.5,1.365,57
57818.5,46617,81283.5,57958.5,41833,90798.3,214.88,3715.1,1.389,59
54409,48904,72913.2,52134.6,35756,95555.8,352.34,5166.22,1.397,60
51775.6,35904,94506.6,76028.6,46048,108205,285.98,5788.96,1.419,61
42218.3,31385,88157.4,55021.3,35309,102123,278.08,5145.85,1.432,62
67924.8,63192,70444.3,37840.7,32348,76664,110.6,3856.72,1.435,63
79959.1,71885,72897,49399.2,37785,85680.2,402.11,2641.31,1.437,64
88119.6,77929,74106,56618.9,43577,85149.9,247.27,6361.26,1.452,65
76215.4,57788,86434,82399.6,62796,85994.9,265.44,7449.6,1.456,66
67549.8,54849,80711.5,75683.3,46145,107487,716.53,4436.78,1.46,67
30482,22801,87613.2,54096.9,29461,120339,240.95,4908.2,1.48,70
49148.3,46387,69437.2,52017.2,40243,84710.4,319.16,4396.04,1.481,71
33308.7,26789,81485.6,84841.1,47749,116445,351.55,5273.89,1.482,72
63872.3,59509,70341.2,45096.3,32517,90888.7,169.85,3736.44,1.485,73
52232.2,44021,77760.3,82641.1,47525,113960,603.56,7406.92,1.487,74
44672.3,39004,75060.1,45933.4,31160,96607.5,142.2,3957.6,1.488,75
74771.6,64664,75779.9,55553.8,43212,84253.8,140.62,3454.17,1.505,76
51757.9,46653,72707.1,56726.6,33897,109674,233.05,3942.08,1.516,79
50885.4,43517,76632.8,53967.9,36281,97484.6,491.38,2586.99,1.524,80
87341.9,68580,83465.1,72895.5,56656,84320.8,94.8,2993.42,1.546,81
44641.5,34180,85594.7,56112.6,33140,110965,508.76,4556.09,1.556,83
52954.4,48249,71927.3,47721.1,32473,96309.2,308.1,5213.75,1.558,84
18891.9,13605,91003.5,31889.7,22821,91579,122.45,2285.32,1.558,85
94023.2,72264,85269.3,92696.1,57996,104747,500.07,10407.1,1.582,88
70303.3,63645,72392.1,45325.2,36153,82162.8,182.49,4239.87,1.585,89
93856.1,81214,75737.6,57848.9,37502,101093,1834.38,5824.85,1.589,90
140056,115821,79249.1,109776,76973,93464.9,892.7,9460.41,1.597,91
34316.6,27073,83070.7,37629.2,20577,119846,798.69,3834.41,1.599,93
55499.3,49540,73419.5,65476,46532,92216.8,240.16,5284.56,1.6,94
80545.9,75829,69612.6,57305.7,45797,82005,447.14,4687.04,1.603,95
50996.3,31800,105097,53476.1,31432,111498,284.4,4874.25,1.603,96
80680.6,75348,70174.2,44637.5,36288,80615.1,125.61,3635.56,1.61,97
87136.3,60137,94959.2,115128,58333,129344,441.61,8286.71,1.611,98
48777.2,40232,79455.7,40475.2,30636,86583.8,203.03,2972.08,1.616,101
52516.3,45017,76453.5,55659.6,26857,135820,1530.23,9118.97,1.622,103
112954,90489,81806.4,94190.9,54265,113755,455.04,6660.99,1.625,104
44634.6,38061,76854.9,35170.3,24925,92474.2,324.69,4094.37,1.63,105
55858.9,41248,88750.2,63980.2,42912,97711.8,8758.73,4727.78,1.631,106
77097,71942,70232,41292.9,29238,92556.7,162.74,2543.34,1.637,107
119457,97556,80248.6,89684.3,54640,107569,1733.26,8219.78,1.643,108
80910.8,74936,70761.3,37396.4,32620,75132.2,405.27,4009.98,1.644,109
80959.3,71524,74181.4,38896,30640,83194.9,124.03,3761.66,1.645,110
101498,90876,73195.8,45093.4,35752,82659.4,319.16,3304.79,1.647,111
65020.3,51964,82002.4,103694,62280,109115,228.31,8230.45,1.653,113
100115,81313,80690.2,74895.6,52705,93128.9,435.29,7318.65,1.662,114
103179,90168,74992.8,54237.6,43352,81991.9,313.63,4456.18,1.663,115
73923.9,66953,72359.3,43724.7,32829,87286.9,208.56,3581.24,1.671,116
67367.3,55289,79852.8,49927.8,38201,85654.1,313.63,3887.76,1.674,117
43125.4,24772,114091,59573.5,38996,100118,704.68,5006.17,1.674,118
95894.3,85981,73092,52418.8,42505,80821.5,237.79,5781.2,1.675,119
67062.4,59252,74174.7,77018,41056,122941,253.59,8486.53,1.675,120
46853.7,30464,100795,55589.7,35984,101243,247.27,6173.08,1.68,121
67823.9,52869,84074,66171.5,48769,88921.5,233.84,5620.18,1.694,124
89861.3,82532,71356,52053.1,40612,83998.6,308.89,4776.28,1.702,125
40076.2,27585,95212.4,61167.2,34609,115827,301.78,4234.05,1.707,127
55155.1,49580,72905.3,45361.1,32296,92048.1,136.67,5303.96,1.714,128
77307.2,72340,70036,51996.9,41188,82734.4,466.89,4102.13,1.715,129
61131.8,56285,71179.5,50647.6,39817,83362.4,253.59,3410.52,1.718,131
29728.9,25928,75143.3,47204.1,32476,95257,237.79,3390.15,1.718,132
63922.3,59057,70935.1,52774.8,34385,100586,471.63,7345.81,1.725,133
64880.2,61012,69691,53679.8,41524,84721.1,163.53,5603.69,1.727,134
56665.1,39108,94957.6,72488.1,40036,118658,3513.13,8044.21,1.734,135
81174.9,66316,80220.2,55899.2,41132,89064.7,80.58,4326.2,1.734,136
72558.6,53908,88209.6,47650.3,30944,100918,203.03,4784.04,1.74,137
70550.5,56500,81833.6,54554.7,35732,100059,169.06,4051.69,1.74,138
86872.2,71920,79160.9,71695.6,47476,98968.8,1554.72,5696.81,1.744,139
65575.5,52344,82102.2,44041.9,36248,79627.3,114.55,5168.16,1.744,140
69279.2,62753,72351.6,56792.5,31669,117527,751.29,3805.31,1.75,142
23461.1,11320,135826,136622,54828,163304,674.66,8060.7,1.752,143
110056,100932,71460.4,47410.7,37600,82635.8,851.62,5787.02,1.757,144
67300.3,49033,89951.5,61811.3,41705,97131.4,293.88,5682.26,1.759,145
43402.6,33693,84422,119527,91721,85404,434.5,73198.1,1.761,146
44680,38401,76251.9,55441.3,36081,100701,134.3,4569.67,1.769,147
62895.9,45037,91523.6,69506.3,48169,94566.3,448.72,6633.83,1.773,149
131107,112833,76150,63578.7,48561,85803.2,287.56,5076.98,1.78,150
63294.8,56464,73464.3,53289.9,42052,83049.7,577.49,3092.36,1.782,151
52031.2,34832,97896.1,49363.3,30916,104641,744.18,2715.03,1.784,152
71317.4,67996,68737.2,42072.8,35484,77704.9,242.53,4538.63,1.79,153
74959.5,70033,70146.2,45193.3,33569,88229.8,154.05,5167.19,1.795,154
82230.6,69389,77664.5,68030,46397,96092.7,452.67,6871.48,1.797,155
73115.4,55244,86736.8,57373.6,36188,103903,2067.43,4707.41,1.798,156
127854,114936,72901.7,55319.1,42520,85263.2,504.02,7933.63,1.804,158
86383.2,79021,71641.9,61063.4,44909,89110.3,684.14,5474.68,1.809,160
114727,82609,91016,118003,79109,97757.2,349.97,8447.73,1.81,161
89075.9,85733,68091.4,65140.4,47745,89413.3,669.92,6643.53,1.815,162
34159.5,24722,90554.1,65121.9,43538,98025.4,368.93,2666.53,1.819,163
63696.7,55681,74970.4,41374.4,29729,91207.6,628.84,3114.67,1.885,169
56929.9,48738,76551.4,53644.9,39526,88945.8,351.55,4899.47,1.885,170
59684.2,53431,73205.9,30776.2,27427,73538.7,312.05,2231.97,1.886,171
63577.4,58422,71319.1,52451.8,38726,88764.1,387.89,5020.72,1.89,172
108251,98429,72075.8,56799.3,46441,80153.3,172.22,6071.23,1.892,173
60533.5,49078,80833.1,50745.6,37958,87614.2,237.79,3791.73,1.894,174
