"FSC-A", "FSC-H", "FSC-W", "SSC-A", "SSC-H", "SSC-W", "APC-A", "Alexa Fluor 488-A", "Time", "Event #"
78192.7,58115,88177.6,64396.4,42659,98930.6,347.6,36775.6,0.601,0
51840.2,49517,68610.8,44783,30365,96653.9,505.6,17801.4,0.601,1
103524,89100,76145.5,82235.6,61704,87342.7,126.4,6065.41,0.602,2
80839.2,75182,70467.4,53280.2,43610,80068.1,4685.49,19961.6,0.611,4
21435.3,15240,92177.2,41640.2,24552,111149,297.04,25495.5,0.611,5
59404,51092,76197.8,62130.4,44448,91607.7,876.11,17350.4,0.622,6
21152.7,19573,70825.2,43066.1,28257,99882.4,135.09,4935.36,0.625,7
51340.5,41380,81311.1,42801.2,29488,95124.2,496.12,5270.98,0.632,9
56097.6,42165,87191.1,83626.6,55233,99226.1,306.52,32153.6,0.633,10
73658.2,61124,78974.9,52922.2,41072,84444.7,553.79,31142.8,0.638,12
70984,65164,71389.2,48574.7,32796,97066.4,4159.35,18387.3,0.642,13
41290.5,33376,81076.6,41605.2,26836,101604,2969.61,15061.2,0.646,14
76054.4,72445,68801.2,50442.9,41689,79297.3,1649.52,54247.2,0.647,15
54562.2,48849,73200.9,50355.6,35889,91953.1,1016.73,18752,0.648,16
70244,58256,79022.1,54347.2,36544,97463.2,4201.22,31232.1,0.654,17
76233.1,68426,73013.3,63650.4,45758,91162.1,901.39,27961.2,0.655,18
63199.3,52876,78331,58724.8,43864,87739.1,458.99,7466.09,0.657,19
65052.7,58866,72423.7,38793.2,32882,77317.4,725.22,14369.6,0.657,20
41168.1,22777,118452,44921.7,25337,116193,717.32,7741.57,0.662,22
34690,24236,93804.5,142135,68284,136415,395.79,40861.2,0.67,23
21573.9,13380,105670,89084.8,29168,200160,886.38,37479.8,0.686,24
46348.6,36924,82263.6,45914,30728,97924.3,510.34,31040,0.689,25
80388.8,75847,69460.3,69410.3,47331,96107.7,438.45,7341.93,0.69,26
43649,23764,120375,47517.4,22356,139296,786.05,18322.3,0.693,27
75500,69609,71082.4,69840,49529,92411.2,163.53,15182.4,0.7,28
21987.3,9628,149664,106399,39276,177538,455.04,25262.7,0.705,29
83550.4,64541,84838.5,78747.5,49917,103388,267.02,12643,0.716,30
50053.1,43261,75825.3,52862.1,38301,90451.2,1619.5,40842.8,0.717,31
119528,100240,78146.2,77310,54496,92971.7,383.94,5555.19,0.727,32
44399,27721,104965,61877.3,34205,118555,1606.86,68359.8,0.733,33
28767.2,16569,113784,62075.2,41197,98748.9,184.86,9363.41,0.742,34
60762.2,54957,72458.7,40131.8,30845,85267.6,468.47,8525.33,0.745,35
51876.4,41636,81654.7,47980.1,36608,85894.4,308.1,19178.8,0.75,36
52075.1,31157,109535,72855.7,34853,136995,3819.65,55505.3,0.76,37
56175.3,45333,81210.3,81386.9,52517,101563,637.53,44520.1,0.768,39
24592.3,19451,82858.4,48697.9,28520,111903,792.37,31016.7,0.783,41
44539.9,32192,90673.6,101103,48624,136268,2895.35,17991.6,0.784,42
62921.3,52424,78658.9,77407,44476,114060,1730.89,31045.8,0.788,43
91796.3,81097,74182.3,90617.4,45165,131489,456.62,25823.3,0.789,44
27911.7,13796,132591,77347.8,20724,244599,1786.19,35017,0.793,45
60409.6,49833,79445.4,52932.9,38461,90195.5,5971.61,46377.6,0.796,46
40619,20248,131470,68853.5,26092,172941,1151.82,28882.7,0.81,48
79029.7,63705,81301.2,81022.2,54029,98278.1,662.81,5347.61,0.812,49
52333,38913,88137.6,58347.4,33313,114786,911.66,4221.44,0.814,50
71320.5,67808,68930.8,30514.3,25520,78361.4,1386.45,11005.6,0.815,52
61437.5,51069,78841.8,38876.6,29369,86752,1691.39,12664.3,0.819,53
41358.2,33398,81156.2,47613.4,26358,118385,261.49,16216.5,0.839,56
78162.7,74280,68961.6,40240.5,30748,85768.1,2218.32,29382.3,0.841,57
68238.9,55804,80139.6,80871.8,45288,117029,2976.72,35832.8,0.843,58
26211.6,21662,79300.2,39964,26538,98691.7,846.09,23564.2,0.857,60
71713.9,68364,68747.4,17736.5,16168,71893.6,146.15,13657.6,0.858,61
57626,46397,81397.1,88586.2,48381,119997,379.99,7866.7,0.87,62
87557.5,76385,75121.6,73160.3,52325,91631.8,159.58,9886.24,0.871,63
100406,86065,76456,90271.1,64693,91447.4,236.21,5023.63,0.887,65
79332.3,71727,72484.9,73960.6,48731,99466,312.84,9845.5,0.891,66
17724.6,10780,107755,48161.5,27388,115244,189.6,7992.8,0.9,68
47042.4,31278,98566.7,87237,42458,134654,814.49,6972.36,0.906,69
29619.6,22885,84821.9,65960,40273,107336,368.14,10504.1,0.91,70
87499.7,80777,70990.3,51903.7,42333,80352.5,199.87,6396.18,0.915,72
80139.3,72753,72189.6,62105.2,46677,87197.7,418.7,5131.3,0.919,74
107310,97080,72441.7,75287.5,52056,94783.4,1444.12,26543.1,0.92,75
49855.2,44177,73959.5,40588.7,31685,83952,2498.77,29880.9,0.921,76
86216.9,57869,97639.7,76902.6,51113,98602.8,844.51,26633.3,0.932,78
47762.3,43725,71587.2,25802,21453,78821.6,237.79,9430.34,0.933,79
25012.7,19269,85070.9,26377.2,14049,123045,157.21,6331.19,0.936,80
35838.1,26248,89480.6,31040,19448,104599,445.56,6759.93,0.944,81
140051,127948,71735.1,78219.8,49452,103660,1386.45,21263.4,0.96,84
31399.1,20913,98396.6,61548.4,32257,125047,775.78,7944.3,0.963,85
37736.2,24399,101360,68912.7,31599,142924,978.81,48931.7,0.964,86
52283,43065,79563.9,50188.8,25405,129469,1424.37,35248.8,0.969,87
41758.6,32436,84372.1,43980.8,27056,106532,8589.67,42349.2,0.978,88
78193.5,55540,92266.6,85883.8,45380,124030,926.67,29009.8,0.982,90
53828.4,37301,94573.8,59413.5,32097,121311,2704.17,17099.2,0.989,91
36645.1,20405,117695,72495.9,28965,164029,4493.52,50217.9,0.993,93
23743.7,14965,103981,102601,49365,136211,749.71,7438.93,0.997,95
53007.6,42272,82179.8,79704.9,46580,112141,313.63,7003.4,0.999,96
73147.7,53597,89441.7,68506.2,44857,100088,5116.04,25046.4,1.002,97
50709.1,40553,81948.9,52476,35033,98166.6,331.8,11719.5,1.004,98
69107.5,42804,105809,71739.3,41556,113137,1418.05,7390.43,1.011,99
90799.2,76632,77651.8,68333.6,48312,92695.6,1506.53,19543.6,1.025,101
26778.3,19801,88629,66572.1,39257,111136,1286.91,30618.1,1.026,102
36549.6,15449,155047,122451,41773,192108,387.89,22707.7,1.036,103
13642.1,8764,102014,45724.8,21576,138887,1691.39,38810.7,1.04,104
65992.9,61214,70652.3,70310.5,45690,100851,808.17,5684.2,1.043,105
39879.1,31819,82136.9,61325.3,38347,104807,985.13,12543.1,1.048,106
72587.1,64564,73679.9,49529.2,37204,87247.2,2794.23,38413.9,1.053,107
59065.9,41155,94057.7,54364.6,29299,121603,467.68,7308.95,1.057,108
69010.5,65796,68737.8,42358,33892,81906.4,831.87,6645.47,1.06,109
111469,101889,71698,68716.7,50001,90066.6,2506.67,40184.2,1.069,111
77884,68352,74675.3,38994,32736,78064.2,1798.04,25189,1.076,112
21051,17578,78484.5,45004.1,26926,109537,729.17,2973.05,1.08,113
47030.1,31913,96580.1,44580.2,29049,100575,221.99,4701.59,1.082,114
45642.5,37060,80713.1,51896,30992,109740,1546.82,39281.1,1.083,115
47853.2,38612,81221,68010.6,42608,104608,2462.43,39085.2,1.087,116
90433.4,77908,76072.4,77326.5,50900,99561.2,886.38,38218,1.09,117
45182.1,29004,102091,55142.6,27468,131565,278.08,36130.6,1.101,118
56831.4,40984,90877,90144,41564,142135,1202.38,14844.9,1.106,119
81572.3,55572,96198.1,80347,45520,115677,505.6,17670.5,1.114,120
67197.9,58889,74782.8,65067.6,45757,93193.8,432.13,5395.14,1.114,121
36505.7,17701,135158,65385.8,30997,138243,1706.4,16408.5,1.116,122
51027.9,38757,86285.4,44588,31765,91991.8,1731.68,11336.4,1.122,123
111687,102969,71084.7,104961,69709,98677.5,385.52,10388.7,1.123,124
66565.7,60769,71787.4,41450,31701,85690.4,446.35,12937.9,1.127,125
78284.4,73233,70056.4,50231.5,37797,87096,748.13,37662.2,1.13,126
62765,51328,80138.9,71432.7,37056,126334,741.02,17679.2,1.14,127
69537.2,52079,87505.3,167662,70383,156115,883.22,24418.8,1.141,128
83121.5,74402,73216.5,57306.6,37010,101477,1107.58,5108.02,1.141,129
42460.1,27346,101758,75898.6,37970,131001,2493.24,15485.1,1.143,130
41749.4,22509,121555,90194.5,35993,164226,2027.14,50506,1.147,131
66785.2,53117,82399.9,54520.8,34073,104865,5031.51,12799.2,1.148,132
77334.9,68026,74504.2,55653.8,44254,82418,1367.49,14615,1.176,136
28967.4,23129,82079.1,67981.5,40141,110990,274.92,20018.9,1.178,138
65790.3,57300,75246.7,57254.2,41412,90606.9,1382.5,30115.6,1.178,139
67992.5,60704,73404.7,50968.7,33476,99781.4,3438.08,38908.6,1.188,140
112207,101736,72281,45947.9,37932,79385.3,951.16,19593,1.189,141
59071.3,50744,76290.8,86052.6,52424,107576,586.97,14728.5,1.192,142
31436,27656,74493.5,31580.3,22380,92477.5,650.96,11172.5,1.208,145
101133,82265,80566.8,81814.7,59225,90532.8,1336.68,34048,1.211,147
67525.9,49228,89895.6,87165.2,56328,101414,108.23,5936.4,1.211,148
55631.7,50607,72043,55568.4,39947,91164,4697.34,44850.9,1.218,151
52289.9,31549,108621,53624.5,27737,126702,2785.54,39959.2,1.222,152
53554.3,44909,78152.1,80774.8,53449,99041.3,430.55,14388,1.227,153
36193.8,23520,100850,36583.6,22608,106048,3922.35,26700.2,1.229,154
64784.7,60501,70176.2,45074,33745,87537.9,460.57,5330.15,1.239,156
46538,35164,86734.1,73613.3,45656,105667,10012.5,19912.2,1.24,157
62563.3,55792,73489.9,57354.2,41680,90181.4,555.37,20643.5,1.241,158
40116.2,28625,91844.8,62659.1,33153,123863,198.29,4524.08,1.242,159
72313,64950,72965.4,51233.5,38006,88344.9,376.04,9837.74,1.244,160
101087,86290,76774.2,79075.4,46562,111299,1170.78,23179.1,1.245,161
31441.4,16193,127249,96422.9,35765,176686,2678.89,24723.4,1.249,163
57329.6,46665,80513.3,79839.7,47437,110302,498.49,26117.2,1.256,164
43300.2,39481,71875.6,16340.6,13853,77304.5,57.67,3446.41,1.259,165
67156.3,63103,69745.6,55125.1,42495,85014.2,1192.11,18245.7,1.262,166
77681.4,73651,69122.4,53816.6,41559,84865.4,461.36,25670.1,1.265,167
39349.3,33812,76268.7,39720.5,31892,81623.1,288.35,6689.12,1.267,168
109163,102357,69893.6,162494,93973,113322,495.33,45592.9,1.283,172
84223.4,75441,73165.3,60329.2,47409,83396.2,1154.98,18277.7,1.283,173
39574.9,29935,86640.5,79386.7,50911,102192,2227.8,21580.6,1.286,175
61553.8,48329,83469.3,72517.2,41689,113999,2258.61,54698.3,1.293,176
43680.6,37524,76288.5,42182.4,31236,88502.5,1117.06,15268.8,1.297,177
45315.3,30057,98805,51107.4,32697,102437,1513.64,9715.52,1.299,178
45192.8,40239,73604.2,44324.2,30827,94230,101.12,4514.38,1.309,181
40849.3,31800,84185.5,79850.4,48860,107103,1324.83,38797.1,1.311,182
23798.4,18801,82955.8,33312.7,20273,107689,71.89,1758.61,1.317,183
63893.1,60592,69106.4,41574.2,32308,84332.3,110.6,12961.1,1.327,184
39769.7,31337,83171.6,58095.2,37229,102268,635.16,6369.99,1.329,186
54667.7,47810,74936.2,57214.5,34994,107150,2684.42,19205,1.329,187
24929.5,20237,80732.4,51321.7,25465,132080,326.27,19981,1.332,188
28489.2,12881,144948,80442.1,27569,191224,917.98,73647.2,1.333,189
60094.6,48486,81226.8,96300.6,50114,125936,1083.88,14537.4,1.337,190
36860.7,25708,93966.9,74023.6,33400,145246,4867.98,10826.2,1.345,192
56557.3,46453,79791.1,47138.1,27105,113973,1450.44,28384.1,1.35,194
76505.7,63180,79358.6,48108.1,35996,87587.9,808.96,12899.1,1.366,195
69603.4,66341,68758.8,68504.3,46241,97089.1,3712.21,58574.4,1.377,196
35239.1,27488,84015.8,39046.4,26148,97863.8,1639.25,17336.8,1.384,198
39058.2,38368,66715,41511.2,28096,96827.8,164.32,9908.55,1.386,199
43273.2,32961,86039.7,60957.7,41397,96502.8,218.83,6546.53,1.386,200
25613.3,14500,115765,51189.8,26148,128300,764.72,22826,1.388,201
47332.7,31668,97953.6,56428.8,37856,97689,2148.8,16304.7,1.389,203
55338.4,44021,82384.7,58627.8,38321,100264,4980.95,36167.4,1.391,204
91959.6,75408,79920.7,52234.5,35104,97517.1,620.15,10752.5,1.392,205
74122.5,67055,72443.4,59128.3,44549,86983.6,929.04,30508.4,1.404,206
44884.1,42044,69963,18891.7,16120,76804.5,165.11,6231.28,1.409,207
67364.2,61276,72047.5,42616,35052,79678.2,517.45,7423.41,1.41,208
91047.1,66715,89438.1,44575.4,29787,98072.7,317.58,9846.47,1.413,209
57883.2,45805,82817,76271.1,48297,103495,238.58,9745.59,1.419,210
61438.3,52901,76112.4,60976.1,45361,88096.2,218.04,18377.6,1.424,211
48329,46688,67839.5,14040.8,13232,69541.6,197.5,3330.01,1.428,212
59788.2,54592,71773.9,51022,39216,85265.7,2170.92,12351,1.437,214
70468.1,60094,76849.5,50433.2,38346,86193.9,2578.56,27723.6,1.444,215
49115.2,43001,74854.4,61148.8,39817,100647,1581.58,38473.1,1.446,216
33527.3,27404,80179.8,91691.2,54972,109312,321.53,7358.42,1.448,218
38887.3,32428,78590.1,34923.9,27420,83470.9,286.77,26205.5,1.453,219
59693.5,50032,78191.4,56629.6,38244,97042,1028.58,16845,1.454,220
21067.2,18007,76673.5,54365.6,26279,135580,229.89,5788.96,1.458,221
75889.7,61273,81169.6,50963.8,34685,96294.2,705.47,22261.5,1.467,222
74045.5,68213,71139.6,36279.9,28609,83108.2,873.74,35677.6,1.467,223
74994.9,61481,79941.2,65398.4,43581,98344.4,827.92,17673.4,1.471,225
51825.6,35772,94947,59796.6,37228,105266,407.64,29341.5,1.488,226
72682.6,66508,71620.4,57647.1,45628,82799.2,898.23,6177.93,1.507,228
53100,30140,115460,48253.6,22312,141733,220.41,18560,1.513,229
55566.3,47724,76305.2,46717.1,34396,89011.9,2300.48,30321.2,1.516,230
60401.1,41721,94879,58137.9,39081,97493.1,1154.98,13494.6,1.52,231
72120.5,61669,76642.9,55287.1,40801,88804.1,670.71,23033.6,1.523,232
46522.6,40844,74647.6,46395.1,31836,95506.6,2139.32,21567,1.525,233
49416.3,38440,84249.4,68740,34200,131724,1361.96,15039.9,1.53,234
39847.5,27164,96136.3,53104.6,30664,113497,1233.19,24069.6,1.531,235
78670.9,73987,69684.9,60992.6,43559,91765.5,2242.81,41736.2,1.534,236
151464,126124,78703.3,103077,69592,97069.5,4945.4,21403.1,1.535,237
54253.4,36368,97766,69299.7,48080,94459.8,1455.18,40861.2,1.543,239
73823.8,68825,70295.9,53319,40749,85752.1,6940.94,23787.3,1.543,240
52437.8,48698,70568.8,74407.7,47344,102999,1211.07,13910.8,1.549,242
51102.6,48868,68532.8,10901.8,10672,66947.4,146.94,4885.89,1.55,243
48239,37133,85136.9,60892.7,41261,96717.6,1275.85,10559.4,1.552,244
50576.7,47469,69826.5,40287,30777,85786.5,1776.71,31672.4,1.565,246
204579,175468,76408.7,129380,85512,99155.9,1495.47,24376.1,1.576,247
33789.1,20429,108395,132194,66889,129520,382.36,21554.4,1.577,248
70920.1,62701,74126.7,49249.8,38025,84881.9,1413.31,38952.3,1.586,250
70556.6,62683,73768,42600.5,28459,98101.3,289.93,8993.84,1.588,251
31738.6,23201,89652.3,55132.9,30913,116882,391.05,20251.7,1.591,254
87412.7,77706,73722.5,38879.5,31902,79869.9,2673.36,3436.71,1.593,255
51593.8,45841,73760.5,46399,28994,104877,590.92,11414,1.598,256
