"FSC-A", "FSC-H", "FSC-W", "SSC-A", "SSC-H", "SSC-W", "APC-A", "Alexa Fluor 488-A", "Time", "Event #"
55079.6,47032,76749.9,78494.3,41308,124533,581.44,13084.3,0.581,2
59373.9,41088,94702.4,76562.1,41076,122153,1237.93,27298.7,0.584,3
106510,93844,74381.5,48584.4,39232,81158.9,448.72,17429.9,0.586,4
93824.5,85856,71618.5,67215.2,42660,103259,624.1,12615.8,0.589,6
58885.8,50612,76249.4,49801.7,24800,131605,327.85,52593.4,0.59,7
86135.3,77180,73140.2,51978.4,33416,101941,310.47,17942.1,0.591,8
39805.1,22554,115663,39800.1,20702,125994,376.83,14123.2,0.595,9
19630.4,12241,105097,49196.5,27025,119302,228.31,10096.7,0.597,11
90387.2,75248,78721.2,52494.5,38208,90040.8,313.63,12213.3,0.598,12
86462.5,83517,67847.4,43322.1,32269,87984.1,481.9,11789.4,0.601,13
69178.3,59040,76789.8,45049.7,31732,93041,268.6,11810.7,0.601,14
92059.7,86787,69517.6,39466.4,31059,83276,670.71,4910.14,0.602,16
115156,102549,73592.6,51149.1,36997,90604.8,692.04,12177.4,0.603,17
108465,95721,74261.4,56192.1,42745,86152.9,683.35,11491.6,0.609,18
42439.3,36731,75720.9,53624.5,38987,90141.2,695.99,17052.6,0.611,20
63974.7,56832,73772.6,46235.1,31892,95010,326.27,5956.77,0.614,21
79305.4,72279,71906.9,41519.9,30691,88659.4,391.05,18575.5,0.617,23
72189,58115,81407.2,56693.6,28343,131090,3022.54,2825.61,0.618,24
48509.2,44088,72108.1,39625.5,27900,93078.7,485.85,12911.7,0.618,25
55015.7,45880,78585.7,39938.8,23768,110124,290.72,2950.74,0.62,26
72648.7,61565,77334.6,36289.6,27001,88081.1,176.17,7385.58,0.621,27
63682.8,57305,72829.9,40031.9,29005,90451,553,3738.38,0.624,28
72826.6,60569,78798.8,40371.4,28761,91991.9,515.87,5113.84,0.625,29
52646.4,39784,86724.2,58982.8,31864,121312,118.5,12232.7,0.627,30
152231,131145,76072.9,74384.5,51741,94216.6,386.31,3846.05,0.627,31
94129.4,80781,76365.3,56819.7,35401,105187,941.68,8057.79,0.628,32
74944.1,59733,82224.8,75609.6,30753,161127,625.68,36718.4,0.63,33
86185.3,55304,102131,88497,55868,103811,407.64,77392.4,0.63,34
74100.2,62164,78119.6,46118.7,34752,86971.5,1898.37,33052.8,0.635,35
102140,79238,84477.5,63872.6,45750,91496.2,1249.78,39672,0.638,38
49935.3,35823,91353.5,32108.9,23547,89365.6,534.83,14013.6,0.64,39
66330.9,53316,81533.9,44921.7,30864,95385.8,1698.5,5626.97,0.641,40
85158.9,73687,75738.9,28729.5,22707,82917.8,276.5,5562.95,0.645,41
48540.8,39925,79678.6,62875.4,44485,92629,176.17,9997.79,0.646,42
128486,102406,82226.3,84471.5,55158,100365,864.26,47091.6,0.66,44
