"FSC-A", "FSC-H", "FSC-W", "SSC-A", "SSC-H", "SSC-W", "APC-A", "Alexa Fluor 488-A", "Time", "Event #"
84593.7,71583,77447.7,61709.5,38271,105672,963.8,37884.3,0.551,0
65677.9,64035,67217.4,36522.4,27447,87205.7,278.87,14083.4,0.555,1
91126.4,83024,71931.7,77051,49184,102668,214.09,70761.5,0.557,2
66112.2,58817,73664.6,35413.7,27173,85411,208.56,19820,0.56,3
68735.6,55071,81797.2,68249.2,45167,99027.6,347.6,61120.7,0.561,4
28959.7,29212,64970,52053.1,36396,93728.8,44.24,32259.3,0.564,5
55292.2,46541,77858.8,65909.6,43405,99515,161.95,40689.6,0.566,6
70870,66748,69583.2,56113.5,36056,101993,255.17,25144.3,0.567,7
74463.6,57973,84177.9,68122.1,44161,101095,1785.4,52991.1,0.567,8
85804.9,81730,68803.5,56830.4,40038,93022.5,865.84,37359.6,0.568,9
78881.9,73031,70786.4,32130.3,25619,82192.5,101.91,19380.6,0.568,10
116370,106623,71527.1,56332.8,43231,85397.6,1158.14,51887.2,0.568,11
52835.9,39369,87953.8,56656.7,32169,115423,1508.9,76932.6,0.569,12
63338.7,52601,78914.1,49071.3,34681,92729.1,269.39,38865,0.573,13
55657.9,44772,81470.5,85440.5,52548,106558,1677.17,45371.8,0.574,14
22874.4,14013,106979,89688.1,36569,160732,597.24,18758.8,0.574,15
75566.3,70148,70598,42469.5,34192,81401.6,154.84,21850.2,0.574,16
63066.1,57121,72356.9,44354.2,30241,96121.1,447.14,34753.2,0.576,17
35340.7,28125,82349.8,78231.5,51677,99212,973.28,29051.5,0.577,18
65597.1,57873,74282.8,50466.2,36081,91664.6,293.09,53407.2,0.579,19
65649.4,61841,69572,32906.3,26373,81771,56.88,18858.7,0.58,20
76033.6,74592,66802.6,61812.3,34884,116126,5507.09,24480.9,0.581,21
166278,127432,85513.6,133435,77004,113563,1245.04,51891.1,0.585,22
220200,186399,77420.1,197134,100587,128440,1555.51,95934,0.587,24
51631.6,37245,90850.5,43752.8,29753,96373,158.79,20150.8,0.591,25
46049.1,35896,84072.7,128069,60204,139412,273.34,24360.6,0.593,26
21992.7,14616,98612.2,51821.3,27512,123443,128.77,37689.4,0.595,28
88618.5,85743,67733.9,56047.6,40907,89792.3,181.7,53907.8,0.596,30
18175.1,9465,125845,53767.1,23405,150552,217.25,15282.4,0.596,31
71817.9,63356,74289.1,36746.5,27192,88563.5,191.18,42145.5,0.599,32
33377.2,24008,91111.6,49753.2,21420,152224,146.94,40319,0.6,33
